optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1296,sobol_screened,0.5801181466029859,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,12085,909,99954384.72942084,0.5801181466029859,0.45615271034063787,0.006833913975071696,512,502,True,9.765625e-05,0.006823824339575467,False,0.8662178935483098,0.8786005340516567,0.5961111290380359,0.7498543607071042,0.9841776182875037,0.9787860587239265,0.7346781063824892,0.6763940025120974,0.8374126781693512,1.0,0.9905709051105225,0.7792024445212618,0.009752544511775527,0.9999708786518896,0.9939326363278917,0.5059075386534084
1297,sobol_screened,0.5806526483967593,True,False,2,ABNORMAL: ,6,5121,1116,1.9156300798595738,0.5806526483967593,0.31941282707963364,0.2669591799359805,181,167,False,1e-05,0.2669591808501477,True,0.8245752872899175,0.9195256726816297,0.8727454980835319,0.7468727277591825,0.6208368400111794,0.12147062364965677,0.10139856673777103,0.701398060657084,0.8177448114839443,0.5972503053428221,0.8088459796849619,0.8168483508847869,0.5183126593298404,0.9930032039566835,0.09151192373829402,0.5764028713982468
1298,sobol_screened,0.5807801694928029,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,13127,1845,2.708690373380142,0.5807801694928029,0.3471645087576052,0.0019132111898503483,512,502,True,4.8828125e-05,0.001908413556262016,False,0.3178586019203067,0.40502361766994,0.8943524984642863,0.6545608453452587,0.5888418601825833,0.39474085811525583,0.07720981258898973,0.4383933823555708,0.14500854494330198,0.6839665495443131,0.7709336824146298,0.594423750286912,0.9999609797003787,0.4999961945911108,0.07691202929253609,0.43978793015730433
1299,sobol_screened,0.5816065549861373,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,972,234,2226.885049383355,0.5816065549861373,5.193629712628916e-07,2.6363609623313204e-08,35,21,False,1e-05,2.649348778470851e-08,True,0.3763201264664531,0.19759430643171072,0.8757924307137728,0.8698769025504589,0.8101080814376473,0.319644832983613,0.08336958382278681,0.3192936172708869,0.9999755859375,0.0015523109694098919,1.0,0.8342751484528493,0.9999596990165764,0.5581196408481398,0.27453289456328434,0.27453084425225116
1300,sobol_screened,0.5822498132154222,True,False,2,ABNORMAL: ,5,2941,945,99951782.51471229,0.5822498132154222,0.482174857425921,0.3361002424879789,90,76,False,1e-05,0.33610024666980687,True,0.4110602093860507,0.6010696282610297,0.8364069946110249,0.6702057588845491,0.6166650708764791,0.7046147594228387,0.6847440684214234,0.1886602770537138,0.42155803329753244,0.6495926588280811,0.7035214677823274,0.7317656661731267,0.6221315282103154,0.9904583437681705,0.6448370649083127,0.10705871487532445
1301,sobol_screened,0.5827843144125833,False,False,2,ABNORMAL: ,3,12139,702,1.7904870251735727,0.5827843144125833,0.32039604701163205,0.005155130296432082,512,501,True,2.44140625e-05,0.005145299217530006,False,0.9536670073866844,0.79054881259799,0.9256465788930655,0.7675718097016215,0.24858802650123835,0.46637762896716595,0.73354203812778,0.645028137601912,0.949195370510281,0.5347800133061666,0.9899519317566866,0.8275356738688764,0.50014082888135,1.4853738575409806e-06,0.992848745121058,0.507445813577716
1302,sobol_screened,0.5829293325662641,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,921,405,1245.8305429620734,0.5829293325662641,8.889432092647272e-08,2.6334330315628278e-08,25,11,False,1e-05,2.6435933638385265e-08,True,0.8116043824702501,0.14619612880051136,0.923375085927546,0.8567175734788179,0.7675117207691073,0.5627122819423676,0.1354284631088376,0.774055901914835,1.0,0.00078125,1.0,0.8364003902468089,0.8022176610100032,0.5329439102178254,0.24193970009246868,0.7580586665894411
1303,sobol_screened,0.582942156605567,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,12081,1818,3.47569155905456,0.582942156605567,0.020808004623260754,0.002592336818117273,512,504,True,0.0001953125,0.002586543848402688,False,0.5407800348475575,0.5353094097226858,0.801102832891047,0.7071621529757977,0.6178798153996468,0.22076512593775988,0.7199985813349485,0.8270845459774137,1.0,0.0,0.9949886403139733,0.9958032929889736,0.9628795342455982,0.20685409979012426,0.8277512334020368,0.6697996348324519
1304,sobol_screened,0.5836727334315559,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1015,270,1754.1517021291093,0.5836727334315559,3.224975081544411e-06,2.7059465700631392e-08,35,21,False,1e-05,2.7060829270197116e-08,True,0.3813543440774083,0.067787722684443,0.7719014706090093,0.768614518456161,0.611927735619247,0.23793663829565048,0.26036820746958256,0.8786927107721567,0.9999134422988323,0.0003893721910691038,1.0,0.8431459813626924,0.8162446013806676,0.2595580261929171,0.27292418605788055,0.7270784413029688
1305,sobol_screened,0.5837997102030621,False,False,2,ABNORMAL: ,14,13383,2079,99961502.96139781,0.5837997102030621,0.3849703905710484,0.05937863534239749,512,504,True,0.0001953125,0.059371718472525384,False,0.5450207768008113,0.6670691072940826,0.9091439377516508,0.6854743538424373,0.8043390903621912,0.33485819306224585,0.9360520588234067,0.3865495026111603,0.46487482070226865,0.5777194504266917,0.9591155485511026,0.7366741918849056,0.999244961296078,0.499980648757301,0.9912347476621409,0.49169914039588875
1306,sobol_screened,0.5841559544364274,True,False,2,ABNORMAL: ,2,4357,621,1.7346082576370596,0.5841559544364274,0.3062014032152906,0.26315268323980595,168,154,False,1e-05,0.2631526867766747,True,0.8985663270577788,0.9166833702474833,0.7748359106481075,0.6652296436950564,0.14123782701790333,0.48214343283325434,0.6597845386713743,0.8251423258334398,0.882631470144695,0.5989329753754747,0.8288998731690045,0.8229234232178081,0.9636369335830136,0.49664865437450706,0.5845195199764872,0.9298653814112136
1307,sobol_screened,0.584928280247818,False,False,2,ABNORMAL: ,2,11941,531,1.7161647022827282,0.584928280247818,0.43086091024872336,0.024568553576648167,512,504,True,0.0001953125,0.0244909334178599,False,0.5746284229680896,0.8875880213454366,0.9877529367804527,0.6875186422839761,0.8214369276538491,0.5972167644649744,0.3232547026127577,0.25974335987120867,0.5560417566848526,0.5671860020107581,0.9754558095785141,0.7606189177839532,0.996824014145362,0.503090948041161,0.007591663991024716,0.49205736604951067
1308,sobol_screened,0.5852241998436812,False,False,2,ABNORMAL: ,0,11181,189,3.8935146742495483,0.5852241998436812,0.5852241998436812,0.005567044247829142,512,502,True,4.8828125e-05,0.005565697346324046,False,0.9461966818198562,0.15001594088971615,0.6832380378618836,0.8167615821585059,0.812900991179049,0.7984358007088304,0.6653736429288983,0.25230869743973017,0.5156675745169964,0.0,0.9885081944126108,0.9783417547450143,0.80521459392051,0.9999489811914006,0.6165037457294256,0.11126837484069503
1309,sobol_screened,0.5853869764767147,False,False,2,ABNORMAL: ,14,13280,1953,99967318.05687046,0.5853869764767147,0.3268194358448877,0.004691199098635675,512,501,True,2.44140625e-05,0.004686288533435342,False,0.8428512746468186,0.57994563318789,0.7976223742589355,0.6870445543900132,0.757058447226882,0.009224677458405495,0.31973264925181866,0.1836792565882206,0.7860247417028114,0.5402880377270474,0.9894833128551651,0.8052540952441763,0.4992339115465395,0.9999485948462621,0.492750654936923,0.007521397322076121
1310,sobol_screened,0.5881723081829333,True,False,2,ABNORMAL: ,2,1944,549,4.417919379383023,0.5881723081829333,0.40838648246634,3.043333391868301e-08,63,49,False,1e-05,3.043202853427168e-08,True,0.8073625406250358,0.993250803090632,0.9920736532658339,0.6676565445959568,0.5533825745806098,0.6337231965735555,0.7315825205296278,0.7451286874711514,0.9224559477645536,1.0,1.0,0.795111607574483,0.49641388770944994,0.5351076952489482,0.7245865458481716,0.7245890112096223
1311,sobol_screened,0.5894504172977136,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,2342,747,2667.9961933625723,0.5894504172977136,7.67638638428047e-07,2.6832682687639853e-08,76,62,False,1e-05,2.694258317739316e-08,True,0.4029380539432168,0.02238660864531994,0.7020066250115633,0.7280694302171469,0.410336603410542,0.8471788614988327,0.6139028379693627,0.8003332605585456,0.9999341317471734,2.509206609016819e-06,1.0,0.8507479692030318,0.4764920221650425,0.7546847955426547,0.7147942538894442,0.7147948187110856
1312,sobol_screened,0.5895935250225699,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,12540,990,1.853005313688167,0.5895935250225699,0.3498116699065722,0.004861598917492931,512,504,True,0.0001953125,0.004819847732546444,False,0.8179236287251115,0.8509129099547863,0.7841097563505173,0.712603677995503,0.2404801044613123,0.26612233836203814,0.4215234946459532,0.13182803336530924,0.6403088482604758,0.6651456094768113,0.9882055292993049,0.7779400626348645,0.49885281151525535,0.9998952182954035,0.4928798812257669,0.0073822760846276704
1313,sobol_screened,0.5897370886460032,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,1286,999,1.0531072810440447,0.5897370886460032,0.00013442150300227145,0.0001338668999860539,15,1,False,1e-05,0.0001341376881415841,True,0.11235962901264429,0.37070458475500345,0.7358476016670465,0.7803459661081433,0.9512389022856951,0.4866108940914273,0.15368044562637806,0.38153215777128935,0.13559331261225832,0.3405703644695084,0.7264139563659014,0.7125111477788273,0.999995231827926,0.49999676766117307,0.1823410834225316,0.3465855117684855
1314,sobol_screened,0.5906191140097615,False,False,2,ABNORMAL: ,5,11553,729,1.841959218449251,0.5906191140097615,0.3703994227953797,0.28877394613053775,512,506,True,0.00078125,0.2887579889875127,False,0.8132846131920815,0.8420883854851127,0.05473730526864529,0.7258679354563355,0.5803402727469802,0.9610222103074193,0.8832729933783412,0.3301478624343872,1.0,0.9618188386807137,0.06633750869202137,0.8337154758723728,0.5280067433224113,0.023913152573201927,0.9775286158503164,0.4851830917462114
1315,sobol_screened,0.5909094747999895,True,False,2,ABNORMAL: ,0,5229,189,2.4562195130170474,0.5909094747999895,0.5909094747999895,0.0015737309086867697,224,210,False,1e-05,0.0015737309500925892,True,0.25663456600159407,0.4081668518483639,0.7027828600257635,0.6313651520758867,0.06391116604208946,0.045453691855072975,0.19315112940967083,0.252639171667397,0.41047307342244416,0.9997529957204176,0.9898661118413883,0.7236508840451312,0.00012265098671570415,0.9999951630508863,0.4912880406290737,0.008504268733389535
1316,sobol_screened,0.5911939457611289,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,1543,684,5.357437188560389,0.5911939457611289,0.0006319363239455925,1.8591715774966735e-05,38,24,False,1e-05,1.935887284553442e-05,True,0.21034787315875292,0.7895912863314152,0.678942228667438,0.6070019910112023,0.9828872177749872,0.31566371768713,0.8690583826974034,0.41647404059767723,0.12014091761281666,0.7515915905640634,0.6997907401986397,0.5524495577078122,0.999993458235219,0.49999636263274194,0.9190186735423875,0.4356032151935571
1317,sobol_screened,0.5918017590627154,False,False,2,ABNORMAL: ,5,11919,1305,141419874.98184848,0.5918017590627154,0.010474060091932089,0.001268090431391096,512,501,True,2.44140625e-05,0.0012680892411425723,False,0.8952068854123354,0.8373842537403107,0.09065016079694033,0.6745154475793242,0.18100251629948616,0.5720367031171918,0.3244142448529601,0.2039608834311366,0.6177333060008781,0.9999861174334413,0.0,1.0,0.3661733616062932,0.9926300646957936,0.2500985885804509,0.249809229127463
1318,sobol_screened,0.5924105227225435,False,False,2,ABNORMAL: ,3,12084,630,1.73786830518544,0.5924105227225435,0.3696334649892768,0.007360134193744462,512,504,True,0.0001953125,0.007324008021909697,False,0.7723540356382728,0.8582024285569787,0.9411771586164832,0.7311569713056087,0.3187605421990156,0.8450740966945887,0.10695190541446209,0.4480992406606674,0.7294321827031643,0.5596850712033387,0.9873491726899822,0.7957911232690523,0.0013618463825515166,0.500054146916287,0.0067708726805545015,0.4928629702149575
1319,sobol_screened,0.5935329836363562,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,11687,513,1.618266745707016,0.5935329836363562,0.18798431830629855,0.022462006189432986,512,504,True,0.0001953125,0.02245764885800403,False,0.24737528432160616,0.21382228564471006,0.9704233566299081,0.6935363514348865,0.5615855939686298,0.4916425356641412,0.4431115770712495,0.8849555710330606,0.2114159137115033,0.0,0.9785088681782038,0.8729598212302252,0.5101327363309562,0.5001003524235771,0.45114766373793586,0.9552283446581924
1320,sobol_screened,0.5949630913535726,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,11905,486,1.355233416976342,0.5949630913535726,0.03458011633297032,0.0007983869997469065,512,502,True,4.8828125e-05,0.0007971174858267042,False,0.626122540794313,0.38278152514249086,0.6937547530978918,0.7926368843764067,0.05041515175253153,0.56871815957129,0.6712752291932702,0.925112628377974,0.4516667340575732,0.001733477222188971,0.9825761460471036,0.9573534840541295,0.0004977324103365288,0.5000911652946747,0.6178021477050042,0.8905539256279695
1321,sobol_screened,0.595186111310165,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,894,324,488.886168246499,0.595186111310165,8.003545072139859e-08,2.540438587024773e-08,27,13,False,1e-05,2.5689562376509338e-08,True,0.7144500510767102,0.3170294174924493,0.6172663327306509,0.8084158515557647,0.7641202416270971,0.3392633879557252,0.6613275455310941,0.1793878898024559,0.99921875,0.00625,1.0,0.8344702453850117,0.8929334610761994,0.33313326571395996,0.746407736357822,0.25359005751900277
1322,sobol_screened,0.5955160291645679,False,False,2,ABNORMAL: ,3,11964,594,1.9456050357792565,0.5955160291645679,0.42739714872130047,0.0006078388789443103,512,501,True,2.44140625e-05,0.0006062205568963958,False,0.6538362801074982,0.522741049528122,0.8457369171082973,0.7245848020538688,0.04953868221491575,0.040051854215562344,0.07069503981620073,0.3967649368569255,0.20818384008713736,0.06751517846004627,0.8795819673437185,0.8038812741470707,0.9999471585543651,0.499971624459165,0.14073257594699232,0.3828531644057716
1323,sobol_screened,0.5959721503445701,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,12236,819,0.43645749232174125,0.5959721503445701,0.3470602183391057,6.567162068800086e-05,512,499,True,1e-05,6.52541647702749e-05,False,0.8534376816824079,0.2506742747500539,0.9111493611708283,0.7893347395583987,0.7981236334890127,0.9792050439864397,0.6402830500155687,0.822263777256012,0.9085654545789179,0.00015490986379110714,0.9949722102610004,0.9878798442705469,0.9998163998640627,0.5000080064861133,0.6667053837073268,0.8355627956999954
1324,sobol_screened,0.5964450153014167,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,2828,540,78742.31262282359,0.5964450153014167,0.3957877282432193,4.296062757897695e-08,111,97,False,1e-05,4.287974426146579e-08,True,0.6876941286027431,0.9986785976216197,0.16172285564243793,0.7057608561590314,0.36423599906265736,0.8935619769617915,0.24707520753145218,0.15430434327572584,0.9951706834852083,1.0,0.0,0.4151652209970059,0.43055416596678725,0.916020264921618,0.30062983934073506,0.19937791359727272
1325,sobol_screened,0.5972018065218337,False,False,2,ABNORMAL: ,1,11865,450,2.1014036687624236,0.5972018065218337,0.45103145070559114,0.0006773023132590928,512,501,True,2.44140625e-05,0.0006761884723342144,False,0.627156482078135,0.28947838768363,0.7469034902751446,0.7124800495803356,0.690732249058783,0.8613174725323915,0.32991586346179247,0.19303169660270214,0.2508917466668423,0.025599324669287327,0.9128582129965536,0.8665005081829505,0.4999036981357511,0.9999820632931977,0.3314199810925866,0.14355058160633727
1326,sobol_screened,0.5978883007375435,False,False,2,ABNORMAL: ,0,11654,189,3.3176719996091513,0.5978883007375435,0.5978883007375435,0.20933131483227346,512,501,True,2.44140625e-05,0.20931719092714376,False,0.04177915025502443,0.7889515133574605,0.22198718879371881,0.6503702374175191,0.41369896940886974,0.8293862901628017,0.18660894688218832,0.3215809799730778,0.04284094692241624,0.8568427709688917,0.23559043028163001,0.7713686895496444,0.38165926140776235,0.8228917069128441,0.23972435023570784,0.2682767405459955
1327,sobol_screened,0.5984141255271502,True,False,2,ABNORMAL: ,1,4512,459,1.8128395060780225,0.5984141255271502,0.3149870612609444,0.27053673430709685,182,168,False,1e-05,0.27053673508616477,True,0.9686173303052783,0.7034274470061064,0.7847336418926716,0.6784490505233407,0.2686719922348857,0.5913540935143828,0.780060769058764,0.6794613255187869,0.9859611402437604,0.6049537810948353,0.8007317243964143,0.8379657487315146,0.977833533619905,0.5066802529992921,0.6296919904792413,0.8898551780227341
1328,sobol_screened,0.5987689268985628,False,False,2,ABNORMAL: ,0,11360,189,1.7074430721628866,0.5987689268985628,0.5987689268985628,0.03242322644696024,512,504,True,0.0001953125,0.032407378711904265,False,0.2201437633484602,0.5461611961945891,0.8898928491398692,0.6452868161723018,0.5251555256545544,0.2675607083365321,0.17603558115661144,0.28662853222340345,0.1606731095848651,1.0,0.9707660479375226,0.6144641133297847,0.5985992975253157,0.4989275505716322,0.015569906629723492,0.4855143049749162
1329,sobol_screened,0.5987899747806317,False,False,2,ABNORMAL: ,0,11288,189,4.37573675692941,0.5987899747806317,0.5987899747806317,0.09945721927488335,512,503,True,9.765625e-05,0.09941677310440426,False,0.5022245971485972,0.5593797117471695,0.8973063072189689,0.7450818521901965,0.06971896719187498,0.1868312582373619,0.3106816606596112,0.6816793493926525,0.4786296957252972,1.0,0.964606070567375,0.7432954309614725,0.04195372446804592,8.60189837400817e-05,0.007904741395045368,0.5066561686625557
1330,sobol_screened,0.5990466989678012,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,11737,378,1.3787238593544253,0.5990466989678012,0.3381180762473352,0.0002111023632836783,512,500,True,1.220703125e-05,0.00021041285100780973,False,0.8412158731371164,0.4240857055410743,0.9687885707244277,0.766293540596962,0.8588142096996307,0.36461824644356966,0.6241871695965528,0.9009231263771653,0.23439063755423087,0.0298403907101972,0.9293802261249744,0.8411465239773367,0.9999719321900519,0.49999315017096446,0.6076698880977075,0.9083724105377133
1331,sobol_screened,0.599118367248677,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,1720,1143,1873.150626828723,0.599118367248677,9.127561352722479e-07,2.587119816189266e-08,28,14,False,1e-05,2.603156977032759e-08,True,0.8034879472106695,0.09323843847960234,0.9832321535795927,0.8205553907901049,0.4024137556552887,0.7937896586954594,0.31528899166733027,0.32850925251841545,1.0,0.0030995688323156214,1.0,0.834659694285701,0.410883046395228,0.7970833557055036,0.2363536848725446,0.2363557059355457
1332,sobol_screened,0.5993173635934663,True,False,2,ABNORMAL: ,4,7533,702,71618.91041426342,0.5993173635934663,0.46228563251406973,7.529724146053437e-08,336,322,False,1e-05,7.526847729350746e-08,True,0.48388984985649586,0.9827070394530892,0.0383043484762311,0.6662793047726154,0.9660089770331979,0.6931709079071879,0.23421841766685247,0.662290608510375,0.8011882003860122,1.0,0.0,0.5261120040634415,0.9658973807498333,0.6972884268807399,0.208892944769331,0.708885872284277
1333,sobol_screened,0.5996955252029471,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,4847,711,1.4087183095958178,0.5996955252029471,0.4485128154823481,4.554766606479944e-05,186,172,False,1e-05,4.659380658262582e-05,True,0.11441581416875124,0.7174966018646955,0.42866336554288864,0.5331562180072069,0.6220279512926936,0.8024094412103295,0.7105748122557998,0.20713954232633114,0.10796315543704486,0.7506396420649106,0.6059070997000977,0.5814659624944667,0.5000083491003876,4.762953518701376e-06,0.6055518195292047,0.08500600359444846
1334,sobol_screened,0.600662221063189,False,False,2,ABNORMAL: ,3,11988,540,1.715257168111295,0.600662221063189,0.33235400828742634,0.006213579373832301,512,504,True,0.0001953125,0.00619628076006343,False,0.954919264651835,0.6462357202544808,0.9789373762905598,0.7441903334110975,0.7050318066030741,0.6304861465469003,0.8842687141150236,0.5568807329982519,0.8926492299807284,0.5504983646913864,0.9890524013734487,0.8201891745712411,0.49027947138675204,0.9995711898465027,0.9930902227907437,0.5072248445149469
1335,sobol_screened,0.6007218728275673,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,2987,1017,1.7534091898624313,0.6007218728275673,0.000580708262617108,0.00040743999726747346,88,74,False,1e-05,0.0004074452740229536,True,0.26557887624949217,0.5610388712957501,0.449648454785347,0.8397530540823936,0.3279363941401243,0.8146001575514674,0.3260914795100689,0.8722984082996845,0.09051400681050395,0.6358623170637848,0.5493103032539887,0.6898458518857696,0.49999357799830824,0.9999976311610557,0.21353931157409012,0.6814220943097765
1336,sobol_screened,0.6008228237251887,False,False,2,ABNORMAL: ,3,12036,621,2.77978460669774,0.6008228237251887,0.42620518407789854,0.07518002454804576,512,505,True,0.000390625,0.07513861113209329,False,0.6071105403825641,0.6448853779584169,0.7485420061275363,0.6613058121874928,0.29313700180500746,0.23080652579665184,0.8011362608522177,0.32181650679558516,0.5568296111614528,0.5730505658874412,0.9560341675174492,0.7601054027664428,0.0006458355958659029,0.49977677317994024,0.9909498433324369,0.4911372702975863
1337,sobol_screened,0.6010927133038302,True,False,2,ABNORMAL: ,6,4476,576,0.8402841883045311,0.6010927133038302,0.36833104449418136,0.27196986552289143,175,161,False,1e-05,0.27196986721694516,True,0.8869044343009591,0.9344185087829828,0.507959964685142,0.7802850613370538,0.12988218385726213,0.6616428634151816,0.3223436865955591,0.8606369886547327,0.8800162594718495,0.5828649351498536,0.8213891582127604,0.8247897402550225,0.11500697195672949,0.5663381660177985,0.4038968406785895,0.9197928044189091
1338,sobol_screened,0.6011050232086417,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,11472,639,2.3541958532555216,0.6011050232086417,0.42708022781157645,0.03621903125372609,512,503,True,9.765625e-05,0.036203300824132596,False,0.1809988170862198,0.8370872605592012,0.5744701074436307,0.5673892376944423,0.13821360748261213,0.18938563391566277,0.8781396942213178,0.6229780353605747,0.1595097635063914,1.0,0.9679407041068534,0.6152401441711616,0.027812218881807453,0.9999924493490376,0.9830998210442805,0.5155102099698946
1339,sobol_screened,0.6018824586255019,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4,3701,414,30.231276118031854,0.6018824586255019,0.3954901871217793,0.2836838271363308,148,134,False,1e-05,0.28368382871810055,True,0.7863450068980455,0.5527859143912792,0.7138312365859747,0.7823873022571206,0.10996635258197784,0.6909925937652588,0.582216190174222,0.834211278706789,0.7904250910180034,0.5972266205024254,0.765136690853202,0.8206207868080969,0.0930691565853312,0.5700295620468118,0.6324051926636243,0.8879881577308842
1340,sobol_screened,0.602304381994677,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,12838,1116,2.572046516674106,0.602304381994677,0.0029732262656993157,0.0029023788010126782,512,501,True,2.44140625e-05,0.002900945736565549,False,0.32487504091113806,0.33247028943151236,0.9497545026242733,0.6828527711331844,0.20998218469321728,0.243005377240479,0.3822280550375581,0.8829826023429632,0.7290877516027974,4.984433444460901e-06,0.9936614070397687,0.9934629888474776,0.23458402783266927,0.5004011193754353,0.31883917642904763,0.8242989173792592
1341,sobol_screened,0.6023809640790992,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,12754,1521,99966959.45860626,0.6023809640790992,0.33040541848710103,0.15330789283490476,512,502,True,4.8828125e-05,0.15329079759558098,False,0.9020439358428121,0.5939778629690409,0.7278011124581099,0.695023775100708,0.5698534175753593,0.5817991252988577,0.6990437293425202,0.1724918158724904,0.8929470969048707,0.9999768859764346,0.9649788621581724,0.8207840219596911,0.5479961426072535,0.5000027946943909,0.9938807001555954,0.49508195533170785
1342,sobol_screened,0.602979852617273,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4,11583,216,2.12955287968506,0.602979852617273,0.5492968657387125,0.00048517795103598867,512,500,True,1.220703125e-05,0.00048439545070455114,False,0.2012634612619877,0.2258127173408866,0.798927515745163,0.6474946429952979,0.7950828224420547,0.7152660228312016,0.10443350486457348,0.40280620474368334,0.15120124658353787,0.31298557952737666,0.8063463411327331,0.6938768173614439,0.9999913507490433,0.4999939354774749,0.1151326981377074,0.4041171543371478
1343,sobol_screened,0.603274031038042,False,False,2,ABNORMAL: ,1,11687,333,1.7596056411399783,0.603274031038042,0.40733492038105734,0.004305521459984598,512,501,True,2.44140625e-05,0.0042973761162321,False,0.6440892461687326,0.5807837238535285,0.9179359041154385,0.6653435230255127,0.9847082961350679,0.23543784115463495,0.21857349760830402,0.2770530115813017,0.6217096198363548,0.9998050985172895,0.9904972716279883,0.7766398459833903,0.903859166828379,0.00014353941101488425,0.49189604108919277,0.007891905464579293
1344,sobol_screened,0.6035015673115195,True,False,2,ABNORMAL: ,8,5845,1692,1.8956551814083606,0.6035015673115195,0.3734991336733688,0.26185374653145577,188,174,False,1e-05,0.26185374995881694,True,0.7421822482720017,0.7844473570585251,0.7499898662790656,0.697398298420012,0.1967265848070383,0.9075364079326391,0.3800908708944917,0.8678707489743829,0.7676231020137902,0.597318338761735,0.8129182417535313,0.8090153536384843,0.4816658785871864,0.9988959044319431,0.08149598140478022,0.567668371059543
1345,sobol_screened,0.604048857686738,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,12560,1224,1.693736604527783,0.604048857686738,0.4809477408158295,0.05644277728477615,512,504,True,0.0001953125,0.05641259537631339,False,0.4000869393348694,0.5305179692804813,0.8146058963611722,0.675638266839087,0.16076823603361845,0.2837404329329729,0.8807064155116677,0.5883888890966773,0.4168605967821981,0.5423370535506727,0.9382539481719286,0.7255599406392312,0.49969115544799847,0.9997969844869568,0.9821662279005575,0.5160209408219912
1346,sobol_screened,0.6040806147560578,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,1412,846,7.0507027569503204,0.6040806147560578,0.0003249147843714762,2.8000456301008632e-05,25,11,False,1e-05,3.037826068122809e-05,True,0.143640898168087,0.652246568351984,0.38754878751933575,0.6348362360149622,0.7425749581307173,0.24630870576947927,0.7283174954354763,0.21900801360607147,0.08345234046860395,0.676309525298594,0.5042014074824883,0.6969432493435656,0.499998545411774,0.9999982870768946,0.7222182134759423,0.1876276180547716
1347,sobol_screened,0.6040854070539129,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,12053,621,48697.8153517799,0.6040854070539129,0.39176160868610954,0.00622347211341774,512,505,True,0.000390625,0.006202433720511367,False,0.8376643378287554,0.9085089052096009,0.4629265395924449,0.7343142908066511,0.8633786300197244,0.37458227295428514,0.7587280757725239,0.6451812107115984,0.795488815505755,0.6388396057174904,0.9885506391134251,0.8051711138936486,0.0016521251613498711,0.4996681132452841,0.5068527608121253,0.9927429902572178
1348,sobol_screened,0.6042195199986243,False,False,2,ABNORMAL: ,8,12288,954,3.897106468905039,0.6042195199986243,0.3335764481864381,0.001717797032088064,512,500,True,1.220703125e-05,0.00171327399204973,False,0.4892839202657342,0.9647020129486918,0.691557657904923,0.5888257939368486,0.6082086730748415,0.6068849209696054,0.06463227234780788,0.4546910682693124,0.36782875118724434,0.999951658539075,0.9890653767971006,0.709667459020937,0.6541721677537178,0.4999841250745387,0.008720685300948269,0.4914391450386661
