rank,phi_e_region,spin_case,spin_label,best_C13_key,best_C13,kinematic_point,s,sqrt_s,qOut,theta_in,phi_in_electron,phi_in,phiOut,phi_e_region_offset,Q2,xB,t,W2,y,theta_e_gamma_deg,squared_amplitude_M2
18,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.6206795085850698e-17,s00_qout03,1.3985298599999998e+01,3.7396923135466635e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.4906585039886591e+00,0.0000000000000000e+00,5.7407292721996548e+00,5.9984889455473922e-01,-6.0998152554911398e+00,4.7094070536050463e+00,7.3025260228704358e-01,1.4128427338196229e+02,1.3063500386338593e+01
19,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.5665311172470113e-17,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,1.7453292519943295e-01,2.5000000000000000e-01,1.1939937815817524e+01,7.9797634073045776e-01,-5.6377097808054648e+00,3.9026778935389821e+00,8.4215600615243713e-01,1.5991345635553051e+02,2.1619205885558600e+01
20,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.5439511526148495e-17,s01_qout03,1.6316181699999998e+01,4.0393293626541515e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,2.9670597283903599e+00,8.3333333333333037e-02,9.3868735827203515e+00,7.7676382515470221e-01,-6.3281091857014706e+00,3.5775619993488039e+00,7.8286649443210610e-01,1.5132375266744043e+02,1.7894849201367730e+01
21,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.4475211798753854e-17,s02_qout03,1.8647064799999999e+01,4.3182247278250809e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.7374629934615626e+00,4.8790556470513557e+00,3.8397243543875250e+00,1.6666666666666607e-01,8.8675279100983389e+00,5.5439511803065300e-01,-1.2948992899086871e+01,8.0072764019584532e+00,9.0025111367202681e-01,1.0101036837157214e+02,1.4237373211351072e+01
22,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.2758433727730693e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,6.1086523819801535e+00,0.0000000000000000e+00,8.7339396573331101e+00,6.7804910328053791e-01,-5.8629815083762207e+00,5.0268883526398449e+00,6.4090543436652048e-01,1.6177664042690992e+02,9.6976623844531264e+00
23,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.2654700010719034e-17,s01_qout04,1.6316181699999998e+01,4.0393293626541515e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,3.6651914291880918e+00,1.6666666666666696e-01,4.3697360172101432e+00,4.6983247307628950e-01,-6.5648759929694380e+00,5.8107337752105570e+00,6.0251505073128231e-01,1.4738229383621254e+02,8.5644970245202856e+00
24,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.1793844760619876e-17,s05_qout05,2.5639714099999999e+01,5.0635673294625008e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.4906585039886591e+00,2.5000000000000000e-01,9.6450593944108984e+00,5.8280784582132406e-01,-1.2209111708027018e+01,7.7840803358457267e+00,6.6839186406945750e-01,1.3885736637127098e+02,5.9414820074630175e+00
25,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,4.1573117674519775e-17,s05_qout06,2.5639714099999999e+01,5.0635673294625008e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.3161255787892259e+00,8.3333333333333037e-02,9.8341927409355705e+00,6.7595561444054975e-01,-6.5679009114311322e+00,5.5942289035814827e+00,5.8758699402534653e-01,1.6430546360492841e+02,7.7271384148792670e+00
26,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.8828970568147849e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,2.4434609527920612e+00,8.3333333333333037e-02,1.3461208990397081e+01,8.2122766302672368e-01,-3.6108288235481618e+00,3.8102028980789759e+00,8.1557782614886676e-01,1.7566806520323595e+02,3.2216332616870218e+01
27,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.8574560217913983e-17,s06_qout06,2.7970597199999997e+01,5.2887235889201083e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,2.6179938779914944e+00,1.6666666666666696e-01,1.7341531276709603e+01,8.4158642065521094e-01,-6.1160724996171636e+00,4.1440768505305670e+00,7.6061983124338439e-01,1.7025695909780137e+02,1.4365478364331851e+01
28,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.7260332938544968e-17,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,2.9670597283903599e+00,8.3333333333333037e-02,1.0027570363609991e+01,7.6837239414379954e-01,-5.7053626625304190e+00,3.9026778935389803e+00,7.3452142031965817e-01,1.5991345635553057e+02,1.4607302423312747e+01
29,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.6020402576248275e-17,s06_qout06,2.7970597199999997e+01,5.2887235889201083e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,1.7453292519943295e-01,8.3333333333333037e-02,1.6792453418255885e+01,8.0678042199464084e-01,-7.2913960403706923e+00,4.9015464046371893e+00,7.6831218642134613e-01,1.6456768740535003e+02,1.1271093106873270e+01
30,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.5709059089610766e-17,s02_qout01,1.8647064799999999e+01,4.3182247278250809e+00,7.5000000000000000e-01,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,1.2217304763960306e+00,8.3333333333333037e-02,1.6193478801559898e+01,9.6551524552967971e-01,-1.0578527796090846e+01,1.4582171982251313e+00,9.4397723699055047e-01,1.6740514914619661e+02,3.4576123304576902e+02
31,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.5382433550899847e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.6651914291880918e+00,0.0000000000000000e+00,6.8512703158289225e+00,5.2458660814461244e-01,-8.5484159096062005e+00,7.0888962495161678e+00,6.4982859230542089e-01,1.4829457104397932e+02,6.6461331667728274e+00
32,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.5229334216092541e-17,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,3.6651914291880918e+00,2.5000000000000000e-01,1.0432047737260820e+01,5.8329623286942300e-01,-1.1313558019120773e+01,8.3324441473006843e+00,7.9738990818272337e-01,1.3772243981507475e+02,7.1035949532974847e+00
33,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.3482260933502519e-17,s06_qout05,2.7970597199999997e+01,5.2887235889201083e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.6651914291880918e+00,0.0000000000000000e+00,1.2342158870098636e+01,5.7012082577595269e-01,-1.6583987326052608e+01,1.0186006524406752e+01,7.9910371021007243e-01,1.2433944235257250e+02,5.9808897706155051e+00
34,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.3287960596311500e-17,s06_qout06,2.7970597199999997e+01,5.2887235889201083e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.6651914291880918e+00,2.5000000000000000e-01,7.8638088194234541e+00,4.7714193096555452e-01,-1.2729031219170375e+01,9.4971036197097067e+00,6.0836508743260653e-01,1.4262520902402335e+02,4.5727627295978390e+00
35,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.3177947968953388e-17,s04_qout05,2.3308830999999998e+01,4.8279220167687056e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.6541296601282296e+00,4.7957223137180227e+00,3.4906585039886591e+00,8.3333333333333037e-02,1.0441786350726652e+01,6.3314093098389357e-01,-9.8593105474847960e+00,6.9300988990788825e+00,7.3530031694278164e-01,1.4580547350034223e+02,7.2187884948644765e+00
36,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.2264668752887930e-17,s05_qout05,2.5639714099999999e+01,5.0635673294625008e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,5.9341194567807198e+00,2.5000000000000000e-01,1.3623860949560765e+01,6.6366895870305609e-01,-1.2209111708027018e+01,7.7840803358457356e+00,8.2908743876675273e-01,1.3885736637127096e+02,7.8056373119569855e+00
37,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.2245521299894441e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,0.0000000000000000e+00,2.5000000000000000e-01,1.1605141048791531e+01,7.6307851619642386e-01,-4.9570046844814568e+00,4.4830213646759685e+00,7.5670413931273894e-01,1.6637293642013654e+02,1.5470081892925576e+01
38,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.1972851974355247e-17,s05_qout04,2.5639714099999999e+01,5.0635673294625008e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,5.7595865315812871e+00,8.3333333333333037e-02,1.3094047258833211e+01,6.0890269789305362e-01,-1.6774248331915956e+01,9.2901311843244407e+00,8.6851564068414300e-01,1.1357553448524362e+02,8.7989583719431206e+00
39,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.1640066532837112e-17,s03_qout04,2.0977947899999997e+01,4.5801689815988222e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,5.2359877559829882e-01,1.6666666666666696e-01,1.5552094068610037e+01,8.6372837902111887e-01,-6.6562658096655456e+00,3.3335193912698662e+00,8.9589393852620636e-01,1.6240856575637605e+02,3.2373046708681017e+01
40,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.1289008593770984e-17,s02_qout04,1.8647064799999999e+01,4.3182247278250809e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,5.7595865315812871e+00,2.5000000000000000e-01,5.7425974063173726e+00,4.8545049506892690e-01,-9.3587173820921858e+00,6.9666657922396444e+00,6.6580020205281720e-01,1.3384337087255744e+02,7.7576935138327716e+00
41,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.1166100668736965e-17,s02_qout03,1.8647064799999999e+01,4.3182247278250809e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.7374629934615626e+00,4.8790556470513557e+00,5.0614548307835552e+00,1.6666666666666607e-01,6.5789040254562217e+00,3.9587739113010845e-01,-1.6023844084968427e+01,1.0919479383110332e+01,9.3534827960074396e-01,4.8542315268979998e+01,4.2981532197546770e+01
42,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,3.1046353631651510e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,3.3161255787892259e+00,0.0000000000000000e+00,8.7339396573331136e+00,6.7804910328053825e-01,-5.8629815083762207e+00,5.0268883526398405e+00,6.4090543436652037e-01,1.6177664042690992e+02,9.6976623844531229e+00
43,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.9756842804568389e-17,s06_qout05,2.7970597199999997e+01,5.2887235889201083e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,2.9670597283903599e+00,1.6666666666666696e-01,1.6231834599342424e+01,7.9441584650488029e-01,-1.0815501741301228e+01,5.0804248298766215e+00,7.5422101697855526e-01,1.5278596274887923e+02,8.7460698144651818e+00
44,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.9600652653874052e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,5.9341194567807198e+00,2.5000000000000000e-01,5.9584650370298515e+00,5.4400653071569671e-01,-6.9314977059029239e+00,5.8743082029755511e+00,5.4497326188095796e-01,1.5583902605351665e+02,7.3175610472580566e+00
45,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.8792729689038991e-17,s03_qout03,2.0977947899999997e+01,4.5801689815988222e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.7374629934615626e+00,4.8790556470513557e+00,2.0943951023931953e+00,1.6666666666666607e-01,1.7903796476403262e+01,9.3159776386823590e-01,-8.1136617242937099e+00,2.1944239203605602e+00,9.5622833339834745e-01,1.6774610979492979e+02,2.2375340195059289e+02
46,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.8775399568652852e-17,s04_qout03,2.3308830999999998e+01,4.8279220167687056e+00,1.2500000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,2.6179938779914944e+00,2.5000000000000000e-01,1.8969654533072649e+01,8.9275232075328581e-01,-1.0928299158958408e+01,3.1586971348396000e+00,9.4736813873547854e-01,1.5124802832096324e+02,4.5468969901144000e+01
47,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.7778176025844410e-17,s00_qout02,1.3985298599999998e+01,3.7396923135466635e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,6.9813170079773179e-01,2.5000000000000000e-01,9.4150638731216798e+00,8.6737317636067457e-01,-5.3613183871038936e+00,2.3194665867771787e+00,8.2825714873705036e-01,1.5941544949945742e+02,4.1045013550152802e+01
48,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.7478413318344515e-17,s06_qout06,2.7970597199999997e+01,5.2887235889201083e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.3161255787892259e+00,8.3333333333333037e-02,1.2070154435167957e+01,6.8241144383226349e-01,-9.3899193570590693e+00,6.4971925284177416e+00,6.5289816170875992e-01,1.5597742102225754e+02,6.3420849284751961e+00
49,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.7357264377100865e-17,s06_qout04,2.7970597199999997e+01,5.2887235889201083e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,3.3161255787892259e+00,1.6666666666666696e-01,1.5392573204016113e+01,7.1038002279962820e-01,-1.6056503809731900e+01,7.1553536671118430e+00,7.9983316488697576e-01,1.2864740349232105e+02,8.2639143690329657e+00
50,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.7168866951045988e-17,s06_qout06,2.7970597199999997e+01,5.2887235889201083e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,3.1415926535897931e+00,2.5000000000000000e-01,1.1789086233233297e+01,7.1583298258162464e-01,-8.0934591342600797e+00,5.5598036477156381e+00,6.0792129917410120e-01,1.6072760351480912e+02,7.0640687543000578e+00
51,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.6377681145404154e-17,s04_qout04,2.3308830999999998e+01,4.8279220167687056e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,3.3161255787892259e+00,8.3333333333333037e-02,1.2201295961191850e+01,6.9669546348491040e-01,-1.1774952060461008e+01,6.1916460862107723e+00,7.8082429881486026e-01,1.3643908341591128e+02,8.9036412331944614e+00
52,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.6287228645459152e-17,s05_qout04,2.5639714099999999e+01,5.0635673294625008e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,1.7453292519943295e-01,1.6666666666666696e-01,1.8193835008639361e+01,8.2352837082294428e-01,-1.1782226500823622e+01,4.7785508554113356e+00,8.9227212319061000e-01,1.4581706832119787e+02,1.5473510871988578e+01
53,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.5781066007701153e-17,s01_qout04,1.6316181699999998e+01,4.0393293626541515e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.7374629934615626e+00,4.8790556470513557e+00,4.3633231299858233e+00,1.6666666666666607e-01,3.7065705921544332e+00,2.5818493147934224e-01,-1.2957218319422699e+01,1.1529535684333228e+01,9.3003033203190866e-01,7.9981786174387452e+01,1.7460173428758889e+01
54,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.5630788040422999e-17,s03_qout05,2.0977947899999997e+01,4.5801689815988222e+00,1.7500000000000000e+00,1.5707963267948966e+00,1.4041296601282296e+00,4.5457223137180227e+00,3.8397243543875250e+00,1.6666666666666696e-01,5.0459376399976046e+00,3.9236117714915053e-01,-1.0352512259356562e+01,8.6943470301542796e+00,6.3988328123589255e-01,1.3864095788712805e+02,5.7713340443378982e+00
55,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.5098137737363763e-17,s05_qout06,2.5639714099999999e+01,5.0635673294625008e+00,2.0000000000000000e+00,1.5707963267948966e+00,1.4874629934615635e+00,4.6290556470513566e+00,2.7925268031909272e+00,8.3333333333333037e-02,1.3989386212622033e+01,7.9787405926294630e-01,-4.4903873507220782e+00,4.4237840689029468e+00,7.0813482505003056e-01,1.7377931218017102e+02,1.5352279333998993e+01
56,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.4537908855954821e-17,s04_qout04,2.3308830999999998e+01,4.8279220167687056e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.8207963267948966e+00,4.9623889803846897e+00,3.4906585039886590e-01,2.5000000000000000e-01,1.4190546431093129e+01,8.2545390874268032e-01,-8.9867458299678393e+00,3.8805014396450535e+00,7.6647259507253618e-01,1.5447020420434259e+02,1.2690808958502956e+01
57,backward,longitudinal_polarized,Longitudinal polarized,longitudinal_polarized_C13,2.4374373815988742e-17,s03_qout04,2.0977947899999997e+01,4.5801689815988222e+00,1.5000000000000000e+00,1.5707963267948966e+00,1.3207963267948966e+00,4.4623889803846897e+00,2.4434609527920612e+00,2.5000000000000000e-01,1.4068364019831186e+01,8.6594849709033506e-01,-6.2358779053501054e+00,3.0576702179279360e+00,8.0834442485687052e-01,1.6597061838195955e+02,2.2207760561807930e+01
