lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_gamma,optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id
electron,gradient_local_minimum_1255,gradient,gradient,gradient,0.00051099895,8.959631081401476,2.993264285258065,1.349661438718553,0.8023793192675902,0.0,0.0,3.141592653589793,0.0,1.0276276734181953,1.5672034458597808,3.3941777619984026,2.226383984664067,6.0590454757977295,0.5495867642499029,1.6161010136162097,-0.706492655577472,3.657195098528171,0.496955314203181,-2.2901411736113633,0.09360375389078415,0.07711563210188283,4.58185202095577,0.9108164959267454,2.252440186034079,129.05531626541472,0.541430240448755,1.224957202907278,0.541430240448755,1.224957202907278,False,,gradient,363006564,1.3559331159650163,0.09714299319568702,1.0,0.13501950392198292,0.17351741463714762,1.0,0.4962082831131581,6.458599337955118e-05,-0.0013060922155957444,0.8947309724978728,0.894731056853136,0.14085369561128186,0.9849555166190251,0.15054750288072,0.9949767608923141,0.2061698065780835,0.9963952768691025,0.8025995662602806,1.2636089246197497,0.23575800267882835,1.6214301549188903e-06,1.674953468328716e-06,1.6274251842668397e-06,0.15454147947776853,0.3263805683291494,0.37443531084023174,0.48092204780691794,0.13397428693677277,-2.267005512612619,0.5571559363839405,0.15454147947776853,0.0994998809609041,0.4399667650582293,0.4399667650582292,0.02638504596161569,0.07911118713485271,0.07911118713485268,0.0994998809609041,0.01504448338097486,363,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,6597,963,79942.95901600522,0.9342353760947278,0.15119109729380276,0.01504448338097486,255,241,False,1e-05,0.01504453996794275,True,0.06576462390527216,0.8488089027061972,0.9849555166190251,0.371022278366828,0.7163458821138594,0.16485570543918146,0.3820445424531062,0.4144714274984159,0.8374775753872523,0.19228686474802742,0.862126023507553,0.5001360075176207,0.4988563504784714,0.7086800327598336,0.7489344449018484,0.5402001685546325,0.9643270378917936,0.431606915815657,0.03092157510767189,1255
electron,gradient_local_minimum_1256,gradient,gradient,gradient,0.00051099895,11.628241068025758,3.410020684398521,1.5760016960208116,0.7767770456313332,0.0,0.0,3.141592653589793,0.0,1.2360091330824414,1.4169033852242274,0.21143080282253407,2.489476688841308,2.805100596455228,0.4442794299468251,4.608849447987842,-0.6337388772279519,5.73490055965424,0.575652966596746,-2.3322276130906885,0.09139314132202642,0.07462508181482877,5.107370271147847,0.9268756085001664,2.4620451737325375,141.06479742542794,0.39971710106226577,2.101053574343586,0.39971710106226577,2.101053574343586,False,,gradient,1112005686,1.7626299447507994,3.051711743463398,0.9999999999999999,0.1406430499517066,0.1400380640095168,0.9999999999999999,0.5316461985427807,-4.4946613690810544e-05,-0.007077919923679621,0.9190983059488473,0.9190979878203148,0.1294416631184552,0.98494605740683,0.13968209640102386,0.9934160173402518,0.19044116505200778,0.9948022432518561,0.8170833570116146,1.2722188046697702,0.21759619201574412,1.503356037435566e-06,1.605140509505082e-06,1.6791226817788885e-06,0.12340004758047309,0.3615427914123385,0.40445773941887575,0.4849428389928116,0.16198631992246995,-2.396567046996855,0.6680635608885488,0.12340004758047309,0.13281648792616638,0.4253677216790591,0.425367721679059,0.07492784952047082,0.08968943932812945,0.08968943932812944,0.13281648792616638,0.015053942593170055,1112,sobol_screened,0.29143872231178913,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,5743,1323,0.6976879675067758,0.29143872231178913,0.045146064362825866,0.015053942593170055,201,187,False,1e-05,0.015053945954591974,True,0.7085612776882109,0.9548539356371741,0.98494605740683,0.5482357451692224,0.299487822689116,0.7835430204868317,0.5878326799720526,0.17218351643532515,0.6685505816712976,0.7529243733733892,0.8408047584816813,0.6039471451958667,0.45101435528415157,0.7924250414822768,0.7729890888651986,0.03365025739109415,0.4464456257958735,0.5610625370977682,0.9713900177275717,1256
electron,gradient_local_minimum_1257,gradient,gradient,gradient,0.00051099895,13.147554086996513,3.625955610180096,1.6916519543122674,0.731942453831125,0.0,0.0,3.141592653589793,0.0,1.3439672231439392,1.3910267488461268,2.951541809106584,2.584972732666071,0.39886045991905245,0.3899380443220838,4.840083010456784,-0.584053915357345,7.113130601097595,0.6206776740955643,-2.4003307807912364,0.08797890104392382,0.0708228064830315,5.226978360845282,0.934181287673552,2.566429660781607,147.04558797997763,0.3431984020803671,2.699598312233833,0.3431984020803671,2.699598312233833,False,,gradient,1588003056,0.16390124904514372,1.6519004867012368,1.0,0.10985203801641892,0.10371882624189897,1.0000000000000002,0.5407272552105591,-0.0003072319032070836,0.003628840745857731,0.9208458235082158,0.9208469384038646,0.13636075130443026,0.9848837148603958,0.1453923064499812,0.9942793359352056,0.19933503906359082,0.9955581755596866,0.8088346012928875,1.2672611421284266,0.22784606892130846,1.2115742312746036e-06,1.2805273293600705e-06,1.2263516731628177e-06,0.37984753003560223,0.10661676624553659,0.4191317737316523,0.48646429628113885,0.17589962559108285,-0.6814396031751709,0.7231758915742768,0.37984753003560223,0.02006945872566593,0.10135398981017016,0.10135398981017019,0.1841763539974146,0.412181713908691,0.4121817139086911,0.02006945872566593,0.015116285139604169,1588,sobol_screened,0.5150159574729258,True,False,2,ABNORMAL: ,5,3089,837,0.8465085361489252,0.5150159574729258,0.12549362592650748,0.015116285139604169,100,86,False,1e-05,0.015116411813072217,True,0.48498404252707417,0.8745063740734925,0.9848837148603958,0.4235061565414071,0.18690052162855864,0.7881290959194303,0.4198884144425392,0.7858728365972638,0.14513239916414022,0.27556090522557497,0.7050263117998838,0.6577350422889551,0.44277756610381896,0.8228223763231395,0.7837191167857309,0.4697524686617082,0.063480613800024,0.052171387928940834,0.5258162559088191,1257
electron,gradient_local_minimum_1258,gradient,gradient,gradient,0.00051099895,8.17949852142684,2.859982258935681,1.2761712375231058,0.8118876604508464,0.0,0.0,3.141592653589793,0.0,0.9609861854056687,1.6440883198465366,6.022938695374198,2.1130741145576732,3.3176518099129533,0.5669725358677851,1.4916701369591758,-0.736418908991929,3.0981217423749112,0.46717676792082125,-2.3216988185222625,0.09193881061640195,0.07523773451124972,4.413305750449783,0.9084791219339022,2.1549085858391113,123.46716720508576,0.5934611041917437,0.9816725661179656,0.5934611041917437,0.9816725661179656,False,,gradient,2007007547,2.9256148727295415,1.4727855218505266,0.9999999999999998,0.12096235218341866,0.175289056596667,0.9999999999999998,0.46339547539377257,-3.6869932635796854e-05,0.0033574442835148655,0.8878545579441386,0.8878546817328832,0.1458717533404893,0.9847706511501704,0.1553334908178355,0.995516486162206,0.21309215604004092,0.9969468778360155,0.7961652488110451,1.2598179623312327,0.24371896688241235,1.2704313866462869e-06,1.2051735100090943e-06,1.3484905942127978e-06,0.3163181370172956,0.16298009204979672,0.36333188829099616,0.4792982290670923,0.12368277375745002,-0.902200945925232,0.5160994397921586,0.3163181370172956,0.0058012406902032305,0.07487077899444751,0.07487077899444751,0.14108543858414316,0.4458309919384604,0.4458309919384604,0.0058012406902032305,0.015229348849829627,2007,sobol_screened,0.6102248894585314,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,7589,954,80261.27302753815,0.6102248894585314,0.19367302288831856,0.015229348849829627,301,287,False,1e-05,0.015229444579743179,True,0.38977511054146863,0.8063269771116814,0.9847706511501704,0.4362346502020955,0.13010709453374147,0.8473366061225533,0.32664159405976534,0.8992988672107458,0.3123189006000757,0.7118592727929354,0.49691117741167545,0.4669363762387124,0.5233295659664507,0.6726123809027672,0.7401290033064205,0.9585804653082549,0.5280206850054197,0.9312521371561456,0.4688021918333759,1258
electron,gradient_local_minimum_1259,gradient,gradient,gradient,0.00051099895,8.41663831817632,2.901144311849433,1.2989346936839588,0.8077920570872401,0.0,0.0,3.141592653589793,0.0,0.9815698976521431,1.6149572891763384,3.402069232227492,2.158793903969252,6.099251863803579,0.5528510271992613,1.6355399924987017,-0.7260108128712397,3.2780391678773926,0.4778827678436644,-2.299674089716766,0.09309599869682471,0.0765415597741555,4.461309690748891,0.9101356368101913,2.189034141951785,125.42241754387882,0.5677605408001716,1.056943079880761,0.5677605408001716,1.056943079880761,False,,gradient,1395009189,2.925271978152743,1.6686074576351424,0.9999999999999998,0.12985734743976957,0.17573041230021277,0.9999999999999996,0.47584782174259765,-0.00013207625935079959,0.0044436136472635335,0.8926814522696365,0.892682039165505,0.1443665937163384,0.9846746172598949,0.15418735900375188,0.9952018046842461,0.21122556251878952,0.9966737874096846,0.797848020381754,1.2607407541930657,0.24153596502565158,8.167896015098819e-07,7.832035688777605e-07,7.949570927263949e-07,0.16159103231952854,0.3186293441874529,0.36776299558933,0.48022037650698146,0.12765280733583925,-2.2333082652341365,0.5316426106878596,0.16159103231952854,0.05786868554048428,0.07503750919881727,0.07503750919881727,0.14966257017701323,0.44474211429420135,0.44474211429420146,0.05786868554048428,0.015325382740105087,1395,sobol_screened,0.4452942268045281,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,9224,1251,85796.11253122738,0.4452942268045281,0.0872826341561922,0.015325382740105087,361,347,False,1e-05,0.015325467501917323,True,0.5547057731954719,0.9127173658438078,0.9846746172598949,0.37986896466463804,0.20765961427241564,0.7355304071679711,0.4710255032405257,0.3614736218005419,0.9635486155748367,0.7754027266055346,0.5376730561256409,0.4771895590355737,0.5140568709094034,0.6871654418667138,0.7429156653428545,0.5414561350498546,0.9707260832867952,0.931142990422432,0.5311342499252665,1259
electron,gradient_local_minimum_1260,gradient,gradient,gradient,0.00051099895,8.097437440799434,2.845599662777502,1.2682024830176208,0.8151305650870329,0.0,0.0,3.141592653589793,0.0,0.953796047413673,1.6447468826875429,0.2616034128981722,2.1076443771773086,2.9738022050451822,0.5655990675792146,4.7781648539009165,-0.7413924620716483,3.0364227761068308,0.46288419307935885,-2.3135010134257197,0.09236701770520277,0.07571947894907276,4.403210522177229,0.9088610475792076,2.139301543843417,122.57294956804904,0.5909775684494205,0.9524384497900339,0.5909775684494205,0.9524384497900339,False,,gradient,1396006669,1.7889745930491363,3.042887598036753,1.0,0.12646989169570902,0.1786284141976718,1.0,0.4560801388222614,-0.0002018043551325066,-0.005845279938840764,0.8905077422161759,0.8905065626132272,0.14414662250567903,0.9845006348524666,0.15427590907061817,0.9949980078898526,0.2111415607723325,0.9965159474644383,0.7978658511006629,1.2606745781895234,0.24139629109194138,1.2869000706183797e-06,1.453786016205466e-06,1.4774064715852853e-06,0.16387686037402321,0.31542103915120095,0.3625945187735561,0.47929789952522417,0.12294556901094399,-2.23483959222363,0.5130236086272424,0.16387686037402321,0.15166068842053282,0.4474517820608605,0.44745178206086056,0.0553850572698142,0.07325031841391526,0.07325031841391527,0.15166068842053282,0.015499365147533362,1396,sobol_screened,0.44581220682347766,True,False,2,ABNORMAL: ,4,6703,585,1.11393959518516,0.44581220682347766,0.10151794702818806,0.015499365147533362,276,262,False,1e-05,0.015499395410576544,True,0.5541877931765223,0.8984820529718119,0.9845006348524666,0.34508238080888987,0.5402288418263197,0.5123465741053224,0.6184574151411653,0.0717694777995348,0.49261205457150936,0.5985739286988974,0.8567870538681746,0.46335377097331837,0.5235391930294163,0.6708840418152155,0.7391427616650131,0.04163547629245419,0.47329532071051883,0.5694482990991638,0.9685812050011471,1260
electron,gradient_local_minimum_1261,gradient,gradient,gradient,0.00051099895,8.534893210179217,2.9214539548278387,1.3101436831452677,0.7810715564176367,0.0,0.0,3.141592653589793,0.0,0.991717790598494,1.615995045911118,3.4096830013810497,2.1770126407734587,6.075532815766978,0.5612367012509145,1.6905631206334102,-0.7040601365585131,3.4311330633751096,0.49419373258921495,-2.2663852340559743,0.09488664256276431,0.07857210503481538,4.391601623235733,0.9069688166349396,2.2434010693318553,128.5374130278511,0.5590051351386122,1.1413790497984346,0.5590051351386122,1.1413790497984346,False,,gradient,1217006869,1.7768186742063816,0.09349558480525304,1.0,0.12116261305214779,0.1604336918537064,1.0,0.5203384547824437,-7.570290447106442e-05,0.008533465201799817,0.8799820657752941,0.8799827117833952,0.15645128862587462,0.984453644499429,0.16376385439208294,0.996808977426437,0.22648970088641365,0.9979827958299174,0.7837215920612842,1.2527145518362286,0.25915645072931415,2.153597034260102e-06,1.978889569053538e-06,2.082598939259772e-06,0.3172534451042486,0.16313393163124992,0.3713361144069316,0.4803873767354985,0.13114242603918236,0.9427023586846992,0.54598614530785,0.3172534451042486,0.13733641241509192,0.4372313369716353,0.4372313369716353,0.004842446732001434,0.08238128629286627,0.08238128629286626,0.13733641241509192,0.01554635550057104,1217,sobol_screened,0.3648898956845371,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4,6927,630,61590.31430090478,0.3648898956845371,0.2941607230318303,0.01554635550057104,283,269,False,1e-05,0.015546389177838571,True,0.6351101043154629,0.7058392769681697,0.984453644499429,0.2942433627322316,0.43072632886469364,0.6065881922841072,0.6643694983795285,0.6236609509214759,0.11308134999126196,0.7760522859171033,0.24056508019566536,0.4822485506857935,0.5143871991375376,0.6929646459052733,0.7442621053430748,0.5426679040462039,0.9669510795463361,0.5655789499558672,0.029760568958047046,1261
electron,gradient_local_minimum_1262,gradient,gradient,gradient,0.00051099895,8.207569469391549,2.8648855944682237,1.278886172577889,0.7941130992931413,0.0,0.0,3.141592653589793,0.0,0.9634340279424574,1.629469032420174,6.014586918203112,2.1429761297570322,3.3250440968973685,0.5641818234127732,1.48149518539343,-0.7232227138953083,3.173368281855388,0.4773314749385156,-2.2578276692464265,0.09535531020207505,0.0791058224383364,4.354619510179579,0.9072588836342372,2.1878756871258984,125.35604297159897,0.5649702064779084,1.0227405127825386,0.5649702064779084,1.0227405127825386,False,,gradient,1472005005,2.928817813779582,1.4749879166819753,1.0,0.13238392378997768,0.17043315149881128,1.0000000000000002,0.491159165384219,-0.00013776295609918554,-0.0005661120457836621,0.8845253110051345,0.8845252330158656,0.1512052176500816,0.9841532436568324,0.16046186995504025,0.995701893774472,0.22048283146625952,0.9971496239011427,0.7891397393396614,1.2555854558034871,0.25211885952986546,1.6364211968822318e-06,1.649417302199141e-06,1.7537364575270775e-06,0.31494637152543814,0.16477762981166508,0.3668396942649077,0.47972400133710325,0.1269776935963561,-0.9381024074573997,0.529378114259197,0.31494637152543814,0.005593396739957888,0.07782150085871359,0.0778215008587136,0.13949871479384662,0.4424544978041832,0.44245449780418317,0.005593396739957888,0.015846756343167567,1472,sobol_screened,0.47754459895949075,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,5039,639,72692.68214364743,0.47754459895949075,0.21194480537582838,0.015846756343167567,199,185,False,1e-05,0.01584678563011166,True,0.5224554010405092,0.7880551946241716,0.9841532436568324,0.4270843416452408,0.2789734862744808,0.5149849094450474,0.7173534315079451,0.8168297382071614,0.32951788790524006,0.7999620642513037,0.28043356351554394,0.46815776321945546,0.5186761022496771,0.6821304879575412,0.7404607087971525,0.9572512386878745,0.5291972040197432,0.9322716649572375,0.4695032358815061,1262
electron,gradient_local_minimum_1263,gradient,gradient,gradient,0.00051099895,0.9710851919030149,0.9854365488975,0.046292120351719264,0.024474051519251274,0.0,0.0,3.141592653589793,0.0,0.03518502164499042,2.2497763520224816,3.4661857554581976,0.7132207231811681,0.32475126098750695,2.8016862077758353,3.467101810248999,-0.9840941490731879,6.370747163423154e-05,0.0009398029154996268,-0.00416425478411234,0.9885672644813099,1.7687134772776452,0.9475684112749039,0.7429573346604113,2.768278204442839,158.61065763262835,0.0028606743219702483,0.000810400665730791,0.0028606743219702483,0.000810400665730791,False,,gradient,147003161,0.5219034129542831,1.075696260761226,1.0,130806.14202806371,0.7447874126678524,1.0000000000000002,0.6800035088412731,-8.397031363227558e-05,-0.016296641900841125,0.9704608738335109,0.9704595053993793,0.16873139541785545,0.9841224130185869,0.16852778345927616,0.9984834160601682,0.23848275415290598,0.9984490395401918,0.7725671700302752,1.2465625271272034,0.2729860299589282,1.9245420000979507e-06,2.126431002030804e-06,1.946955508595055e-06,0.2651823929568812,0.2502795237382822,0.43957142242843505,0.5154619166951634,0.18184046408085336,-1.5298069814654682,0.7055437392803207,0.2651823929568812,0.009041196967653823,0.06589807135869541,0.06589807135869538,0.17965994426912493,0.4186400119461413,0.4186400119461414,0.009041196967653823,0.01587758698141306,147,latin_hypercube,nan,True,False,2,ABNORMAL: ,1,3240,351,2.0032100107180404,0.9558841708687669,0.9089798147792116,0.01587758698141306,133,119,False,1e-05,0.015877613449853722,True,0.0441158291312331,0.09102018522078842,0.9841224130185869,0.14044100445727808,0.7403414797185687,0.11949802736420768,0.7209821915426097,0.5991699658541506,0.062077777593305156,0.2431311520697395,0.5371406441998718,0.0,0.7161260545512599,0.22702520721971853,0.755888309200734,0.5516605966558877,0.05168576846148792,0.16612701597640978,0.342404754331235,1263
electron,gradient_local_minimum_1264,gradient,gradient,gradient,0.00051099895,8.19307698264022,2.8623551461410615,1.2774851975566126,0.8058373664098668,0.0,0.0,3.141592653589793,0.0,0.9621725473345528,1.620454157990168,6.019313822385152,2.144879349910985,3.3177375695009577,0.5591156144452131,1.5183843262922478,-0.7318127942193844,3.1326209131635556,0.47127458331185984,-2.2622592206078744,0.09511218377864397,0.07882885841155637,4.394347765509354,0.9089174284188635,2.166734490360584,124.14474162309082,0.5616468133058024,0.9968276595837289,0.5616468133058024,0.9968276595837289,False,,gradient,2029008506,2.9233382356805526,1.4728945020537052,0.9999999999999999,0.1418488679946019,0.1787873033080527,1.0,0.47264876813144807,6.345269157820299e-05,0.006501916539985886,0.8907745667649306,0.8907741542008257,0.14452511859056005,0.9839338666837835,0.15519828922353587,0.9944920902694522,0.21207334896461666,0.9960990810483273,0.7967999583071796,1.2598237983653224,0.24233508063339806,1.1536975874637534e-06,1.0864595403302368e-06,1.0162801085331075e-06,0.31650287111079833,0.16285883791592537,0.365756747610421,0.4793617090267237,0.12607589309705913,-0.915579064832413,0.5260157026435776,0.31650287111079833,0.00593037332793274,0.074857146071417,0.074857146071417,0.14230906389823525,0.44578114490185944,0.4457811449018594,0.00593037332793274,0.016066133316216535,2029,sobol_screened,0.6139459619562835,True,False,2,ABNORMAL: ,4,8564,603,1.6128663729821042,0.6139459619562835,0.11404780612475507,0.016066133316216535,360,346,False,1e-05,0.016066295683943133,True,0.3860540380437166,0.8859521938752449,0.9839338666837835,0.39855932258069515,0.4900839598849416,0.6778611997142434,0.5534129478037357,0.8223602529615164,0.4487317632883787,0.7254887651652098,0.3888477636501193,0.4675274460360348,0.5158065785959007,0.6827363017481286,0.7402910909555418,0.9580035488539679,0.5280343340677681,0.9305274610762002,0.46883688130944595,1264
electron,gradient_local_minimum_1265,gradient,gradient,gradient,0.00051099895,8.28751476495312,2.8788043985226084,1.2865880095233087,0.7778430548008788,0.0,0.0,3.141592653589793,0.0,0.9661215413380779,1.6738291000440875,0.27427212059390804,2.1293512007568163,2.96037527440656,0.5493095450773686,4.881733683879723,-0.7030169461554308,3.3094471269428256,0.49243187070074007,-2.326586287782775,0.09168488538110539,0.07495246655855423,4.291016158387789,0.9072513797492678,2.219367327464233,127.16038105292948,0.5842584439373616,1.075688863517438,0.5842584439373616,1.075688863517438,False,,gradient,249002078,1.3730516818507859,3.0501720897112907,0.9999999999999999,0.09696377135436207,0.1485042189092485,0.9999999999999999,0.5220254680597113,-0.00037899124787665883,0.009992816298553198,0.8730257504847765,0.8730295376746953,0.1677084606672715,0.9839112183118758,0.1732103861477171,0.9981026863855782,0.24110088148279926,0.9990419750472408,0.7701314807656553,1.2451641339790813,0.2759665274456652,1.5592707625078361e-06,1.6694029557930146e-06,1.7445168907781472e-06,0.3100435718384901,0.16988329298192367,0.36748079541751444,0.47992686482041375,0.12751736300730757,0.9889429067882961,0.5314033131069832,0.3100435718384901,0.20861013941344606,0.4390098857130795,0.43900988571307925,0.013934933024955052,0.08106324946650699,0.08106324946650699,0.20861013941344606,0.01608878168812422,249,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,2112,693,2.2801006132144472,0.9982582244240285,0.02150448690357154,0.01608878168812422,64,50,False,1e-05,0.01608878219680887,True,0.0017417755759715089,0.9784955130964285,0.9839112183118758,0.32723746556888317,0.7903694197752357,0.07381874980979546,0.021469707615456576,0.027365252492631918,0.5048134270603042,0.8244020270940832,0.9384245535678344,0.4716248410783351,0.5327963503261502,0.6777935383582202,0.7379110430615187,0.04365176374481689,0.47115835832883013,0.437055924574386,0.9708999307169759,1265
electron,gradient_local_minimum_1266,gradient,gradient,gradient,0.00051099895,0.9710851919030149,0.9854365488975,0.046292120351719264,0.026276742512998042,0.0,0.0,3.141592653589793,0.0,0.03112582401938748,0.007066341799914065,0.005131835599816377,2.6114712329001684,0.00523694970931403,1.5345411299547593,3.1468283776414667,-0.8591511603295123,0.0015290897074140544,0.024924274413766555,-0.00040007758916731794,0.9988827523011669,1.79050199553879,0.9396643274122066,0.6723892072678425,2.137172944324209,122.45098979932484,0.00019785483856875384,0.0007623608976916778,0.00019785483856875384,0.0007623608976916778,False,,gradient,1070004766,0.8383204729952181,0.1643667091843282,1.0,30083668.63009967,0.9989014340950083,0.9999999999999998,0.19040747267394886,0.00039883421718084344,0.03155663310110235,-0.9674428861413541,-0.9674554720064138,0.15573686290546726,0.9838432158485413,0.15344942062130448,0.9980778521929331,0.22750527646901872,0.997723485603505,0.7905960848377416,1.2500789324299069,0.2604398815665855,0.003957955199222707,0.003957955664594316,0.003957955664594066,0.0005881524422208056,0.00045287642680497,0.0005881577741612942,0.0010410288690257757,6.764333964840631e-05,0.012555903718038835,0.1299547815839322,0.0005881524422208056,0.021278832353186637,0.03520958658104199,0.03520958658104199,0.7502223267892716,0.9637493845499322,0.9637493845499323,0.021278832353186637,0.016156784151458714,1070,sobol_screened,0.24488903141974672,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,4822,882,11.900250553818022,0.24488903141974672,0.06080807615621098,0.016156784151458714,185,171,False,1e-05,0.016156785300781906,True,0.7551109685802533,0.939191923843789,0.9838432158485413,0.011134703643620014,0.015535960905253887,0.8678843406960368,0.6489247400313616,0.09973746445029974,0.33497823029756546,0.2723627854138613,0.42661804240196943,0.0,0.0022492864540664087,0.8312571109166961,0.6626116226542773,0.000816757002845738,0.0008334864329609922,0.26684569434464944,0.05231954849286773,1266
