Q2,xB,t,phi,theta_e_gamma_rad,theta_e_gamma_deg,aligned,squared_amplitude_M2,unpolarized_trace,unpolarized_h_out_mean,unpolarized_lambda_mean,unpolarized_h_lambda,unpolarized_h_lambda_connected,unpolarized_C13,polarized_trace,polarized_spin_signal_M2,polarized_h_lambda,polarized_delta_C13
5.5000000000000000e+00,3.0000000000000004e-01,-2.1000000000000001e+00,4.1887902047863905e+00,2.0327669053336224e+00,1.1646896440948592e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-2.1000000000000001e+00,4.7123889803846897e+00,2.2705253143133537e+00,1.3009151778776985e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-2.1000000000000001e+00,5.2359877559829879e+00,2.5390188620357956e+00,1.4547506489876014e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-2.1000000000000001e+00,5.7595865315812871e+00,2.8093227829837426e+00,1.6096233875491532e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,0.0000000000000000e+00,2.9556827785601962e+00,1.6934814879099952e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,5.2359877559829882e-01,2.7997461547090818e+00,1.6041363837281162e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,1.0471975511965976e+00,2.5431441599376905e+00,1.4571142705777288e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,1.5707963267948966e+00,2.2851524556469691e+00,1.3092959125252739e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,2.0943951023931953e+00,2.0571562527739768e+00,1.1786637108289642e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,2.6179938779914940e+00,1.8944021095021277e+00,1.0854124557515195e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,3.1415926535897931e+00,1.8343347653549862e+00,1.0509964026896088e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,3.6651914291880918e+00,1.8944021095021277e+00,1.0854124557515195e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,4.1887902047863905e+00,2.0571562527739764e+00,1.1786637108289639e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,4.7123889803846897e+00,2.2851524556469687e+00,1.3092959125252736e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,5.2359877559829879e+00,2.5431441599376905e+00,1.4571142705777288e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.8999999999999999e+00,5.7595865315812871e+00,2.7997461547090801e+00,1.6041363837281153e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,0.0000000000000000e+00,2.9247488815788381e+00,1.6757576705007523e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,5.2359877559829882e-01,2.7874168287313683e+00,1.5970722003004764e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,1.0471975511965976e+00,2.5461596535428819e+00,1.4588420211449903e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,1.5707963267948966e+00,2.2998821045209730e+00,1.3177353796671741e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,2.0943951023931953e+00,2.0824659371919205e+00,1.1931650918085262e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,2.6179938779914940e+00,1.9281122965248110e+00,1.1047269701814837e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,3.1415926535897931e+00,1.8714059850197335e+00,1.0722366469715330e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,3.6651914291880918e+00,1.9281122965248101e+00,1.1047269701814832e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,4.1887902047863905e+00,2.0824659371919201e+00,1.1931650918085259e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,4.7123889803846897e+00,2.2998821045209730e+00,1.3177353796671741e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,5.2359877559829879e+00,2.5461596535428814e+00,1.4588420211449900e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.7000000000000002e+00,5.7595865315812871e+00,2.7874168287313688e+00,1.5970722003004767e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,0.0000000000000000e+00,2.8919420339512083e+00,1.6569607314188326e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,5.2359877559829882e-01,2.7720807338464413e+00,1.5882852651892915e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,1.0471975511965976e+00,2.5478575803433117e+00,1.4598148615408581e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,1.5707963267948966e+00,2.3147223301664002e+00,1.3262382026322220e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,2.0943951023931953e+00,2.1088776203863073e+00,1.2082978715772759e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,2.6179938779914940e+00,1.9634853958808927e+00,1.1249942631954879e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,3.1415926535897931e+00,1.9103094651795616e+00,1.0945266991868237e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,3.6651914291880918e+00,1.9634853958808929e+00,1.1249942631954880e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,4.1887902047863905e+00,2.1088776203863073e+00,1.2082978715772759e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,4.7123889803846897e+00,2.3147223301664002e+00,1.3262382026322220e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,5.2359877559829879e+00,2.5478575803433117e+00,1.4598148615408581e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.5000000000000000e+00,5.7595865315812871e+00,2.7720807338464408e+00,1.5882852651892912e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,0.0000000000000000e+00,2.8568114089113443e+00,1.6368323659544245e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,5.2359877559829882e-01,2.7533940371267525e+00,1.5775785766385002e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,1.0471975511965976e+00,2.5479611562246691e+00,1.4598742061494696e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,1.5707963267948966e+00,2.3296817703246737e+00,1.3348093304816979e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,2.0943951023931953e+00,2.1366392818374438e+00,1.2242041319114874e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,2.6179938779914940e+00,2.0009205545960045e+00,1.1464430291932707e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,3.1415926535897931e+00,1.9514963237415643e+00,1.1181250308568740e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,3.6651914291880918e+00,2.0009205545960045e+00,1.1464430291932707e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,4.1887902047863905e+00,2.1366392818374438e+00,1.2242041319114874e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,4.7123889803846897e+00,2.3296817703246737e+00,1.3348093304816979e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,5.2359877559829879e+00,2.5479611562246687e+00,1.4598742061494693e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.3000000000000000e+00,5.7595865315812871e+00,2.7533940371267516e+00,1.5775785766384996e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,0.0000000000000000e+00,2.8187051968778243e+00,1.6149991147269111e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,5.2359877559829882e-01,2.7308506701700042e+00,1.5646621788121365e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,1.0471975511965976e+00,2.5460840206906696e+00,1.4587986867127475e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,1.5707963267948966e+00,2.3447696988269966e+00,1.3434540767294803e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,2.0943951023931953e+00,2.1661057832317918e+00,1.2410871935806124e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,2.6179938779914940e+00,2.0409938198489841e+00,1.1694033188963105e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,3.1415926535897931e+00,1.9956186605462585e+00,1.1434052676685110e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,3.6651914291880918e+00,2.0409938198489841e+00,1.1694033188963105e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,4.1887902047863905e+00,2.1661057832317918e+00,1.2410871935806124e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,4.7123889803846897e+00,2.3447696988269966e+00,1.3434540767294803e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,5.2359877559829879e+00,2.5460840206906692e+00,1.4587986867127472e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-1.1000000000000001e+00,5.7595865315812871e+00,2.7308506701700033e+00,1.5646621788121359e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,0.0000000000000000e+00,2.7766174155853509e+00,1.5908845923556274e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,5.2359877559829882e-01,2.7036432642954948e+00,1.5490734835310482e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,1.0471975511965976e+00,2.5416504934148589e+00,1.4562584627001465e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,1.5707963267948966e+00,2.3599961033042360e+00,1.3521781638665297e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,2.0943951023931953e+00,2.1978187008822503e+00,1.2592573569547844e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,2.6179938779914940e+00,2.0845923406658309e+00,1.1943834312544963e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,3.1415926535897931e+00,2.0436827471896342e+00,1.1709439607766764e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,3.6651914291880918e+00,2.0845923406658304e+00,1.1943834312544962e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,4.1887902047863905e+00,2.1978187008822494e+00,1.2592573569547839e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,4.7123889803846897e+00,2.3599961033042356e+00,1.3521781638665294e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,5.2359877559829879e+00,2.5416504934148589e+00,1.4562584627001465e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-9.0000000000000013e-01,5.7595865315812871e+00,2.7036432642954953e+00,1.5490734835310485e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,0.0000000000000000e+00,2.7288416163549494e+00,1.5635110757679635e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,5.2359877559829882e-01,2.6703557556670567e+00,1.5300011459819001e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,1.0471975511965976e+00,2.5337165346498445e+00,1.4517126391794849e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,1.5707963267948966e+00,2.3753717749698691e+00,1.3609877748027262e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,2.0943951023931953e+00,2.2326855508337768e+00,1.2792345904261683e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,2.6179938779914940e+00,2.1332172246773742e+00,1.2222434375862423e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,3.1415926535897931e+00,2.0973953207086016e+00,1.2017189984709063e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,3.6651914291880918e+00,2.1332172246773742e+00,1.2222434375862423e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,4.1887902047863905e+00,2.2326855508337755e+00,1.2792345904261676e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,4.7123889803846897e+00,2.3753717749698691e+00,1.3609877748027262e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,5.2359877559829879e+00,2.5337165346498445e+00,1.4517126391794849e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-7.0000000000000018e-01,5.7595865315812871e+00,2.6703557556670567e+00,1.5300011459819001e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,0.0000000000000000e+00,2.6720114381895517e+00,1.5309497821894254e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,5.2359877559829882e-01,2.6281220001389745e+00,1.5058029865344358e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,1.0471975511965976e+00,2.5204770789030455e+00,1.4441269898060671e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,1.5707963267948966e+00,2.3909084128721920e+00,1.3698896125989870e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,2.0943951023931953e+00,2.2724727532980040e+00,1.3020309782244956e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,2.6179938779914940e+00,2.1898210734118480e+00,1.2546750539530650e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,3.1415926535897931e+00,2.1601230294426692e+00,1.2376593281607860e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,3.6651914291880918e+00,2.1898210734118475e+00,1.2546750539530647e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,4.1887902047863905e+00,2.2724727532980036e+00,1.3020309782244954e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,4.7123889803846897e+00,2.3909084128721920e+00,1.3698896125989870e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,5.2359877559829879e+00,2.5204770789030491e+00,1.4441269898060690e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-5.0000000000000022e-01,5.7595865315812871e+00,2.6281220001389740e+00,1.5058029865344358e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,0.0000000000000000e+00,2.5972343424817232e+00,1.4881056623063816e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,5.2359877559829882e-01,2.5692550654300685e+00,1.4720747174175111e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,1.0471975511965976e+00,2.4972958206099047e+00,1.4308451071660710e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,1.5707963267948966e+00,2.4066187455932675e+00,1.3788909701956263e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,2.0943951023931953e+00,2.3217762704114202e+00,1.3302798126819934e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,2.6179938779914940e+00,2.2621756914518767e+00,1.2961311963728127e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,3.1415926535897931e+00,2.2407586982854557e+00,1.2838601631898482e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,3.6651914291880918e+00,2.2621756914518767e+00,1.2961311963728127e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,4.1887902047863905e+00,2.3217762704114198e+00,1.3302798126819931e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,4.7123889803846897e+00,2.4066187455932675e+00,1.3788909701956263e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,5.2359877559829879e+00,2.4972958206099052e+00,1.4308451071660710e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,3.0000000000000004e-01,-3.0000000000000027e-01,5.7595865315812871e+00,2.5692550654300685e+00,1.4720747174175111e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,0.0000000000000000e+00,2.9269006940839439e+00,1.6769905682492126e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,5.2359877559829882e-01,2.7776800229173211e+00,1.5914934215096429e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,1.0471975511965976e+00,2.5064042757327121e+00,1.4360638675302826e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,1.5707963267948966e+00,2.1996069528021529e+00,1.2602819498319502e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,2.0943951023931953e+00,1.8825211169548155e+00,1.0786051484576457e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,2.6179938779914940e+00,1.6116488982859496e+00,9.2340679928693802e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,3.1415926535897931e+00,1.4971886727779669e+00,8.5782592084970744e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,3.6651914291880918e+00,1.6116488982859494e+00,9.2340679928693788e+01,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,4.1887902047863905e+00,1.8825211169548153e+00,1.0786051484576456e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,4.7123889803846897e+00,2.1996069528021525e+00,1.2602819498319501e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,5.2359877559829879e+00,2.5064042757327121e+00,1.4360638675302826e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.5000000000000000e+00,5.7595865315812871e+00,2.7776800229173197e+00,1.5914934215096420e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.2999999999999998e+00,0.0000000000000000e+00,2.8996547765898764e+00,1.6613798074354955e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.2999999999999998e+00,5.2359877559829882e-01,2.7640582439502004e+00,1.5836887170668820e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.2999999999999998e+00,1.0471975511965976e+00,2.5051888664820323e+00,1.4353674893258315e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5000000000000000e+00,4.0000000000000002e-01,-2.2999999999999998e+00,1.5707963267948966e+00,2.2093740616008319e+00,1.2658780909540442e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
