lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,phi_p_out_defined,phi_gamma_out_defined,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,coordinate_system,p_out_x,p_out_y,p_out_z,q_out_x,q_out_y,q_out_z,cartesian_energy_residual,cartesian_momentum_residual,optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0010,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.88870134545848,4.9888577195043835,2.406247924383116,1.5000019737034254,0.0,0.0,3.141592653589793,0.0,0.8598587522485852,3.141587383460418,3.1406423969178117,3.141592653589793,nan,3.3498459963268163e-06,6.282235050507604,0.9999999999861129,22.713639894583206,0.9800298279834686,-14.597052295607773,0.004074324438180011,0.001039812122496651,1.3426822553923943,0.965330339072828,3.141589303743797,179.9998080679624,4.66548457644933e-08,4.058293846142563,4.66548457644933e-08,4.058293846142563,False,,True,False,cartesian_gradient,179000625,0.7592581148992458,0.7592429702767924,1.0,621.7260533962523,0.997267647721001,0.9999999999999998,3.6129240695190107e-06,3.133292750445715e-05,-3.1332927504512664e-05,-0.9999999999999996,-0.9999999990182472,4.535650663473757e-11,7.722924641303031e-12,2.3025676088028746e-08,0.9999999995091235,0.9999999995091239,0.9999999995091238,1.154700525054726,2.3046642137980145e-08,0.9999999990182477,0.9999999990182471,0.9999999990182472,0.999999999018247,2.4940110703002007e-19,6.825048765948471e-22,2.494011070309894e-19,2.500836119066149e-19,1.2435930107768194e-19,-3.948346969779818e-06,0.9945417864815519,2.4940110703002007e-19,0.1666617074123007,0.4999843335362477,0.4999843335362477,0.16667163359367052,0.5000156664637522,0.5000156664637526,0.1666617074123007,cartesian_final_momenta,-7.905200895552689e-06,7.511972155427316e-09,-1.5000019736825947,0.0,0.0,-0.8598587522485852,0.0,0.0,179,angular_minimum:179,4.538244725794134e-07,True,False,2,ABNORMAL: ,0,706,189,6846.092611214484,4.5903243310750424e-07,4.5903243310750424e-07,2.3046642137980145e-08,22,8,False,1e-05,2.3042486320981635e-08,True,0.49999920947991044,0.5000000007511972,0.4999998026317405,0.5,0.5,0.4108105564318443,0.24165495007519838,0.24167454345464898,0.49999920947991044,0.5000000007511972,0.3499998026317405,0.5,0.5,0.32174805643184423,0.2416793641376984,0.24167454345464898,10,4.296763533932826e-09,True,0,297,0.010149824720258292,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0011,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.90534176503357,4.9905251993185615,2.4071111281102393,1.5680824765882273,0.0,0.0,3.141592653589793,0.0,0.7976121923181381,3.141592653589793,nan,3.141592653589793,nan,0.0,3.141592653589793,1.0,22.777959853020977,0.9821752531713348,-15.230332206619243,0.0037332648277315053,0.000921769102141754,1.2932237571692333,0.9652803071575292,3.141592653589793,180.0,4.326190694570187e-08,3.773813866462773,4.326190694570187e-08,3.773813866462773,False,,False,False,cartesian_gradient,107000387,2.4205789098459722,0.7210263115722366,0.9999999999999999,488.260219181933,0.9835132324405566,0.9999999999999999,6.423929168451463e-10,-2.534545514182307e-05,2.5345455141712048e-05,-0.9999999999999996,-0.9999999993576074,0.0,1.1102230246251565e-16,2.3119563913263523e-08,0.9999999996788037,0.9999999996788039,0.9999999996788039,1.154700525031165,2.312848683334788e-08,0.9999999993576079,0.9999999993576074,0.9999999993576073,0.9999999993576073,2.825103823121395e-26,1.377827211141544e-24,1.377827211141544e-24,1.4060782493727581e-24,6.747880864551651e-25,3.141592653589793,0.9598158377831155,2.825103823121395e-26,0.1666708952572623,0.500012672727571,0.5000126727275712,0.16666244578259243,0.49998732727242917,0.4999873272724294,0.1666708952572623,cartesian_final_momenta,0.0,0.0,-1.5680824765882273,0.0,0.0,-0.7976121923181381,8.881784197001252e-16,0.0,107,angular_minimum:107,3.865115764825934e-08,True,False,2,ABNORMAL: ,0,615,189,46389.01878084714,3.86511060489692e-08,3.86511060489692e-08,2.312848683334788e-08,18,4,False,1e-05,2.3124331711220444e-08,True,0.5,0.5,0.39319175234117726,0.5,0.5,0.345589501712413,0.7704941972919556,0.22950980317207703,0.5,0.5,0.34319175234117727,0.5,0.5,0.334652001712413,0.7704941972919556,0.22950980317207703,11,4.37860822930056e-09,True,2,192,0.03263591292320441,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0012,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.999634132593307,4.999963413125471,2.4119966347259547,1.1870735436106095,0.0,0.0,3.141592653589793,0.0,1.1499748813214048,3.141592653589793,nan,3.141592653589793,nan,0.0,3.141592653589793,1.0,22.547811744770655,0.9678298785092321,-11.797623800363876,0.006254737849898783,0.0018770497574300208,1.6293205963389488,0.9658993077988395,3.141592653589793,180.0,6.224746496030775e-08,5.375094034450855,6.224746496030775e-08,5.375094034450855,False,,False,False,cartesian_gradient,3000000,0.8268566707627577,2.3147292387221077,1.0,1922.7025662017763,0.9931393972179148,1.0000000000000002,1.831895746374916e-10,-1.3534719195795741e-05,1.3534719195684719e-05,-0.9999999999999998,-0.9999999998168112,0.0,6.973670168123834e-18,2.3241009838854698e-08,0.9999999999084055,0.9999999999084057,0.9999999999084057,1.1547005249610482,2.3241731783637667e-08,0.9999999998168116,0.999999999816811,0.9999999998168109,0.9999999998168109,2.8290085825811396e-27,4.0521188683754495e-25,4.0521188683754495e-25,4.080408954201261e-25,2.011914391274819e-25,3.141592653589793,0.9861337007425771,2.8290085825811396e-27,0.166668918900509,0.5000067673595979,0.5000067673595978,0.16666440668582114,0.49999323264040213,0.4999932326404023,0.166668918900509,cartesian_final_momenta,0.0,0.0,-1.1870735436106095,0.0,0.0,-1.1499748813214048,8.881784197001252e-16,0.0,3,angular_minimum:3,2.324334173144766e-08,True,False,2,ABNORMAL: ,0,517,189,23137.81880598563,2.3241731783637667e-08,2.3241731783637667e-08,2.3241731783637667e-08,14,0,False,1e-05,2.324381672296737e-08,True,0.5,0.5,0.38129264563893905,0.5,0.5,0.261605895021653,0.2631966527608015,0.7368012005239265,0.5,0.5,0.38129264563893905,0.5,0.5,0.261605895021653,0.2631966527608015,0.7368012005239265,12,4.491853179590348e-09,True,1,191,0.017233588920224443,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0013,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.890004434881714,4.988988317773626,2.406315531857089,1.3344344845161076,0.0,0.0,3.141592653589793,0.0,1.011715825262044,3.141592653589793,nan,3.141592653589793,nan,0.0,3.141592653589793,1.0,22.582311722129372,0.9741044507839544,-13.087762131929988,0.005085972238189078,0.001411528138332417,1.4801711662929486,0.965534537073027,3.141592653589793,180.0,5.4892876022449855e-08,4.747274849992566,5.4892876022449855e-08,4.747274849992566,False,,False,False,cartesian_gradient,84000364,2.29036816717621,2.2903511341822727,1.0,1096.6409107637453,0.982763054022815,1.0000000000000002,1.1808463103202062e-09,-3.436343394985775e-05,3.436343395007979e-05,-0.9999999999999998,-0.9999999988191541,0.0,0.0,2.3326880054614632e-08,0.999999999409577,0.9999999994095771,0.9999999994095771,1.154700524911471,2.335674913815548e-08,0.999999998819154,0.9999999988191539,0.9999999988191536,0.9999999988191536,6.430113968370126e-25,9.0414317632054e-27,6.430113968370126e-25,6.52052828600218e-25,3.169849825369036e-25,0.0,0.9722677937534143,6.430113968370126e-25,0.16667239052820956,0.500017181716975,0.5000171817169752,0.16666093502949716,0.4999828182830251,0.49998281828302515,0.16667239052820956,cartesian_final_momenta,0.0,0.0,-1.3344344845161076,0.0,0.0,-1.011715825262044,8.881784197001252e-16,2.220446049250313e-16,84,angular_minimum:84,3.1032936341916354e-08,True,False,2,ABNORMAL: ,0,593,189,85123.24824450929,3.103293364191135e-08,3.103293364191135e-08,2.335674913815548e-08,17,3,False,1e-05,2.3342070736692322e-08,True,0.5,0.5,0.36655655154838923,0.5,0.5,0.3543300157750984,0.7290468306128367,0.7290414088424751,0.5,0.5,0.36655655154838923,0.5,0.5,0.29026751577509835,0.7290468306128367,0.7290414088424751,13,4.60687053410816e-09,True,3,270,0.03025501025907112,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0014,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.972986279612392,4.997297897825623,2.410616946600708,1.0000063955839953,0.0,0.0,3.141592653589793,0.0,1.3131063748906397,3.1415663779061327,6.268421464693369,3.141592653589793,nan,1.1359523742785846e-05,3.126828811103576,0.9999999996547941,22.30411537345475,0.9581369350208115,-10.154662869875546,0.008373902655328207,0.002805567336944301,1.8543588079089242,0.9661932081542696,3.141581294056277,179.9993491466723,7.111835831352664e-08,6.07472632290796,7.111835831352664e-08,6.07472632290796,False,,True,False,cartesian_gradient,130000354,0.8058868043667042,0.8059026294021465,1.0,4198.089629998161,0.9983203444366472,1.0000000000000002,0.000871251728006416,-3.56351599006266e-05,3.563515990068211e-05,-0.9999999999999998,-0.9999999987301351,8.435389298740255e-11,1.1781871484017508e-10,2.343435357767727e-08,0.9999999993650674,0.9999999993650677,0.9999999993650677,1.154700524732697,2.3469181520574338e-08,0.9999999987301351,0.9999999987301349,0.9999999987301348,0.9999999987301348,1.2222112063228197e-18,2.0538580677623768e-21,1.222211206373709e-18,1.2242650643905821e-18,6.100786741784179e-19,1.2916204217706996e-05,0.9966447494474646,1.2222112063228197e-18,0.16667096645067628,0.50001781757995,0.5000178175799501,0.16666237465142397,0.49998218242005,0.4999821824200501,0.16667096645067628,cartesian_final_momenta,2.6272988070674685e-05,-3.8791844292340727e-07,-1.0000063952387872,0.0,0.0,-1.3131063748906397,8.881784197001252e-16,2.220446049250313e-16,130,angular_minimum:130,5.254189340308844e-08,True,False,2,ABNORMAL: ,0,607,180,1630.2156970015635,6.027776492835337e-08,6.027776492835337e-08,2.3469181520574338e-08,18,4,False,1e-05,2.3446562995806027e-08,True,0.5000026272988071,0.4999999612081557,0.49999936047612126,0.5,0.5,0.23716312470780776,0.2565217369749844,0.2565267742402149,0.5000026272988071,0.4999999612081557,0.3999993604761213,0.5,0.5,0.22778812470780777,0.2565217369749844,0.2565267742402149,14,4.719302916527019e-09,True,0,297,0.011146682679681903,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0015,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.99961041113571,4.99996104096179,2.4119954069007887,1.0088186192994255,0.0,0.0,3.141592653589793,0.0,1.3068116089251005,3.141511944333123,3.1709332952128304,3.141592653589793,nan,3.516148673613269e-05,0.02934064162294113,0.9999999967430081,22.341157873871627,0.9586503988290604,-10.236788024531398,0.00824544439678938,0.0027464970647148403,1.8434882741900038,0.9662117784689375,3.141557492103057,179.99798539520862,7.073698116144556e-08,6.052184995407095,7.073698116144556e-08,6.052184995407095,False,,True,False,cartesian_gradient,138000406,0.8347447425868847,0.8347325572572606,1.0000000000000002,4000.1409143482556,0.9902948324524482,1.0000000000000004,0.003433606279833962,3.676000113422839e-05,-3.676000113411737e-05,-0.9999999999999998,-0.9999999986487021,6.804020125095178e-10,1.129117447534027e-09,2.3488441308636303e-08,0.9999999993243508,0.9999999993243512,0.9999999993243511,1.154700523773467,2.3564183270405095e-08,0.9999999986487025,0.9999999986487016,0.9999999986487019,0.9999999986487017,1.1919347689342151e-17,1.1568553144953489e-19,1.1919347691155402e-17,1.2035033220791686e-17,5.901831080759558e-18,-2.4788513666507045e-05,0.9807752039377129,1.1919347689342151e-17,0.16666556282858247,0.4999816199994242,0.49998161999942425,0.1666677779451428,0.5000183800005757,0.5000183800005757,0.16666556282858247,cartesian_final_momenta,-8.138595672335658e-05,-2.3886016564667045e-06,-1.0088186160137114,-2.6777687961276746e-16,0.0,-1.3068116089251005,0.0,2.220446050074e-16,138,angular_minimum:138,6.563336039726295e-08,True,False,2,ABNORMAL: ,0,616,189,3716.8118739946603,6.571825062927396e-08,6.571825062927396e-08,2.3564183270405095e-08,18,4,False,1e-05,2.3496359081624065e-08,True,0.49999186140432766,0.49999976113983435,0.49989938839862885,0.49999999999999994,0.5,0.2415930532960553,0.2657075040053489,0.2657036252944632,0.49999186140432766,0.49999976113983435,0.39911813839862886,0.49999999999999994,0.5,0.22909305329605528,0.2657075040053489,0.2657036252944632,15,4.814304666357776e-09,True,0,297,0.024053420024039634,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0016,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.703455294513393,4.970257065234493,2.396617589535315,0.012628141725242995,0.0,0.0,3.141592653589793,0.0,2.0224000702687848,7.540417722034009e-07,1.4284836047518084,3.1415926535613425,3.926994107770744,0.0,4.573717384326498,-0.9999999999997158,19.26661902771988,0.8336174256039034,-3.0083674272640573,0.06443581733101389,0.04619061613181736,4.725288655164899,0.9701326826772266,3.141592653589793,180.0,1.1017380430189405e-07,8.129125910401712,1.1017380430189405e-07,8.129125910401712,False,,True,True,cartesian_gradient,7000416,0.7879649667514457,2.3536584331149135,1.0,1200607.7272432274,0.9999739619880488,1.0,3.825440860295089e-09,6.149360462126552e-05,-6.14936046216541e-05,-0.999999999999964,-0.9999999962185007,1.3699821832524606e-09,0.0,2.3234144015392323e-08,0.999999998109268,0.9999999981092683,0.9999999981092682,1.1547005241740527,2.3579689624958643e-08,0.9999999962185369,0.999999996218536,0.9999999962185361,0.9999999962185359,9.184738476402679e-17,9.18453844058362e-17,1.836879804101812e-16,1.8369276916986299e-16,9.184159582524972e-17,-1.5707854365323055,0.9999478612064763,9.184738476402679e-17,0.16667707380121355,0.5000307468023107,0.5000307468023107,0.16665625985504384,0.49996925319768915,0.49996925319768915,0.16667707380121355,cartesian_final_momenta,1.3505530027657642e-09,9.425883407132574e-09,0.012628141725239406,-4.0685751311484275e-11,-4.0686019088363885e-11,-2.0224000702687848,8.881784197001252e-16,6.324523251951368e-25,7,angular_minimum:7,2.4114924757736163e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,524,153,700.8477472894684,2.700251683529719e-08,2.566800476384807e-08,2.3579689624958643e-08,16,2,False,1e-05,2.432937673143967e-08,True,0.5000000001350556,0.5000000009425886,0.5012628141725207,0.5,0.49999999999999994,0.07767271013025351,0.2508170388834736,0.7491927479603315,0.5000000001350553,0.5000000009425883,0.5012628141725239,0.4999999999915657,0.49999999999156564,0.08074888200525517,0.25081703888346707,0.7491927479603272,16,4.829811020911325e-09,True,1,191,0.0015422146645966068,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0017,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.937486975442905,4.993744784772536,2.40877775417985,0.9499397563032408,0.0,0.0,3.141592653589793,0.0,1.3544016356054138,3.141592653589793,nan,3.141592653589793,nan,0.0,3.141592653589793,1.0,22.202585131974693,0.9551289206823916,-9.718570124543142,0.009105618107674785,0.0031486091895932596,1.922901054330442,0.9662477102324569,3.141592653589793,180.0,7.341093422041922e-08,6.242007577126708,7.341093422041922e-08,6.242007577126708,False,,False,False,cartesian_gradient,122000335,2.3265008421940583,2.3264836964816933,1.0,5236.7222328657635,0.9964752616626551,1.0,1.1800618267300798e-09,-3.435201820423117e-05,3.435201820412015e-05,-0.9999999999999997,-0.9999999988199385,0.0,2.7755575615628914e-16,2.356303530070913e-08,0.9999999994099691,0.9999999994099694,0.9999999994099694,1.1547005247751267,2.3592566147997162e-08,0.9999999988199386,0.9999999988199382,0.9999999988199383,0.9999999988199383,2.0267873052802332e-25,1.4713047764669093e-28,2.0267873052802332e-25,2.0282586100567002e-25,1.0126580002518832e-25,0.0,0.9985491941025945,2.0267873052802332e-25,0.16667238830894923,0.5000171760091021,0.5000171760091021,0.16666093717003913,0.4999828239908979,0.4999828239908978,0.16667238830894923,cartesian_final_momenta,0.0,0.0,-0.9499397563032408,0.0,0.0,-1.3544016356054138,0.0,2.220446049250313e-16,122,angular_minimum:122,4.7709635599946436e-08,True,False,2,ABNORMAL: ,0,593,189,4083.0615328819918,4.7709789688264004e-08,4.7709789688264004e-08,2.3592566147997162e-08,17,3,False,1e-05,2.3577210009886176e-08,True,0.5,0.5,0.4831310243696759,0.5,0.5,0.21922746231609186,0.7405482182852838,0.7405427606355324,0.5,0.5,0.4050060243696759,0.5,0.5,0.21922746231609186,0.7405482182852838,0.7405427606355324,17,4.8426875439498434e-09,True,3,270,0.0139969194582393,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0018,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,25.000000000007123,5.000000000000712,2.4120155719833734,2.4120155705088564,0.0,0.0,3.141592653589793,0.0,0.12059598552424948,3.141592653589793,nan,0.0,nan,0.0,3.141592653589793,-1.0,22.107758884409307,0.948272523329371,-23.271276463734882,0.0015134827395625696,0.00026520940640794747,2.085803841500086,0.9665658455232258,0.0,0.0,0.5817587965340811,6.871289481846787e-09,0.5817587965340811,6.871289481846787e-09,True,,False,False,cartesian_gradient,4000000,0.8123203648602715,2.3831047457203134,1.0,45.90784368558607,0.9971048649749776,1.0,5.724792863621681e-10,2.3926530079654285e-05,-2.3926530079543262e-05,-0.9999999999999997,-0.9999999994275208,1.6653345369377348e-16,2.3851640470178772e-14,2.3664295299611383e-08,0.9999999997137603,0.9999999997137605,0.9999999997137605,1.1547005247166506,2.3671218893950626e-08,0.9999999994275213,0.9999999994275206,0.9999999994275205,0.9999999994275205,1.400016174236797e-16,4.0532360619623527e-19,1.400016174236797e-16,1.4040694102987594e-16,6.979814690874173e-17,0.0,0.9942264448862256,1.400016174236797e-16,0.16667065442167533,0.5000119632650397,0.5000119632650397,0.1666626789116493,0.4999880367349601,0.4999880367349601,0.16667065442167533,cartesian_final_momenta,0.0,0.0,-2.4120155705088564,0.0,0.0,0.12059598552424948,0.0,6.938893903907228e-17,4,angular_minimum:4,2.367139493067438e-08,True,False,2,ABNORMAL: ,0,517,189,199999999.99617597,2.3671218893950626e-08,2.3671218893950626e-08,2.3671218893950626e-08,14,0,False,1e-05,2.3659749679865358e-08,True,0.5,0.5,0.25879844294911436,0.5,0.5,0.525,0.2585696028834483,0.7585658003742844,0.5,0.5,0.25879844294911436,0.5,0.5,0.525,0.2585696028834483,0.7585658003742844,18,4.921340289903307e-09,True,1,191,0.013693905655750694,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0019,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.963170507554064,4.996315693343853,2.410108538521601,0.8591287362566868,0.0,0.0,3.141592653589793,0.0,1.4326008822045728,3.141592653589793,nan,3.141592653589793,nan,0.0,1.5707963267948966,1.0,22.093268486407837,0.9491790916199088,-8.960732985662522,0.010610879210990293,0.003886693944004112,2.0627608841554137,0.9664854901016672,3.141592653589793,180.0,7.760659448408092e-08,6.5662678279792495,7.760659448408092e-08,6.5662678279792495,False,,False,False,cartesian_gradient,9000289,2.3800639984753986,2.3800831418079946,0.9999999999999999,7920.199151173436,0.9977208920821165,0.9999999999999998,1.469217859564495e-09,3.833036962286318e-05,-3.833036962275216e-05,-0.9999999999999996,-0.9999999985307824,0.0,9.076937550633506e-17,2.366488717246166e-08,0.9999999992653911,0.9999999992653914,0.9999999992653914,1.1547005247163227,2.371045099375514e-08,0.999999998530782,0.9999999985307821,0.9999999985307823,0.9999999985307823,1.6314953347171809e-24,3.717505382149214e-27,1.6314961619926763e-24,1.6352128400993301e-24,8.138897419430114e-25,0.0014257957881154183,0.9954541965235205,1.6314953347171809e-24,0.16666028240409628,0.4999808348151886,0.4999808348151886,0.16667305881753286,0.5000191651848115,0.5000191651848116,0.16666028240409628,cartesian_final_momenta,0.0,0.0,-0.8591287362566868,0.0,-2.6777687961276746e-16,-1.4326008822045728,8.881784197001252e-16,0.0,9,angular_minimum:9,2.4308350027689875e-08,True,False,2,ABNORMAL: ,0,547,189,7336.052886919937,2.4308363096065304e-08,2.4308363096065304e-08,2.371045099375514e-08,15,1,False,1e-05,2.3672589756886712e-08,True,0.5,0.5,0.4172121263743313,0.5,0.49999999999999994,0.20301646527103795,0.7575979004648419,0.7576039939768617,0.5,0.5,0.4140871263743313,0.5,0.49999999999999994,0.20301646527103795,0.7575979004648419,0.7576039939768617,19,4.960572389707822e-09,True,3,270,0.010154961023562368,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
