optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1874,sobol_screened,0.17802653793021317,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,5242,189,0.04884665237200655,0.17802653793021317,0.0012543991225698603,1.1021832239110907e-06,235,221,False,1e-05,1.1047880800196808e-06,True,0.8219734620697868,0.9987456008774301,0.9999988978167761,0.4557520290836692,0.7289355555549264,0.7335449634119868,0.4339395295828581,0.8387372456490993,0.08833746239542961,0.7422276977449656,0.24316196609288454,0.5471662988276048,0.9721390675751485,0.9911042166262227,0.0,0.7917261288178342,0.9988484436960182,0.6807366243150971,0.20016429128042273
1875,sobol_screened,0.178137668203313,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,7691,144,0.04934230541809487,0.178137668203313,0.001288201534857425,9.773952458491664e-07,345,331,False,1e-05,9.77523743617148e-07,True,0.821862331796687,0.9987117984651426,0.9999990226047542,0.4699896462261677,0.6828041970729828,0.5119607588276267,0.0008831070736050606,0.6952718207612634,0.7348490124568343,0.6612321892753243,0.24681291915476322,0.6206202049767767,0.9874652644309678,0.996105182659924,2.052253998992349e-05,0.9887086314767185,0.9999740365778872,0.6992759867132466,0.23990074261242886
1876,sobol_screened,0.1781516568190673,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,1969,819,0.003621364138750491,0.1781516568190673,6.126533208239415e-05,4.3442631220247385e-05,52,38,False,1e-05,4.344687717550144e-05,True,0.8218483431809327,0.9999387346679176,0.9999565573687798,0.29384056758135557,0.8004895010963082,0.6341738039627671,0.056171514093875885,0.7723206449300051,0.7831322578713298,0.6320350272580981,0.7805860079824924,0.0736611192758804,0.7705348101680309,0.7224044840088211,0.0,0.9999992164244861,1.297923723687169e-05,0.6336276991633105,0.9052157295684038
1877,sobol_screened,0.17822860775277827,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,4073,243,0.049113702169905536,0.17822860775277827,0.001165150130976511,1.7606342548326381e-06,174,160,False,1e-05,1.7608573604777078e-06,True,0.8217713922472217,0.9988348498690235,0.9999982393657452,0.6621605399996042,0.9445312628522515,0.7120472192764282,0.4037024835124612,0.6561126690357924,0.8923262227326632,0.16990357637405396,0.37657414097338915,0.6238499800534394,0.9998956122992586,0.9711242911781428,0.019763055484314968,0.63721361206388,0.9999057903023993,0.09440445356054313,0.39773947980684765
1878,sobol_screened,0.17836639452060354,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,989,252,0.005092661129623836,0.17836639452060354,3.377570097307103e-05,2.882215111976727e-05,33,19,False,1e-05,2.882237767409812e-05,True,0.8216336054793965,0.9999662242990269,0.9999711778488802,0.1416519358754158,0.8558088149875402,0.6742778215557337,0.5099249724298716,0.8767210934311152,0.03370641451328993,0.7521137353032827,0.7587850457057357,0.16117709318825846,0.8485137388584313,0.8392501703629776,0.0,0.9999991855720746,0.9999498340562452,0.5775549589430697,0.921943297628936
1879,sobol_screened,0.17837886370742073,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2107,324,0.04932758247121927,0.17837886370742073,0.0012709790760864204,3.2532188598555223e-07,82,68,False,1e-05,3.253616316367669e-07,True,0.8216211362925793,0.9987290209239136,0.999999674678114,0.5417086677625775,0.6636912608519197,0.2518942169845104,0.009252962656319141,0.5448596021160483,0.35655036848038435,0.694749778136611,0.8910819804295897,0.7291125321181442,0.9883877274609746,0.9887385705026736,0.0,0.8263903692696588,0.500127189733561,0.845099750086583,0.6672283907629525
1880,sobol_screened,0.17853554564196106,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,2091,351,0.04329784201552162,0.17853554564196106,0.0010925976850004737,9.824893958398917e-07,78,64,False,1e-05,9.83957195388463e-07,True,0.8214644543580389,0.9989074023149995,0.9999990175106042,0.36130786407738924,0.8958084341138601,0.5909679494798183,0.33075339533388615,0.39630739763379097,0.11342305690050125,0.2307271733880043,0.2041637497022748,0.34101911409910196,0.9297585626961351,0.9837175345464345,0.0039906479786237575,0.49988494779159437,0.9999686452833585,0.16775885926936893,0.3205057703734379
1881,sobol_screened,0.17864005155602258,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,5221,234,0.049684197662492435,0.17864005155602258,0.0012753401946640208,6.942146054678133e-07,230,216,False,1e-05,6.945873063379793e-07,True,0.8213599484439774,0.998724659805336,0.9999993057853945,0.7256691548973322,0.7960059270262718,0.3795591238886118,0.0469784289598465,0.9968329034745693,0.18412262853235006,0.7238855622708797,0.11289497558027506,0.599507490967058,0.9813396457915958,0.9915838097027814,0.0,0.17979791424058975,0.0004992053131208811,0.6797818922222023,0.19884619142949642
1882,sobol_screened,0.17868154635934352,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,5407,252,0.050096040888140805,0.17868154635934352,0.0012880360823936954,6.110607573717175e-06,241,227,False,1e-05,6.110968890249424e-06,True,0.8213184536406565,0.9987119639176063,0.9999938893924263,0.21504767704755068,0.984921233728528,0.5932404873892665,0.42863823380321264,0.5936066331341863,0.7571777170524001,0.6900569805875421,0.1788860745728016,0.541358507911164,0.9992926866552119,0.9908334159882999,0.0,0.6006920702902712,0.9998242254748979,0.17971097387484603,0.6996824229858696
1883,sobol_screened,0.17872883987248966,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11146,108,0.05063110213311161,0.17872883987248966,0.001296638278572959,0.0012022677498929601,512,505,True,0.000390625,0.0012022616814489906,False,0.8212711601275103,0.998703361721427,0.998797732250107,0.905259563587606,0.7676863102242351,0.14970895741134882,0.38256716448813677,0.004752724431455135,0.676309622824192,0.2126437658444047,0.7032474102452397,0.21885817446288658,0.8792065191114704,0.4626583387531285,0.0,0.24403558839433026,0.6613856561796887,0.23217071489171845,0.7311999953925438
1884,sobol_screened,0.1788546192102327,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,6741,207,0.0500081941729647,0.1788546192102327,0.0012886986269455836,1.003619788608745e-06,301,287,False,1e-05,1.0042588296510502e-06,True,0.8211453807897673,0.9987113013730544,0.9999989963802114,0.9671238558366895,0.8231987850740552,0.1889514932408929,0.37671294528990984,0.30078659020364285,0.7506572520360351,0.8003308232873678,0.25714027043432,0.6662741933423532,0.9813201361733042,0.9932923002791024,0.0,0.5024782243142237,0.5000500999549584,0.8141667346793908,0.29330802737809264
1885,sobol_screened,0.17887689851853172,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,11826,414,0.009710120200025254,0.17887689851853172,0.0003265099385528769,5.22451940843105e-05,512,503,True,9.765625e-05,5.224065503728337e-05,False,0.8211231014814683,0.9996734900614471,0.9999477548059157,0.9129452556371689,0.008066588081419468,0.98694749455899,0.8345542438328266,0.13720128126442432,0.7024891572073102,0.9610440162941813,0.834161639213562,0.8828173951431059,0.03126297009305839,0.9831989125246202,0.9458152012265619,0.003605968611071064,0.5017088574603478,0.9903119984450247,0.7304253945150426
1886,sobol_screened,0.17895189953012558,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,8667,189,0.05031783280010918,0.17895189953012558,0.0012876908311866275,7.944810229698618e-07,392,378,False,1e-05,7.949911574600677e-07,True,0.8210481004698744,0.9987123091688134,0.999999205518977,0.9357455726712942,0.9095684606581926,0.3380633043125272,0.3045874945819378,0.6367946928367019,0.6167163215577602,0.7384919710457325,0.3197064232081175,0.6323967149177132,0.9868498399752025,0.995808920394839,0.0,0.49405801214464196,0.49984725625416926,0.8015455053090973,0.26453794984011597
1887,sobol_screened,0.17903491656486903,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,4203,171,0.05042254294513732,0.17903491656486903,0.0012954331682034637,3.04266308281953e-06,184,170,False,1e-05,3.0456960347091666e-06,True,0.820965083435131,0.9987045668317965,0.9999969573369172,0.9624545695260167,0.6544394129887223,0.765264886431396,0.30827925354242325,0.9648151258006692,0.7550627654418349,0.6730678742751479,0.17076685652136803,0.40302609182505256,0.9452461353163115,0.9938470541004806,9.765625e-05,0.2624028817282099,0.4957037946585048,0.8009435466054196,0.2648032926446287
1888,sobol_screened,0.1792512816952715,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,2023,576,0.029181619995779305,0.1792512816952715,4.634387014923469e-06,7.470331736536551e-07,68,54,False,1e-05,7.47859483452018e-07,True,0.8207487183047285,0.9999953656129851,0.9999992529668263,0.6799401985481381,0.6558986119925976,0.9540997482836246,0.16936843749135733,0.5858598398044705,0.7196262255311012,0.3388204351067543,0.9097934626042843,0.6379711445844103,0.9998046875,0.9675882401119552,9.765625e-05,0.5838621723195773,0.4998499623484559,0.4141836216031775,0.9092420637533581
1889,sobol_screened,0.1792986200832828,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,2194,711,0.018970767920439027,0.1792986200832828,0.0001566776471917386,0.0001147826519373174,67,53,False,1e-05,0.00011478769407979872,True,0.8207013799167172,0.9998433223528083,0.9998852173480627,0.3348807878792286,0.7352551622316241,0.07871867157518864,0.3364558946341276,0.4872076464816928,0.1744716577231884,0.8158972598612309,0.7341423602774739,0.08962509306611076,0.7931129311068984,0.5655032833871788,0.0,0.50000693241775,0.5000183123903211,0.8608411468217226,0.6126803582952514
1890,sobol_screened,0.17930595764524382,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,11328,297,0.04500772030216844,0.17930595764524382,0.001149343591868912,6.321770800177262e-07,512,503,True,9.765625e-05,6.232566128749895e-07,False,0.8206940423547562,0.9988506564081311,0.99999936782292,0.5181751726195216,0.9531589243561029,0.7933248765766621,0.22994677163660526,0.01896504871547222,0.756138694472611,0.1077234223484993,0.3196363616734743,0.5477872055672863,0.9745519971589695,0.9913886135961354,0.0,0.9862617706462542,0.999961213163852,0.182561323524545,0.29381550036055637
1891,sobol_screened,0.17941239336301984,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,11606,567,0.006640346393331131,0.17941239336301984,8.50111021426514e-05,4.123211763562562e-05,512,504,True,0.0001953125,4.1222488927350476e-05,False,0.8205876066369802,0.9999149888978573,0.9999587678823644,0.2896141689270735,0.9224144713953137,0.8184197722002864,0.41939965169876814,0.11956824082881212,0.7606918029487133,0.331616229377687,0.21522818878293037,0.1872397675031401,0.8605917410445436,0.8921931413468508,0.0,0.9999634640775091,0.49921666845896995,0.4276533633963512,0.07322162653425705
1892,sobol_screened,0.17946641708528965,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,8187,171,0.04856523483936002,0.17946641708528965,0.001299168916491844,3.8377403975831115e-06,357,343,False,1e-05,3.839461346633044e-06,True,0.8205335829147103,0.9987008310835082,0.9999961622596024,0.38435103464871645,0.962826550938189,0.36337954457849264,0.1776020247489214,0.403673792257905,0.5439665727317333,0.6436631996184587,0.23040813207626343,0.5808296981254754,0.9913478121591381,0.9884022771906656,0.021858834849105415,0.42112008245913635,0.00021413076095999858,0.6610571410579147,0.1833568166839666
1893,sobol_screened,0.17961074799627197,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,1541,333,0.03017689065070295,0.17961074799627197,0.0008403620771435527,1.1058377732409141e-06,55,41,False,1e-05,1.1058185936940745e-06,True,0.820389252003728,0.9991596379228564,0.9999988941622268,0.25259024277329445,0.903294057585299,0.7246642708778381,0.2269993731752038,0.30483104288578033,0.8535557650029659,0.8392548523843288,0.7521835714578629,0.4856152311763227,0.9600927571074372,0.9407619367792006,0.0,0.4998161841490385,0.999674123564429,0.5623407599320042,0.9381902858927519
1894,sobol_screened,0.17966460248182015,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6153,324,0.050092320474679417,0.17966460248182015,0.0012704176006692602,6.385992564750254e-07,263,249,False,1e-05,6.38559223165025e-07,True,0.8203353975181799,0.9987295823993307,0.9999993614007435,0.6681088265031576,0.9964212840422988,0.9490645406767726,0.2460530698299408,0.08199118077754974,0.9159361738711596,0.40496814250946045,0.8867137664929032,0.5684987749932024,0.9764737583872103,0.9964398435733021,0.0008479713343502713,0.25939199956221154,0.49835326207929065,0.3001152744136917,0.7503750741672576
1895,sobol_screened,0.1798199144441026,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,1666,360,0.0013359275831666554,0.1798199144441026,2.5105515066847772e-06,8.119494808722649e-07,61,47,False,1e-05,8.119363438252591e-07,True,0.8201800855558974,0.9999974894484933,0.9999991880505191,0.6924123521894217,0.8780684340745211,0.8590719811618328,0.11614019609987736,0.6004582578316331,0.8883055113255978,0.6091871168464422,0.8180342288687825,0.6356513214145633,0.9999755859375,0.9677837661310725,0.0,0.5062901745958888,0.9999988114818944,0.5866337646101795,0.9083720286217732
1896,sobol_screened,0.1798713356963494,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,8164,180,0.05126274796462737,0.1798713356963494,0.0013204906051778043,6.170011470629788e-07,365,351,False,1e-05,6.181666525328922e-07,True,0.8201286643036506,0.9986795093948222,0.9999993829988529,0.9088188074529171,0.7252997197210789,0.8706496534869075,0.23560717795044184,0.3349112579599023,0.23904261831194162,0.410382236354053,0.9415747448801994,0.6987447009170397,0.980010781920134,0.9939757248590497,2.2268194826897243e-06,0.49955250290878916,0.5000887195589215,0.3117493567266818,0.7893520590292511
1897,sobol_screened,0.17994731782542672,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,1190,369,0.010589961164941798,0.17994731782542672,2.381408119089823e-05,2.194711591152476e-05,37,23,False,1e-05,2.1947865597060634e-05,True,0.8200526821745733,0.9999761859188091,0.9999780528840885,0.195823454298079,0.55182702280581,0.8025158941745758,0.3630135003477335,0.34125335793942213,0.7089516455307603,0.7665103962644935,0.7148744482547045,0.08268950344312498,0.7752548471130871,0.8349927814387778,0.0,0.49998814621173293,0.5000670667443039,0.878322880879548,0.5936625739797612
1898,sobol_screened,0.18014996310182985,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,11037,153,0.04644938272268746,0.18014996310182985,0.0011853935165786478,0.0011263539503492126,512,503,True,9.765625e-05,0.0011263287428560087,False,0.8198500368981702,0.9988146064834214,0.9988736460496508,0.2698910916224122,0.8272955361753702,0.26234618574380875,0.46425743494182825,0.26824395451694727,0.9228634890168905,0.8416356341913342,0.36658634431660175,0.13116283485449917,0.8247470156356386,0.4237114297365591,0.0,0.2575146491769771,0.8952418771351326,0.8030949544420634,0.30464415648640775
1899,sobol_screened,0.18016914428553044,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,1886,513,0.03225958602107331,0.18016914428553044,1.5715875166466553e-05,1.1439424296710854e-07,65,51,False,1e-05,1.1662435051018605e-07,True,0.8198308557144696,0.9999842841248335,0.999999885605757,0.7637579068541527,0.7002330729737878,0.8245098991319537,0.4123222902417183,0.4202171918004751,0.8896250929683447,0.17258083168417215,0.6681881425902247,0.6818731822478006,0.9998046875000001,0.9308942651509805,0.0,0.2775399610747606,0.0003376636915326525,0.04163721312525718,0.5437978062725234
1900,sobol_screened,0.18020636885546526,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,4704,180,0.05090854336413441,0.18020636885546526,0.0013106535286527832,5.78430138375996e-06,207,193,False,1e-05,5.78457148359135e-06,True,0.8197936311445347,0.9986893464713472,0.9999942156986162,0.9904021453112364,0.6101166922599077,0.9701384687796235,0.2993369344621897,0.8422397710382938,0.6034672586247325,0.23410497047007084,0.6947500174865127,0.24676100578496715,0.8992543652244102,0.9889636445350148,0.00025007411886674433,0.9999567934847093,0.5000170074285362,0.8050734608941584,0.7186866093989926
1901,sobol_screened,0.1802425485261986,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,11197,189,0.04908243585800738,0.1802425485261986,0.0012634056865860055,0.0007136090417855234,512,506,True,0.00078125,0.0007134988074677384,False,0.8197574514738014,0.998736594313414,0.9992863909582145,0.6038578189909458,0.8301926590502262,0.3752172598615289,0.40248210821300745,0.5326827755197883,0.6807930497452617,0.8209922602400184,0.683018577285111,0.0985536636913529,0.7886098807375794,0.8788433281027181,0.0,0.49972359139711225,0.011514152148655572,0.7387180568974803,0.7391406848915618
1902,sobol_screened,0.18047267772655606,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,1229,486,0.00381741070004076,0.18047267772655606,4.735731484739603e-06,4.650004331030466e-06,35,21,False,1e-05,4.649913952436968e-06,True,0.8195273222734439,0.9999952642685153,0.999995349995669,0.040509236976504326,0.7401839904487133,0.7148198308423162,0.27998265717178583,0.8615339556708932,0.4922369634732604,0.275444146245718,0.3567136647179723,0.31926083297895336,0.9207027095597211,0.9374602025685271,0.0,0.99989887904117,0.497111433840245,0.42051690935512487,0.07820699961221551
1903,sobol_screened,0.18051630680588326,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,1461,243,0.02109317617626115,0.18051630680588326,7.604243554726331e-06,3.676311176592506e-06,53,39,False,1e-05,3.6781134069574506e-06,True,0.8194836931941167,0.9999923957564453,0.9999963236888234,0.6584340967237949,0.7279269974678755,0.9528210526332259,0.4010822083801031,0.20234832912683487,0.4636183101683855,0.2780336234718561,0.18637352902442217,0.6377565453028339,0.9950152331816638,0.982926919377281,0.16971304258097344,0.011889327906486563,0.5000114105302443,0.3834048357918654,0.15933716851990376
1904,sobol_screened,0.18077031576732694,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,11261,306,0.04777820513121256,0.18077031576732694,0.0012337438802456635,0.0011950668326280445,512,501,True,2.44140625e-05,0.0011950562099292128,False,0.8192296842326731,0.9987662561197543,0.998804933167372,0.21118691563606262,0.8629832174628973,0.8906913036480546,0.033321086317300797,0.3002368677407503,0.7932367101311684,0.27170289773494005,0.8633761145174503,0.18132900483168338,0.8585574711520969,0.4618538935682523,0.0,0.2442760526119748,0.6547152251872208,0.2295537825388692,0.7284733007530009
1905,sobol_screened,0.1808023536091411,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,4479,306,0.06443776990482697,0.1808023536091411,0.0007537366734735595,1.2000384464361247e-05,185,171,False,1e-05,1.2012857865228987e-05,True,0.8191976463908589,0.9992462633265264,0.9999879996155356,0.17261627968400717,0.7187714455649257,0.8556481972336769,0.4736131662502885,0.14201722014695406,0.07723193056881428,0.7503692274913192,0.7996868332847953,0.10784614692984103,0.7982140149049011,0.910355982334499,0.0,0.9999686452516708,5.544840695637642e-06,0.6348931092977436,0.8744407618298833
1906,sobol_screened,0.18088583239507194,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,5133,261,0.049884139763235795,0.18088583239507194,0.0012734002804326572,1.8206699621270417e-06,223,209,False,1e-05,1.8215635652074624e-06,True,0.8191141676049281,0.9987265997195673,0.9999981793300379,0.3506007269024849,0.8189139338210225,0.42924757674336433,0.095359081402421,0.43686940241605043,0.1710683275014162,0.2294448921456933,0.6604549502953887,0.4380155102227919,0.9532903681066853,0.9918371655984608,2.44140625e-05,0.23163921999493997,0.002756242528413067,0.19093826847470166,0.716343970920916
1907,sobol_screened,0.18088754224056913,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4493,189,0.05055074702455548,0.18088754224056913,0.0012970795058468987,4.6839039475887745e-06,198,184,False,1e-05,4.684798093901321e-06,True,0.8191124577594309,0.9987029204941531,0.9999953160960524,0.8891496332362294,0.9939872659742832,0.22401096392422915,0.3176115294918418,0.33457022067159414,0.294095104560256,0.18215538281947374,0.37915764283388853,0.23508072171317526,0.8923458493713046,0.9848683256320634,6.403060756154692e-06,0.5000064449798758,1.6513562808640888e-05,0.18515917202516136,0.2977812785904465
1908,sobol_screened,0.18116555964014425,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,9299,225,0.04876020819735229,0.18116555964014425,0.0012663473772152045,1.1146130376449292e-06,419,405,False,1e-05,1.1203548538896158e-06,True,0.8188344403598558,0.9987336526227848,0.9999988853869624,0.36298901215195656,0.6279765712097287,0.21600521262735128,0.16107536759227514,0.6854910654947162,0.3725680522620678,0.30519795324653387,0.20255911443382502,0.3361630625969864,0.9249817065398586,0.9869002572514647,0.0,0.4995844278778858,0.4999980862979348,0.3173711059450628,0.20806846839763127
1909,sobol_screened,0.18116813075823357,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,11557,189,1.335790605249268,0.18116813075823357,0.00919412969686062,0.00010539605914283712,512,502,True,4.8828125e-05,0.00010538389069902898,False,0.8188318692417664,0.9908058703031394,0.9998946039408572,0.7243713345378637,0.34334332682192326,0.9790739435702562,0.7398202167823911,0.586148020811379,0.34185954462736845,0.47925232257694006,0.8787715341895819,0.697834878180891,0.4031202976905529,0.9789070884526189,0.8112993335665147,0.7388286223537581,0.5102063318086137,0.4707609685676495,0.7994973938354389
1910,sobol_screened,0.18158157507620976,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,5529,243,0.04882933872085795,0.18158157507620976,0.0012620708826897031,3.4075292354440734e-06,239,225,False,1e-05,3.409726297975979e-06,True,0.8184184249237902,0.9987379291173103,0.9999965924707646,0.2828055676072836,0.6357649378478527,0.656984900124371,0.005281466990709305,0.1982949785888195,0.056345706805586815,0.2506267176941037,0.6703464770689607,0.40756832397853343,0.9465348254658256,0.9944887402852733,0.0,0.23547431746705333,0.004441984777446905,0.2002792350431947,0.740195475764485
1911,sobol_screened,0.1816571970743598,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,5984,378,0.048098495853986706,0.1816571970743598,0.0012348814501945693,3.2283677722233506e-06,254,240,False,1e-05,3.2283208434291666e-06,True,0.8183428029256402,0.9987651185498054,0.9999967716322278,0.615120941773057,0.7725882800295949,0.8336340952664614,0.14457865990698338,0.8816139008849859,0.7982964031398296,0.36803250201046467,0.06279592402279377,0.5750230271997049,0.999954287008795,0.989437491460486,0.01590886359157152,0.005670856073064232,0.5000270711164128,0.33243936979624655,0.1892650189625925
1912,sobol_screened,0.18191691798132603,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11716,279,0.029231990402765664,0.18191691798132603,0.006956748358668441,0.00012884787198563785,512,506,True,0.00078125,0.00012845461627675192,False,0.818083082018674,0.9930432516413316,0.9998711521280144,0.30545041244477034,0.997245074249804,0.5739344684407115,0.49632935505360365,0.045415325090289116,0.008786698803305626,0.0376000152900815,0.4487248370423913,0.22491049462896556,0.8936639851765144,0.7014604195753886,0.0,0.9999832466144664,0.9980473649879655,0.052823536795226056,0.4440714349277459
1913,sobol_screened,0.18238961596549452,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,4965,99,0.0501727641013708,0.18238961596549452,0.0012900441994555534,3.751293291553992e-07,224,210,False,1e-05,3.7612612779902577e-07,True,0.8176103840345055,0.9987099558005444,0.9999996248706708,0.653255570679903,0.9862313773483038,0.12606015615165234,0.3527644230052829,0.11669329460710287,0.959726152010262,0.22502081654965878,0.3379541467875242,0.5217211310022157,0.966056844886586,0.9952332899455999,0.0,0.0012306790730051758,1.949168169979032e-06,0.199124896343591,0.25783649395180275
1914,sobol_screened,0.18241561433489262,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,1802,225,0.01007189902106793,0.18241561433489262,0.0002035785608707208,9.775477183215919e-05,72,58,False,1e-05,9.776268281769251e-05,True,0.8175843856651074,0.9997964214391293,0.9999022452281678,0.03363114222884178,0.8645657422021031,0.3484867634251714,0.20684364344924688,0.4601298328489065,0.4091464336961508,0.7422785898670554,0.49734148755669594,0.010314841545130132,0.8507661373644188,0.5338438106583329,0.0,0.5000050010356732,0.5000342843102846,0.7277769145225927,0.4604584948879133
1915,sobol_screened,0.18273815732868004,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,11243,189,0.0496226671781823,0.18273815732868004,0.0012724228953562289,0.0012095676422025914,512,505,True,0.000390625,0.0012095649283615506,False,0.81726184267132,0.9987275771046438,0.9987904323577974,0.607258403673768,0.6168430857360363,0.44823149777948856,0.08358087949454784,0.5529586710035801,0.2524746973067522,0.2288687890395522,0.815727717243135,0.23228600036538977,0.8842826697277839,0.49276716472649196,0.0,0.7463990013669046,0.2015282070141498,0.2592233100381816,0.7597831243417263
1916,sobol_screened,0.1827518296880125,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,11267,216,0.050742172394566395,0.1827518296880125,0.0012952660817572292,0.0012109077452403527,512,504,True,0.0001953125,0.0012108861179100927,False,0.8172481703119875,0.9987047339182428,0.9987890922547596,0.2960054278373718,0.6457170816138387,0.7624896094202995,0.09840927645564079,0.10667901299893856,0.17320109624415636,0.7358305742964149,0.28541517071425915,0.21947446408602625,0.877024726310238,0.5411481003257285,0.0,0.25118879332747973,0.7572292056450177,0.7463062942816046,0.24649122551543676
1917,sobol_screened,0.18278838809594844,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,1632,333,0.036126289849671776,0.18278838809594844,0.0007391598516057751,2.839205940352585e-07,58,44,False,1e-05,2.840934054670896e-07,True,0.8172116119040516,0.9992608401483942,0.999999716079406,0.7541479505598545,0.7406580215319991,0.5925032123923302,0.18813576642423868,0.8460842743515968,0.9284028168767691,0.37883680406957865,0.1624587243422866,0.660178034491916,0.9908658415744437,0.9020224778937033,0.0008592753583896973,0.5014813874805296,3.2445744533260116e-05,0.03064949256716708,0.4687661536452223
1918,sobol_screened,0.1829311018664601,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,4291,315,0.04673270856218029,0.1829311018664601,0.0012310575407104007,5.251793883109812e-07,185,171,False,1e-05,5.257283961501713e-07,True,0.8170688981335399,0.9987689424592896,0.9999994748206117,0.5159597946330905,0.641888527199626,0.8376753199845552,0.24721776600927114,0.1926655974239111,0.2913973145186901,0.637682244181633,0.8242027051746845,0.6416075925812428,0.9996093749999999,0.9694468545314724,0.0,0.18161599871087009,0.9999266864788732,0.589884293713654,0.9048668306044718
