detail_id,selected_observable,selected_region,theta_e,theta_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_01_local_minimum_428,D_W,polarization_cluster_01_local_minimum_428,1.2871366822304664e-01,1.6700125328961168e+00,qout,6.6130419998160650e-01,-1.4847423272600210e-01,-5.8804688170635255e-01,-2.6358966604397177e-01,6.6130419998160650e-01,4.4650709210946671e+00,5.3392640760008510e+00,2.3106847634415328e+00,9.6495631563370166e-01,5.0694342042627083e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.9807759529552029e+00,1.9380570025901682e+00,6.6130419998160650e-01,4.4650709210946671e+00
dw_mixing_angles_polarization_01_local_minimum_437,D_W,polarization_cluster_01_local_minimum_437,2.5468619824162098e-02,1.5494845251696667e+00,k,1.2710922048887623e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2710921021739725e+00,1.2710921021739725e+00,0.0000000000000000e+00,8.1271371822460790e+00,2.8508134246642793e+00,1.2710921021739725e+00,5.9119732645058520e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5689193842850067e+00,8.3953722959100696e-02,6.6306719664062674e-01,2.5438878776313700e+00
dw_mixing_angles_polarization_01_local_minimum_437,D_W,polarization_cluster_01_local_minimum_437,2.5468619824162098e-02,1.5494845251696667e+00,p,1.5797212197755173e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2710921021739725e+00,1.2710921021739725e+00,0.0000000000000000e+00,8.1271371822460790e+00,2.8508134246642793e+00,1.2710921021739725e+00,5.9119732645058520e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5689193842850067e+00,8.3953722959100696e-02,6.6306719664062674e-01,2.5438878776313700e+00
dw_mixing_angles_polarization_01_local_minimum_437,D_W,polarization_cluster_01_local_minimum_437,2.5468619824162098e-02,1.5494845251696667e+00,kp,1.0789819253873882e+00,-2.2219413853926229e-02,-2.2906045917596521e-01,1.0541533749330942e+00,1.0789818043844617e+00,4.6156891229455344e+00,8.1271371822460790e+00,2.8508134246642793e+00,1.2710921021739725e+00,5.9119732645058520e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5689193842850067e+00,8.3953722959100696e-02,6.6306719664062674e-01,2.5438878776313700e+00
dw_mixing_angles_polarization_01_local_minimum_437,D_W,polarization_cluster_01_local_minimum_437,2.5468619824162098e-02,1.5494845251696667e+00,pp,1.1087643026370932e+00,3.1923013154670615e-01,2.6863701527534919e-02,-4.9687497769079902e-01,5.9119732645058520e-01,8.3953722959100682e-02,8.1271371822460790e+00,2.8508134246642793e+00,1.2710921021739725e+00,5.9119732645058520e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5689193842850067e+00,8.3953722959100696e-02,6.6306719664062674e-01,2.5438878776313700e+00
dw_mixing_angles_polarization_01_local_minimum_437,D_W,polarization_cluster_01_local_minimum_437,2.5468619824162098e-02,1.5494845251696667e+00,qout,6.6306719664062674e-01,-2.9701071769277992e-01,2.0219675764843029e-01,-5.5727839724229522e-01,6.6306719664062674e-01,2.5438878776313700e+00,8.1271371822460790e+00,2.8508134246642793e+00,1.2710921021739725e+00,5.9119732645058520e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5689193842850067e+00,8.3953722959100696e-02,6.6306719664062674e-01,2.5438878776313700e+00
dw_mixing_angles_polarization_01_local_minimum_440,D_W,polarization_cluster_01_local_minimum_440,6.4675105637687150e-02,1.5881048777838798e+00,k,8.1143951367283218e-01,0.0000000000000000e+00,0.0000000000000000e+00,-8.1143935277362256e-01,8.1143935277362256e-01,0.0000000000000000e+00,4.2095254111245319e+00,2.0517127993763000e+00,8.1143935277362256e-01,4.2926805373857002e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2755407445808196e+00,4.7899168839013484e+00,4.2995330576272273e-01,1.0394855745716951e+00
dw_mixing_angles_polarization_01_local_minimum_440,D_W,polarization_cluster_01_local_minimum_440,6.4675105637687150e-02,1.5881048777838798e+00,p,1.2402732857034677e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.1143935277362256e-01,8.1143935277362256e-01,0.0000000000000000e+00,4.2095254111245319e+00,2.0517127993763000e+00,8.1143935277362256e-01,4.2926805373857002e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2755407445808196e+00,4.7899168839013484e+00,4.2995330576272273e-01,1.0394855745716951e+00
dw_mixing_angles_polarization_01_local_minimum_440,D_W,polarization_cluster_01_local_minimum_440,6.4675105637687150e-02,1.5881048777838798e+00,kp,5.9019996457049972e-01,-1.9127364505968122e-01,4.3647615293219699e-02,5.5663723864280801e-01,5.9019974335735881e-01,2.9172396214041414e+00,4.2095254111245319e+00,2.0517127993763000e+00,8.1143935277362256e-01,4.2926805373857002e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2755407445808196e+00,4.7899168839013484e+00,4.2995330576272273e-01,1.0394855745716951e+00
dw_mixing_angles_polarization_01_local_minimum_440,D_W,polarization_cluster_01_local_minimum_440,6.4675105637687150e-02,1.5881048777838798e+00,pp,1.0315595290435253e+00,2.5326746614939017e-02,-3.2602433894022353e-01,-2.7809665277560019e-01,4.2926805373856997e-01,4.7899168839013484e+00,4.2095254111245319e+00,2.0517127993763000e+00,8.1143935277362256e-01,4.2926805373857002e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2755407445808196e+00,4.7899168839013484e+00,4.2995330576272273e-01,1.0394855745716951e+00
dw_mixing_angles_polarization_01_local_minimum_440,D_W,polarization_cluster_01_local_minimum_440,6.4675105637687150e-02,1.5881048777838798e+00,qout,4.2995330576272273e-01,1.6594689844474220e-01,2.8237672364700384e-01,-2.7854058586720787e-01,4.2995330576272273e-01,1.0394855745716951e+00,4.2095254111245319e+00,2.0517127993763000e+00,8.1143935277362256e-01,4.2926805373857002e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2755407445808196e+00,4.7899168839013484e+00,4.2995330576272273e-01,1.0394855745716951e+00
dw_mixing_angles_polarization_01_local_minimum_442,D_W,polarization_cluster_01_local_minimum_442,2.7638598403010399e+00,1.0562029635407095e+00,k,4.9483914568264960e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.9481276065522446e-02,4.9481276065522446e-02,0.0000000000000000e+00,9.7770195292642870e-01,9.8878812337448141e-01,4.9481276065522446e-02,2.3709436105491477e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7482527274974982e+00,3.8838501213643908e+00,1.4757886747479486e-02,9.5346594535786977e-01
dw_mixing_angles_polarization_01_local_minimum_442,D_W,polarization_cluster_01_local_minimum_442,2.7638598403010399e+00,1.0562029635407095e+00,p,9.3930420880621646e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.9481276065522446e-02,4.9481276065522446e-02,0.0000000000000000e+00,9.7770195292642870e-01,9.8878812337448141e-01,4.9481276065522446e-02,2.3709436105491477e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7482527274974982e+00,3.8838501213643908e+00,1.4757886747479486e-02,9.5346594535786977e-01
dw_mixing_angles_polarization_01_local_minimum_442,D_W,polarization_cluster_01_local_minimum_442,2.7638598403010399e+00,1.0562029635407095e+00,kp,3.5730637692232732e-02,3.4225662885329702e-03,1.5302254954197517e-03,3.5529731210641971e-02,3.5726983499404216e-02,4.2043872060265947e-01,9.7770195292642870e-01,9.8878812337448141e-01,4.9481276065522446e-02,2.3709436105491477e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7482527274974982e+00,3.8838501213643908e+00,1.4757886747479486e-02,9.5346594535786977e-01
dw_mixing_angles_polarization_01_local_minimum_442,D_W,polarization_cluster_01_local_minimum_442,2.7638598403010399e+00,1.0562029635407095e+00,pp,9.3829959893439163e-01,-6.6967944449124479e-03,-6.1425522188010362e-03,-2.1898843732998212e-02,2.3709436105491477e-02,3.8838501213643908e+00,9.7770195292642870e-01,9.8878812337448141e-01,4.9481276065522446e-02,2.3709436105491477e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7482527274974982e+00,3.8838501213643908e+00,1.4757886747479486e-02,9.5346594535786977e-01
dw_mixing_angles_polarization_01_local_minimum_442,D_W,polarization_cluster_01_local_minimum_442,2.7638598403010399e+00,1.0562029635407095e+00,qout,1.4757886747479486e-02,3.2742281563794776e-03,4.6123267233812845e-03,-1.3630887477643756e-02,1.4757886747479486e-02,9.5346594535786977e-01,9.7770195292642870e-01,9.8878812337448141e-01,4.9481276065522446e-02,2.3709436105491477e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7482527274974982e+00,3.8838501213643908e+00,1.4757886747479486e-02,9.5346594535786977e-01
dw_mixing_angles_polarization_01_local_minimum_443,D_W,polarization_cluster_01_local_minimum_443,3.1151870799813026e+00,1.5920413645552312e+00,k,1.2501553444971114e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2501552400621150e+00,1.2501552400621150e+00,0.0000000000000000e+00,7.9134166484163373e+00,2.8130795666700115e+00,1.2501552400621150e+00,5.9563736958073754e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5615789538990987e+00,3.0289392579182342e+00,6.4335313420856699e-01,5.2973191842169753e-01
dw_mixing_angles_polarization_01_local_minimum_443,D_W,polarization_cluster_01_local_minimum_443,3.1151870799813026e+00,1.5920413645552312e+00,p,1.5629242221728998e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2501552400621150e+00,1.2501552400621150e+00,0.0000000000000000e+00,7.9134166484163373e+00,2.8130795666700115e+00,1.2501552400621150e+00,5.9563736958073754e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5615789538990987e+00,3.0289392579182342e+00,6.4335313420856699e-01,5.2973191842169753e-01
dw_mixing_angles_polarization_01_local_minimum_443,D_W,polarization_cluster_01_local_minimum_443,3.1151870799813026e+00,1.5920413645552312e+00,kp,1.0585883330154029e+00,2.0104683089221198e-02,-2.1485529000094458e-01,1.0363599778807047e+00,1.0585882096813675e+00,4.8056904347474090e+00,7.9134166484163373e+00,2.8130795666700115e+00,1.2501552400621150e+00,5.9563736958073754e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5615789538990987e+00,3.0289392579182342e+00,6.4335313420856699e-01,5.2973191842169753e-01
dw_mixing_angles_polarization_01_local_minimum_443,D_W,polarization_cluster_01_local_minimum_443,3.1151870799813026e+00,1.5920413645552312e+00,pp,1.1111380994462658e+00,-3.2436122217632646e-01,3.6695757282914743e-02,-4.9822394059978026e-01,5.9563736958073765e-01,3.0289392579182342e+00,7.9134166484163373e+00,2.8130795666700115e+00,1.2501552400621150e+00,5.9563736958073754e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5615789538990987e+00,3.0289392579182342e+00,6.4335313420856699e-01,5.2973191842169753e-01
dw_mixing_angles_polarization_01_local_minimum_443,D_W,polarization_cluster_01_local_minimum_443,3.1151870799813026e+00,1.5920413645552312e+00,qout,6.4335313420856699e-01,3.0425653908710526e-01,1.7815953271802984e-01,-5.3813603728092441e-01,6.4335313420856699e-01,5.2973191842169753e-01,7.9134166484163373e+00,2.8130795666700115e+00,1.2501552400621150e+00,5.9563736958073754e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5615789538990987e+00,3.0289392579182342e+00,6.4335313420856699e-01,5.2973191842169753e-01
dw_mixing_angles_polarization_01_local_minimum_449,D_W,polarization_cluster_01_local_minimum_449,1.0480771933669517e-01,1.4937154522207161e+00,k,1.1106924424390630e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1106923248907974e+00,1.1106923248907974e+00,0.0000000000000000e+00,6.5765279964732182e+00,2.5644742144293864e+00,1.1106923248907974e+00,5.3112987507884624e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.0632165738729937e+00,5.1913253475468517e+00,7.6180224578548672e-01,1.4481811930093795e+00
dw_mixing_angles_polarization_01_local_minimum_449,D_W,polarization_cluster_01_local_minimum_449,1.0480771933669517e-01,1.4937154522207161e+00,p,1.4537817719903234e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1106923248907974e+00,1.1106923248907974e+00,0.0000000000000000e+00,6.5765279964732182e+00,2.5644742144293864e+00,1.1106923248907974e+00,5.3112987507884624e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.0632165738729937e+00,5.1913253475468517e+00,7.6180224578548672e-01,1.4481811930093795e+00
dw_mixing_angles_polarization_01_local_minimum_449,D_W,polarization_cluster_01_local_minimum_449,1.0480771933669517e-01,1.4937154522207161e+00,kp,7.2473739539589332e-01,-2.9778808785041927e-01,-2.5088630538262086e-01,6.1124655227751246e-01,7.2473721524791068e-01,3.8417161230798329e+00,6.5765279964732182e+00,2.5644742144293864e+00,1.1106923248907974e+00,5.3112987507884624e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.0632165738729937e+00,5.1913253475468517e+00,7.6180224578548672e-01,1.4481811930093795e+00
dw_mixing_angles_polarization_01_local_minimum_449,D_W,polarization_cluster_01_local_minimum_449,1.0480771933669517e-01,1.4937154522207161e+00,pp,1.0779345732470365e+00,2.1568344407374165e-01,-4.1536721179289943e-01,-2.5109694446797354e-01,5.3112987507884624e-01,5.1913253475468517e+00,6.5765279964732182e+00,2.5644742144293864e+00,1.1106923248907974e+00,5.3112987507884624e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.0632165738729937e+00,5.1913253475468517e+00,7.6180224578548672e-01,1.4481811930093795e+00
dw_mixing_angles_polarization_01_local_minimum_449,D_W,polarization_cluster_01_local_minimum_449,1.0480771933669517e-01,1.4937154522207161e+00,qout,7.6180224578548672e-01,8.2104643776677602e-02,6.6625351717552028e-01,-3.6014960780953892e-01,7.6180224578548672e-01,1.4481811930093795e+00,6.5765279964732182e+00,2.5644742144293864e+00,1.1106923248907974e+00,5.3112987507884624e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.0632165738729937e+00,5.1913253475468517e+00,7.6180224578548672e-01,1.4481811930093795e+00
dw_mixing_angles_polarization_01_local_minimum_450,D_W,polarization_cluster_01_local_minimum_450,3.8666888769785968e-02,1.5525113961629045e+00,k,1.0734240066926908e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0734238850632414e+00,1.0734238850632414e+00,0.0000000000000000e+00,6.2446783166947100e+00,2.4989354366799299e+00,1.0734238850632414e+00,5.3954592552578773e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4495921098315558e+00,5.9109352871902905e+00,5.5173821680703561e-01,3.3689784415913433e+00
dw_mixing_angles_polarization_01_local_minimum_450,D_W,polarization_cluster_01_local_minimum_450,3.8666888769785968e-02,1.5525113961629045e+00,p,1.4255114299872389e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0734238850632414e+00,1.0734238850632414e+00,0.0000000000000000e+00,6.2446783166947100e+00,2.4989354366799299e+00,1.0734238850632414e+00,5.3954592552578773e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4495921098315558e+00,5.9109352871902905e+00,5.5173821680703561e-01,3.3689784415913433e+00
dw_mixing_angles_polarization_01_local_minimum_450,D_W,polarization_cluster_01_local_minimum_450,3.8666888769785968e-02,1.5525113961629045e+00,kp,8.6509103018959144e-01,2.2296260480087204e-02,2.0457992439393863e-01,8.4025719913496499e-01,8.6509087926908679e-01,1.4622392084382645e+00,6.2446783166947100e+00,2.4989354366799299e+00,1.0734238850632414e+00,5.3954592552578773e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4495921098315558e+00,5.9109352871902905e+00,5.5173821680703561e-01,3.3689784415913433e+00
dw_mixing_angles_polarization_01_local_minimum_450,D_W,polarization_cluster_01_local_minimum_450,3.8666888769785968e-02,1.5525113961629045e+00,pp,1.0821061896835629e+00,3.2069404377342775e-01,-1.2521625135906359e-01,-4.1543474389524704e-01,5.3954592552578773e-01,5.9109352871902905e+00,6.2446783166947100e+00,2.4989354366799299e+00,1.0734238850632414e+00,5.3954592552578773e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4495921098315558e+00,5.9109352871902905e+00,5.5173821680703561e-01,3.3689784415913433e+00
dw_mixing_angles_polarization_01_local_minimum_450,D_W,polarization_cluster_01_local_minimum_450,3.8666888769785968e-02,1.5525113961629045e+00,qout,5.5173821680703561e-01,-3.4299030425351495e-01,-7.9363673034875029e-02,-4.2482245523971790e-01,5.5173821680703561e-01,3.3689784415913429e+00,6.2446783166947100e+00,2.4989354366799299e+00,1.0734238850632414e+00,5.3954592552578773e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4495921098315558e+00,5.9109352871902905e+00,5.5173821680703561e-01,3.3689784415913433e+00
dw_mixing_angles_polarization_01_local_minimum_451,D_W,polarization_cluster_01_local_minimum_451,3.0765274733834107e+00,1.5562541516667401e+00,k,7.8096967337070500e-01,0.0000000000000000e+00,0.0000000000000000e+00,-7.8096950619394789e-01,7.8096950619394789e-01,0.0000000000000000e+00,4.0061057106667652e+00,2.0015258456154807e+00,7.8096950619394789e-01,4.4366604087069511e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3151397795217976e+00,1.8290267428972862e+00,3.7493520862879864e-01,4.3202718439593735e+00
dw_mixing_angles_polarization_01_local_minimum_451,D_W,polarization_cluster_01_local_minimum_451,3.0765274733834107e+00,1.5562541516667401e+00,p,1.2205561722447758e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8096950619394789e-01,7.8096950619394789e-01,0.0000000000000000e+00,4.0061057106667652e+00,2.0015258456154807e+00,7.8096950619394789e-01,4.4366604087069511e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3151397795217976e+00,1.8290267428972862e+00,3.7493520862879864e-01,4.3202718439593735e+00
dw_mixing_angles_polarization_01_local_minimum_451,D_W,polarization_cluster_01_local_minimum_451,3.0765274733834107e+00,1.5562541516667401e+00,kp,5.8895700423218289e-01,1.8872221394119251e-01,-6.0664672177119239e-02,5.5459337827727262e-01,5.8895678255218409e-01,5.9721680057151127e+00,4.0061057106667652e+00,2.0015258456154807e+00,7.8096950619394789e-01,4.4366604087069511e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3151397795217976e+00,1.8290267428972862e+00,3.7493520862879864e-01,4.3202718439593735e+00
dw_mixing_angles_polarization_01_local_minimum_451,D_W,polarization_cluster_01_local_minimum_451,3.0765274733834107e+00,1.5562541516667401e+00,pp,1.0376336327538140e+00,-8.3335149446000858e-02,3.1551092587090324e-01,-3.0057888206721273e-01,4.4366604087069511e-01,1.8290267428972862e+00,4.0061057106667652e+00,2.0015258456154807e+00,7.8096950619394789e-01,4.4366604087069511e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3151397795217976e+00,1.8290267428972862e+00,3.7493520862879864e-01,4.3202718439593735e+00
dw_mixing_angles_polarization_01_local_minimum_451,D_W,polarization_cluster_01_local_minimum_451,3.0765274733834107e+00,1.5562541516667401e+00,qout,3.7493520862879864e-01,-1.0538706449519165e-01,-2.5484625369378400e-01,-2.5401449621005989e-01,3.7493520862879859e-01,4.3202718439593735e+00,4.0061057106667652e+00,2.0015258456154807e+00,7.8096950619394789e-01,4.4366604087069511e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3151397795217976e+00,1.8290267428972862e+00,3.7493520862879864e-01,4.3202718439593735e+00
dw_mixing_angles_polarization_01_local_minimum_452,D_W,polarization_cluster_01_local_minimum_452,2.3590605696584960e-02,1.5923276944154234e+00,k,1.2660713337980272e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2660712306759003e+00,1.2660712306759003e+00,0.0000000000000000e+00,8.0755739061183007e+00,2.8417554268652854e+00,1.2660712306759003e+00,6.1237343940573963e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6089448816888070e+00,3.0744092606842783e+00,6.2665963950055248e-01,5.4201695039569628e+00
dw_mixing_angles_polarization_01_local_minimum_452,D_W,polarization_cluster_01_local_minimum_452,2.3590605696584960e-02,1.5923276944154234e+00,p,1.5756840930672584e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2660712306759003e+00,1.2660712306759003e+00,0.0000000000000000e+00,8.0755739061183007e+00,2.8417554268652854e+00,1.2660712306759003e+00,6.1237343940573963e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6089448816888070e+00,3.0744092606842783e+00,6.2665963950055248e-01,5.4201695039569628e+00
dw_mixing_angles_polarization_01_local_minimum_452,D_W,polarization_cluster_01_local_minimum_452,2.3590605696584960e-02,1.5923276944154234e+00,kp,1.0948970419219000e+00,1.0337602546377803e-01,2.2091514548283187e-01,1.0673842640516167e+00,1.0948969226778380e+00,1.1331203720522420e+00,8.0755739061183007e+00,2.8417554268652854e+00,1.2660712306759003e+00,6.1237343940573963e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6089448816888070e+00,3.0744092606842783e+00,6.2665963950055248e-01,5.4201695039569628e+00
dw_mixing_angles_polarization_01_local_minimum_452,D_W,polarization_cluster_01_local_minimum_452,2.3590605696584960e-02,1.5923276944154234e+00,pp,1.1201987454419036e+00,-3.1027153979541350e-01,2.0876513689239203e-02,-5.2753859769573375e-01,6.1237343940573963e-01,3.0744092606842783e+00,8.0755739061183007e+00,2.8417554268652854e+00,1.2660712306759003e+00,6.1237343940573963e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6089448816888070e+00,3.0744092606842783e+00,6.2665963950055248e-01,5.4201695039569628e+00
dw_mixing_angles_polarization_01_local_minimum_452,D_W,polarization_cluster_01_local_minimum_452,2.3590605696584960e-02,1.5923276944154234e+00,qout,6.2665963950055248e-01,2.0689551433163547e-01,-2.4179165917207107e-01,-5.3984566635588305e-01,6.2665963950055248e-01,5.4201695039569628e+00,8.0755739061183007e+00,2.8417554268652854e+00,1.2660712306759003e+00,6.1237343940573963e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6089448816888070e+00,3.0744092606842783e+00,6.2665963950055248e-01,5.4201695039569628e+00
dw_mixing_angles_polarization_01_local_minimum_454,D_W,polarization_cluster_01_local_minimum_454,1.0859631279019065e-02,1.5508999337785059e+00,k,1.5864043269122754e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5864042446129745e+00,1.5864042446129745e+00,0.0000000000000000e+00,1.1760578513436867e+01,3.4293699878311275e+00,1.5864042446129745e+00,7.0532850781593670e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7690653555770188e+00,7.9767000970050548e-03,8.2114204691729631e-01,3.8380468933452128e+00
dw_mixing_angles_polarization_01_local_minimum_454,D_W,polarization_cluster_01_local_minimum_454,1.0859631279019065e-02,1.5508999337785059e+00,p,1.8429656609188523e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5864042446129745e+00,1.5864042446129745e+00,0.0000000000000000e+00,1.1760578513436867e+01,3.4293699878311275e+00,1.5864042446129745e+00,7.0532850781593670e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7690653555770188e+00,7.9767000970050548e-03,8.2114204691729631e-01,3.8380468933452128e+00
dw_mixing_angles_polarization_01_local_minimum_454,D_W,polarization_cluster_01_local_minimum_454,1.0859631279019065e-02,1.5508999337785059e+00,kp,1.4346299245815262e+00,-2.7439831988079394e-02,1.8967883808633212e-01,1.4217706402185808e+00,1.4346298335755006e+00,1.7144643362563741e+00,1.1760578513436867e+01,3.4293699878311275e+00,1.5864042446129745e+00,7.0532850781593670e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7690653555770188e+00,7.9767000970050548e-03,8.2114204691729631e-01,3.8380468933452128e+00
dw_mixing_angles_polarization_01_local_minimum_454,D_W,polarization_cluster_01_local_minimum_454,1.0859631279019065e-02,1.5508999337785059e+00,pp,1.1735980163317659e+00,2.5671063326130572e-01,2.0477471645996698e-03,-6.5695034929588492e-01,7.0532850781593670e-01,7.9767000970050531e-03,1.1760578513436867e+01,3.4293699878311275e+00,1.5864042446129745e+00,7.0532850781593670e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7690653555770188e+00,7.9767000970050548e-03,8.2114204691729631e-01,3.8380468933452128e+00
dw_mixing_angles_polarization_01_local_minimum_454,D_W,polarization_cluster_01_local_minimum_454,1.0859631279019065e-02,1.5508999337785059e+00,qout,8.2114204691729631e-01,-2.2927080127322633e-01,-1.9172658525093181e-01,-7.6482029092269588e-01,8.2114204691729631e-01,3.8380468933452123e+00,1.1760578513436867e+01,3.4293699878311275e+00,1.5864042446129745e+00,7.0532850781593670e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7690653555770188e+00,7.9767000970050548e-03,8.2114204691729631e-01,3.8380468933452128e+00
dw_mixing_angles_polarization_01_local_minimum_456,D_W,polarization_cluster_01_local_minimum_456,3.9520436498125713e-02,1.5883846842675442e+00,k,1.0639186928475199e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0639185701314029e+00,1.0639185701314029e+00,0.0000000000000000e+00,6.1617453711624641e+00,2.4822863193359592e+00,1.0639185701314029e+00,5.4651424998962672e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4474797159861459e+00,2.8069851854607313e+00,5.3839143569018599e-01,2.5967775174485619e-01
