optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1796,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,12044,675,11.74479185551725,1.0149394198675505,0.0024998911713039348,0.0022941080801367544,512,500,True,1.220703125e-05,0.002293687251181655,False,0.4928871990035556,0.514800473993005,0.4728112138605855,0.4999724092827452,0.5001614120195078,0.5040271040960014,0.3159562023356557,0.007951066829264164,0.498294482246746,0.4980158497650064,0.46505551829855923,0.503511560827063,0.504091696909652,0.571885825436861,0.2563926654253708,0.24440426373254412
1797,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,12814,1548,92.50396152402037,0.9979261948843315,0.00448489333647664,0.002140797580917956,512,501,True,2.44140625e-05,0.0019170668384716494,False,0.49533236562972743,0.5004732249575682,0.5474314478893172,0.5209796970273519,0.5059721474761859,0.5060787919071091,0.5826611956581473,0.8386789057403803,0.5003146323262935,0.49999196774393295,0.6240868238427167,0.46573680506542414,0.5009827074791547,0.22401893825525518,0.7773189640491474,0.7570786816079489
1798,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,45,12595,1395,5.849355626314275,1.0055564935882315,0.00477156518110944,0.0028592500937043627,512,504,True,0.0001953125,0.002811537839277312,False,0.5214707029060035,0.4105386008297814,0.5382499144478603,0.48925616646740705,0.445070852848265,0.5658703353648391,0.9379634112119675,0.4654103387147189,0.49237250721394893,0.5043302138702094,0.3941098526436488,0.5156434834247386,0.49109912999104166,0.7172217446807327,0.8044564325868034,0.3041136752778856
1799,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,11899,540,1.330948786130071,0.8656102038791842,0.12950573960657846,0.0023608821511910683,512,502,True,4.8828125e-05,0.002357098756949339,False,0.5202393505963145,0.5241187735816121,0.4834176004692765,0.463842169533123,0.5126926677695955,0.4097202400722234,0.10807591211050749,0.6009081257507205,0.5001686959570733,0.5000073805998607,0.6998419421163251,0.4831047631172185,0.4999699159550878,0.013229176367217465,0.3172160961768973,0.8292565101720041
1800,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,3126,1719,0.7620387444536972,1.0507414020790837,0.00014624952114256678,2.8365329199224213e-05,65,51,False,1e-05,2.8442544006338054e-05,True,0.5619075222498295,0.5336568744237429,0.39947380433681173,0.45246351261672274,0.47016341950780854,0.4426046960156395,0.4343992844223976,0.15742251090705395,0.5000976420786765,0.4999994201159751,0.6284640682394098,0.4923720349038797,0.5000109363761867,0.1818945385695531,0.17613580544328117,0.3270447801198298
1801,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,8566,1791,131.3815402787059,0.9422111974960625,0.01926915319633306,0.007610464708007613,305,291,False,1e-05,0.007610464863494131,True,0.453755861545825,0.6504683243081992,0.5614970979597511,0.7635163472651613,0.3881242812701628,0.5336120524665914,0.8817042671144009,0.4029905339702964,0.4761992815956243,0.49835438730205067,0.31901304269694886,0.548705660372385,0.5033683846971535,0.8704873981684128,0.7462743164034878,0.2551159240206502
1802,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1531,765,3.13172713401455,0.9786957636613451,0.0017704449581547397,0.001652471761536957,35,21,False,1e-05,0.0016526909490235467,True,0.46515932734095017,0.45253737585393583,0.48074256410828603,0.5278407724028704,0.5370292279839722,0.49058293744712816,0.03912144061177969,0.5384883638471365,0.4891041955416128,0.5000012997810588,0.4879845696185448,0.5439844596883797,0.5000008309804778,0.47172715752651745,0.08069839686091813,0.5628044392509219
1803,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,13057,1764,2.4791564539304973,1.0600412528805618,0.001678335029125433,0.001187850466455548,512,500,True,1.220703125e-05,0.001187767169029995,False,0.4889466687348098,0.4955580776579365,0.5112169288523044,0.4988246873492607,0.5007822512252349,0.47806959115191194,0.8116467641666532,0.3647595914080739,0.5001118127686689,0.49999742881024656,0.6427756751260095,0.4897795380083172,0.5000229368886535,0.1615513450288398,0.827441349956072,0.3387547074266056
1804,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,11242,963,4.576452500387913,0.8715124125759832,0.00037433746716138773,0.00035153503848059776,466,452,False,1e-05,0.00035153515826660294,True,0.4237585024549538,0.5579546163558006,0.4171993608668093,0.43232262583279235,0.4251401423163761,0.7722790390963179,0.14252610318362713,0.701429296284914,0.5038851032558076,0.49882283846210707,0.35942333067784665,0.49196812643577403,0.5024372548361126,0.7904958640706916,0.2377460209584602,0.7373491342997366
1805,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,11588,144,0.25203918333692593,1.0019402836523332,0.9981270488254947,0.014727358156807441,512,501,True,2.44140625e-05,0.014724188379432979,False,0.50226732319668,0.5443618031902423,0.6634592537073591,0.5237862379007509,0.47027551576754123,0.4781331505979575,0.6679536942392588,0.9881350146606565,0.48855921089753257,0.5127362370488081,0.41519155316843726,0.5235825053587105,0.4737278577333852,0.6747721420686047,0.7535755167373898,0.7539545225470311
1806,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,13443,2196,1.53616360630484,1.0365479701195346,0.08092269837628903,0.0024651997712675485,512,502,True,4.8828125e-05,0.002464391131914878,False,0.5622298342758353,0.5961396550573094,0.5131187648491842,0.49952664384215023,0.49995976886992044,0.48729801519703425,0.8859865171834826,0.13545529637485743,0.5001811716550872,0.5000035336317245,0.6982071061537317,0.48262145333866396,0.49996605502490504,0.013505503416960631,0.8215970144125402,0.33353302178761945
1807,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,11979,522,0.4601124297843618,1.2111386108637716,0.004079510420512468,0.0030912995634411133,512,500,True,1.220703125e-05,0.0030910340537317242,False,0.5041589531884614,0.43367175742161956,0.48778347133353034,0.47919516352453745,0.5883703172135305,0.7654418465269404,0.036689817905426025,0.7982949241995811,0.4909419174683701,0.4938531229292798,0.37452576962946815,0.5187464169962928,0.5127338085126977,0.7595887904341844,0.2510183650110989,0.7519279331867263
1808,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,38,14138,2808,199970941.5722081,0.9994031086866485,0.14529214073452645,0.0018805957512198137,512,501,True,2.44140625e-05,0.0018710839482804502,False,0.4424824150673167,0.4553711385773652,0.6678584817850395,0.5581661711858479,0.6414101197622126,0.4076032332403379,0.5308698005974293,0.5126301134005189,0.49988232003043187,0.5000056047593819,0.7031764637676773,0.5143285732448393,0.49990638051690517,0.017628028109488256,0.6900779312131958,0.17847564486931888
1809,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,12304,1026,2.5853269655096884,1.1461155798464533,0.05341749806483405,0.006194299493287321,512,503,True,9.765625e-05,0.006190292098498404,False,0.49773054937427574,0.5008774491233505,0.4952769975792582,0.5241714154287828,0.4964293235393831,0.5188799335498178,0.42315050866454845,0.42888680100440985,0.5169683237753727,0.5188475849134652,0.2822144201705572,0.464788665376536,0.4609380409290208,0.9513992307175341,0.24940582337679876,0.24665142009798846
1810,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,10678,1071,3.7057804459441672,1.1514194314869315,0.3062836090683038,0.00011022902022030593,435,421,False,1e-05,0.00011023466579797627,True,0.49976409251860393,0.5003292099914127,0.5129316800237144,0.4941497833387813,0.471734990722881,0.5674603552962896,0.6624812306836247,0.7243840349838139,0.49989323693147886,0.4999979527150376,0.6656583726484205,0.5076453851397391,0.49999557055405247,0.051106291573521694,0.8428193055825547,0.6546484492440463
1811,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,6,12252,918,1.989452881141284,1.070617492661573,0.9991345693467522,0.0001325439461410371,512,500,True,1.220703125e-05,0.0001323361298909064,False,0.4968464273996629,0.4902520894362519,0.33608878692379357,0.40915800829088833,0.5051546631737559,0.39220810249559923,0.2584970351308584,0.34181259758770466,0.5001028546592269,0.49999781246181335,0.6790758111508991,0.4920802301879484,0.49999740512709356,0.020312547051343374,0.6661595853994343,0.8365605143281238
1812,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,12495,1080,4.033331159261943,0.9992624977804659,0.0031645814895411564,0.0027691292529361416,512,500,True,1.220703125e-05,0.002768437135976433,False,0.568051974829085,0.5020538923075595,0.4580221512761474,0.5126566547272364,0.4668596441900437,0.49000385383800177,0.15276783052831888,0.9612969849258661,0.4961820583973649,0.4970138953847907,0.44507656573166815,0.5078978444453025,0.5061883128796412,0.6135326914252477,0.2510858059980405,0.7498614869630243
1813,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1854,927,81.59281678697918,0.9502964988555297,0.0012988145059568603,0.0004859651942531311,41,27,False,1e-05,0.00048603198292480947,True,0.5222214855666802,0.47413688945997273,0.5368789624169293,0.5457865594901318,0.45458218734491274,0.5128900916629401,0.7195033142343163,0.6620861049741507,0.49892881367982217,0.4999994418718505,0.587601972753674,0.5521747867614356,0.5000239885816966,0.3073151167150054,0.6982047054300916,0.7480975879747416
1814,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,12036,657,1.887739745360288,0.777384423851838,0.061136019510908836,0.00013068035325384552,512,500,True,1.220703125e-05,0.00013042095354629326,False,0.50667917268312,0.5297257711030464,0.46582362017824974,0.5921182287440402,0.655505000836877,0.47825242699582465,0.3262613210827112,0.2795146247372031,0.499890457183475,0.5000011501039516,0.6806677271599102,0.5078961601388003,0.50000468104719,0.006468718557149817,0.33818615072233277,0.15933260278367464
1815,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,13733,2430,1.7732679943559888,0.9991115190522729,0.05713318331327216,0.005132659666951487,512,503,True,9.765625e-05,0.005129257574730286,False,0.3485444408722096,0.5690669616072536,0.5435733526077683,0.4633106647631232,0.5716571278729317,0.5818546969928361,0.8633771520107986,0.03480443172156811,0.5011863820163718,0.4756352626306596,0.2686197763611877,0.49753173611283363,0.5505323066166191,0.9795958191382882,0.7521526820823394,0.25100904356664183
1816,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,11899,1188,2.0163627529807675,1.023561870213154,0.0030695694308583107,0.0025638634480016887,484,470,False,1e-05,0.002563864027526129,True,0.47206897962379113,0.6563428378435484,0.39226178007624096,0.5313374338299073,0.529736751752943,0.524626862951661,0.09688575193285942,0.8606307851150632,0.48534550602471455,0.4898162193752483,0.2594673850571123,0.5303675541793599,0.5211121658106741,0.9982562991883788,0.25124974509392006,0.7523743953717039
1817,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,1874,1278,0.278491823088369,1.0216263753000632,9.773792520761281e-05,4.417889966674295e-05,26,12,False,1e-05,4.420125392397069e-05,True,0.5419606690975783,0.5406618957094936,0.6455698113487048,0.4246540706862634,0.5513890329616884,0.25144703460180834,0.5871289595961571,0.5750270374119282,0.5000310029287685,0.4999994708521094,0.6878096907208994,0.49401297467564487,0.49999341434455863,0.05206232990164916,0.7096997611372713,0.7913038395656994
1818,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,12758,1359,5.6746074545622385,1.0000423040740147,0.0003144790452909879,0.0002511538128677351,512,499,True,1e-05,0.00025114059595306073,False,0.5348996056700465,0.490605268983238,0.38346931452511734,0.4962571143522875,0.49232495760280837,0.6269539850796584,0.492104965262115,0.49128368217498064,0.49967741968852786,0.497451335216866,0.39914561609479227,0.5006612504337322,0.5052572420232474,0.7079567769150412,0.2524436783430306,0.7519458691555431
1819,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,12276,981,0.42972151756801663,1.1710086660768773,0.0002274583641069009,0.00021061941526821876,512,501,True,2.44140625e-05,0.00021061731021226312,False,0.4643187881761763,0.4785584320348397,0.3344436545578544,0.5462650427659774,0.4312090049840147,0.5269072202569255,0.9248603712767363,0.45262895803898573,0.5019946180640288,0.49788880813180225,0.3705079690428618,0.49587522309507903,0.5043696521141428,0.7676980105189604,0.7704836871328357,0.7285063433820731
1820,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,3209,828,2.4023229742545475,0.8980084893972086,0.00015024127559518173,3.0329521600558566e-05,106,92,False,1e-05,3.034004536469153e-05,True,0.537438014019822,0.3984533311147684,0.5971347106815523,0.40532369375434535,0.3984457074852407,0.28664445354344176,0.3837920669466257,0.2372098881751299,0.5000361650735708,0.5000009938160462,0.6838722355012744,0.4929483279829523,0.4999931031459377,0.07163876820925993,0.21610083630939747,0.28660202517340716
1821,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,12252,927,4.445808979243017,0.9787958378567836,0.008840075465358015,0.00289407049773137,512,502,True,4.8828125e-05,0.0028929745236655987,False,0.5174397323751848,0.5217266017719141,0.47474613712065017,0.48456950181763236,0.5085188786144204,0.52211866676219,0.5388899007812142,0.8214410049840808,0.5107908073236909,0.4850424082887537,0.26638456807230704,0.4776364741936025,0.531038688522782,0.9841563365268069,0.7468257751379267,0.749566568966405
1822,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,4393,1314,9.7508650959111,0.9373739717478846,0.001091791459360885,0.0009727580399010007,140,126,False,1e-05,0.0009727589129255543,True,0.5137532678593686,0.5048552019488761,0.504485258373259,0.5226108361544223,0.531870444286344,0.5183206593242999,0.29784354846924543,0.02714972198009491,0.4981575685435118,0.4996270609845784,0.4620365859805734,0.5038047732711035,0.5007691531104046,0.5782064663957471,0.2582172032361037,0.2423166838167493
1823,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,20,12035,1566,141409331.73775646,0.7255906030917532,0.08502605351872476,0.00017860880310854196,471,457,False,1e-05,0.00017861175045900577,True,0.5405583560203963,0.47257531778572837,0.4798391374489835,0.7042790706410179,0.39569788245539894,0.30012752502776524,0.6544797196984291,0.9063027137890458,0.4998319685803684,0.499994908677569,0.6633194397763641,0.5082757231393722,0.49999686813163385,0.013223107942339864,0.8691923818872098,0.6286607625955202
1824,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,14327,3069,6.455436565078,0.9978581826749022,0.0005622524354287846,0.0003433846631304292,512,502,True,4.8828125e-05,0.0003381389040513079,False,0.499429501200195,0.43122066888860244,0.601958882920768,0.49660669145815006,0.49799867265486086,0.5245386824973439,0.16028499230742455,0.65389633923769,0.4962711023235104,0.49857004583710934,0.3567241314200328,0.5077372960099238,0.5029463499517662,0.7967649635794424,0.23840120380453764,0.7395913745656837
1825,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,42,1515,981,11.028936671682493,0.9378988381872296,0.00017306680624132868,4.9585445484617633e-05,26,12,False,1e-05,4.964192897456494e-05,True,0.4434978003018856,0.5500353257751325,0.4670004237466479,0.4975136001424598,0.4787499048181062,0.33552480076478797,0.7114712931215763,0.9689363576471806,0.5002206495489808,0.4999995568050718,0.6079690133093807,0.48754622652219326,0.5000035759040513,0.22962390895292253,0.6831466754010488,0.8258909188259862
1826,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,12577,1251,3.8359505704477583,1.2838721415532,0.002246675408711179,0.0020686366826698274,512,501,True,2.44140625e-05,0.0020653761040252128,False,0.5027044703781572,0.49347539522943273,0.4398232382706828,0.5198145960873716,0.504030221264907,0.4898859428364997,0.8245533658191562,0.3500174544751644,0.4998950940259279,0.49999887077198374,0.6700812552573019,0.5097652780556253,0.4999972681926561,0.09270416303843067,0.598535180467388,0.08995057471422443
1827,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,12151,846,21.82875656611526,1.0103539675803566,0.0008687911047151545,0.0005895229696111766,512,502,True,4.8828125e-05,0.0005894414110458718,False,0.5071005045004382,0.4988800245345273,0.51141456320478,0.4993517236846915,0.5047543797613578,0.4929373500399829,0.08932710532099009,0.5512697463855147,0.49804118367927663,0.5000003308756291,0.45061356839198735,0.5040172457759844,0.4999982185500931,0.601362717326276,0.20794075737428452,0.708883352590691
1828,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,11887,432,2.8160611867426613,1.2826969031708217,0.0013705913602599718,0.0012711913370744277,512,500,True,1.220703125e-05,0.0012710048441019087,False,0.5629430999270806,0.5330643667273282,0.37561820011916014,0.3214464332240675,0.4280692801334328,0.8453320158581451,0.9899085778743029,0.3898963462561369,0.49309280359749097,0.5076892683640345,0.30524457467144434,0.5143094372444509,0.484057477300537,0.9033580211318454,0.7488227863285039,0.2494235636775244
1829,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,9104,702,11.125188187567304,0.9713492351340399,0.0013094271320806736,0.00045037218659177533,379,365,False,1e-05,0.0004504220807823221,True,0.45908134699183434,0.6366359329337385,0.5102474943160156,0.6207263320389995,0.47260329754379676,0.4489431117854518,0.4527770485728979,0.1746604135259986,0.4989451834734167,0.5000002550519146,0.5743936047061775,0.5294802612375841,0.4999993172007989,0.30141461078436116,0.28611166704231705,0.18987335465824426
1830,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,12079,783,28.48162925954994,0.9002086501782163,0.0015784515536808358,0.0005530269034045947,512,505,True,0.000390625,0.0005163070826763209,False,0.43757966211163113,0.43176644157779565,0.49743189036067204,0.5109611569554934,0.6469854625407916,0.5112233823750474,0.5951795848086476,0.7588915731757879,0.5042219540364381,0.4984226684724405,0.3486260224975741,0.4912315913599155,0.503320110158471,0.8136729890811208,0.853948037951636,0.6447977341554757
1831,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,2610,2169,1.5931836706554041,1.2270911233467274,3.962315780549203e-05,1.9382721707741995e-05,21,7,False,1e-05,1.9388487697728235e-05,True,0.5565466825050392,0.47232146087347215,0.3664015847697114,0.5024678587587511,0.4867897883211566,0.4690416871477562,0.5506265051662922,0.07806205656379461,0.49995239069851843,0.5000001659674131,0.6900430755882695,0.5066880877320321,0.5000017062050154,0.020630811547680292,0.30797250851332963,0.19007160946117932
1832,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,12954,1494,2.7199199179607088,1.3524708301166357,0.15724637668487332,0.005664570776881269,512,502,True,4.8828125e-05,0.005663120029720798,False,0.4901338590046659,0.4639737810630547,0.5057355168051054,0.49321636497089805,0.23575198183852775,0.5795089090602941,0.009617775678634644,0.3617770504206419,0.489974810678489,0.5226510701833982,0.27699028414379745,0.5207994724390945,0.45298142797332674,0.9621767754823544,0.2503846593396109,0.2518989179682264
1833,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,1298,657,38.76238447553942,0.9838686091332758,0.0007671406996902916,0.0001939210606514248,28,14,False,1e-05,0.00019504314353657783,True,0.4990471317435272,0.5009979862963729,0.4997963142774505,0.49254383941555535,0.5020790105130646,0.49864527280980975,0.9131287140771747,0.696980900131166,0.503809117911316,0.4999953995204107,0.541348887233967,0.44928902775046253,0.500061414406221,0.37998143562247905,0.7458189274600956,0.7923337355380566
1834,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,12009,855,141386714.9777426,0.9632616052030135,0.24495069726097984,0.00012992876247261564,503,489,False,1e-05,0.0001299376401737916,True,0.44782232340637196,0.5121565948965205,0.5355598147818059,0.5029138981208934,0.5174561875369368,0.4494725180717981,0.17201259080320597,0.4017321430146695,0.5001257948721991,0.5000018597715344,0.6584949498989565,0.49222151161936384,0.5000042848504892,0.060819937475163226,0.1465967869426133,0.355929342105808
1835,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,12068,648,2.760282680413795,0.9926022971839722,0.0010969807110788035,0.0009805669335214194,512,501,True,2.44140625e-05,0.0009802666413700613,False,0.38180826754526165,0.3994363152002308,0.4166998821338787,0.5086622189991419,0.49722403197746134,0.7800455704639626,0.7802356649190187,0.5318578677251935,0.4975629224691861,0.49269838986421144,0.3379409265242312,0.5050540850323163,0.5151185964041198,0.8354889780144266,0.749785056289093,0.7501690637586854
1836,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,13651,2331,120.92755075408182,0.9965065883588049,0.0014116947043533723,0.0007704287288642817,512,500,True,1.220703125e-05,0.000770424595384374,False,0.5016746329940804,0.4859654276442353,0.6496646237008812,0.44742626275034936,0.48657817562652256,0.45954321265296955,0.2861033733934164,0.7783414162695407,0.5000112067716825,0.4999990119984448,0.7093883665684423,0.4947516843688379,0.5000439429160379,0.04584736290934726,0.29084611542897537,0.8008376918137042
1837,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,11671,315,2.0399417512513147,1.1439531951122706,0.8364496603092966,0.0025455427710429977,512,502,True,4.8828125e-05,0.0025358462575613776,False,0.5717562406197921,0.4764370943103938,0.516951718767387,0.41665845113809197,0.5374810911942697,0.4458530604152121,0.24072291422635314,0.46424341294914484,0.5001938732512929,0.5000044466738451,0.6925094511744163,0.48242735580816426,0.5000108601742228,0.02832288790851409,0.3148950624041685,0.8275896901596208
1838,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2325,909,12.172493818112445,0.91930635067555,0.00043459034245223334,0.00013721024048021468,65,51,False,1e-05,0.00013721029260527928,True,0.6058795800246698,0.5746837979021747,0.46345498569364835,0.4416520148015806,0.4258203326557728,0.5669559376383183,0.8362506907433271,0.5943692103028297,0.4986810223929287,0.4974102668515806,0.33545312913230346,0.5027270689921363,0.505356900561917,0.840140613745519,0.7559049560627511,0.7447368129393853
1839,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,3999,1278,2.8476294521136922,1.1380649125460875,0.0003419619682743567,0.000255518095961855,122,108,False,1e-05,0.000255518526593767,True,0.4834786304037279,0.47000054772450967,0.46443033051627663,0.5079373325411121,0.5052222776921527,0.5255353856246824,0.6997613916173577,0.2255571037530899,0.4960862175753943,0.4968127302311873,0.2856954714345322,0.5081053438206129,0.5066034422677346,0.9436140476443379,0.7506033044792167,0.2508440514841414
1840,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,14121,2394,459.15548067704174,1.0002613643042522,0.13933059068304754,0.07954167321304854,512,503,True,9.765625e-05,0.07889876724365506,False,0.4898021304025239,0.4992792449806109,0.5306514213772169,0.4926372784752021,0.5098705405708739,0.5012775637600263,0.46448289137333637,0.9258519215509294,0.5029047026860228,0.4990186194756011,0.263200301510127,0.493421188559389,0.5033071751799482,0.9454347844221878,0.49979851688517785,0.9996479627211626
1841,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2964,1044,1.279217082650536,1.191289944381097,8.052484939648603e-05,4.772462021938417e-05,85,71,False,1e-05,4.772526243759311e-05,True,0.5296702467141715,0.57496750267509,0.5570162303055153,0.576128299894562,0.4529432858228843,0.6715779225818929,0.07762620970606804,0.2991052446886897,0.4979545335009441,0.5004795523898812,0.28788798155138257,0.5042330266368078,0.49900343702490985,0.938792180366837,0.2477749861851621,0.2528237479103062
1842,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,11235,900,0.5028939471364517,1.029590189093379,0.00020104685552120965,0.00015051427147713713,469,455,False,1e-05,0.00015051419305223037,True,0.4652177133447435,0.5654372674822142,0.5718341278952556,0.47413279849971945,0.47776711665172045,0.5307432597287073,0.5113295773044229,0.2599115939810872,0.4960164505258027,0.49897476978039507,0.26938622352709807,0.5082429317444116,0.5021267454565327,0.9771405405355701,0.7249156933434691,0.22523771402517753
1843,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,4390,2070,19.24787064797136,1.1047078126044927,0.038130070761326275,6.66156554479679e-05,107,93,False,1e-05,6.66171593151228e-05,True,0.5280351330624437,0.4741020057525045,0.6336978400186482,0.5126794914847019,0.5295832049221916,0.6250431697591547,0.9055390786379576,0.887193207629025,0.49991402166628524,0.500006811673322,0.667394582813071,0.49610808558283354,0.5000015466423772,0.008249017131325063,0.6752485692874154,0.8233984899247749
1844,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,1692,1017,23.166361304833103,1.001118303377958,0.0008922849584568363,9.544365072667621e-05,30,16,False,1e-05,0.00010219118975013498,True,0.5005407250068706,0.5001572669692006,0.49737224513398215,0.5040615075141738,0.4969291173576337,0.4691677933984224,0.0484301196411252,0.05443028733134269,0.5098685777612091,0.5000004310931783,0.5045499964052291,0.44445733331030146,0.5000017272373356,0.47579122223164494,0.262850533832467,0.2780657620158806
1845,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1731,1044,2.9828408248102583,0.5765334714883457,0.0005575683856099234,6.061319834197853e-05,33,19,False,1e-05,6.296488452521092e-05,True,0.5007450283449683,0.5008287767105908,0.5014466034619816,0.45658538567670426,0.4342907725666181,0.4758600518658016,0.7878133868798614,0.8489623880013824,0.5092675706959319,0.49999848393171414,0.5098718608825649,0.44164768000973775,0.5000072114012394,0.45516939715978877,0.7411176639068314,0.7973632799901108
1846,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,12692,1467,14.197912234707944,0.955531810313342,0.00017357375504061624,0.00013333763236926253,512,502,True,4.8828125e-05,0.00013332410387890804,False,0.5224547117015755,0.3906080444728186,0.345098555189962,0.35506465383896557,0.6303029059841525,0.5046086801175812,0.13321885094046593,0.21737134270370007,0.5033079967417812,0.4984902769300559,0.27902208260814815,0.4931629740747647,0.5031182932263838,0.9568002981980384,0.3059788614335477,0.1937526007587591
