optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1754,sobol_screened,0.6979666119783511,True,False,2,ABNORMAL: ,3,2888,594,4.812804433787856,0.6979666119783511,0.4833229192433673,0.0009612346037169658,118,104,False,1e-05,0.0009612345988974038,True,0.5223254887387156,0.6346035767346621,0.7638880601152778,0.6036286447197199,0.32265731133520603,0.5618498548865318,0.7517721988260746,0.279793550260365,1.0,1.0,1.0,7.493460949984877e-08,0.35093943025497754,0.4829338722796081,0.749959081328561,0.25012222943966317
1755,sobol_screened,0.698085515632,False,False,2,ABNORMAL: ,8,12881,1377,99958844.99957788,0.698085515632,0.4115500087706733,0.0004933203506191024,512,500,True,1.220703125e-05,0.0004925950229475663,False,0.8193165874108672,0.8106875279918313,0.5531681980937719,0.6933476636186242,0.13651001453399658,0.9444397175684571,0.8159887921065092,0.5863727619871497,0.854755630751299,0.7097711857879708,0.9508841106890639,0.8164973725781357,0.000338928240910602,0.9999995882685463,0.8467415652124403,0.6547679902875687
1756,sobol_screened,0.6981627201990843,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,8497,576,0.5715024386503738,0.6981627201990843,0.01934706429532984,0.0011336222458296907,369,355,False,1e-05,0.0011336234776739664,True,0.7012472748756409,0.29912080336362123,0.6984374690800905,0.851843323558569,0.42291419859975576,0.02522166073322296,0.09463347308337688,0.5403769882395864,1.0,0.07428869060527885,0.9996195548057885,0.8408781773646444,0.5054015352041558,0.9449467492252784,0.2507499242734769,0.7514107148951519
1757,sobol_screened,0.6982945484245175,True,False,2,ABNORMAL: ,2,6598,657,99963615.36324178,0.6982945484245175,0.3638463721317255,1.3049157540945734e-05,262,248,False,1e-05,1.3049904519454276e-05,True,0.4027726585045457,0.9533591205254197,0.8823515875265002,0.5916745951399207,0.49915629532188177,0.23349609039723873,0.827115991152823,0.3713313303887844,0.37483786399948615,0.5511495035734876,0.993089427569358,0.7433785468361082,0.4999089191536738,0.9999981441112042,0.7617943902408408,0.26125587893500823
1758,sobol_screened,0.6984902399772256,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3312,324,2.1687763391625827,0.6984902399772256,0.017553561834363712,0.0009612353951919552,156,142,False,1e-05,0.0009612353438694639,True,0.08022518549114466,0.7450277116149664,0.9015082726255059,0.5809579631313682,0.7410806147381663,0.3710778020322323,0.20494837127625942,0.8449672143906355,1.0,1.0,1.0,0.0,0.011273124320374622,0.5011440833380848,0.24979455087178218,0.7503058704300178
1759,sobol_screened,0.6988767478772256,True,False,2,ABNORMAL: ,6,2802,981,99967631.39025526,0.6988767478772256,0.32368610199689773,0.0009612308086147719,96,82,False,1e-05,0.0009612307508995677,True,0.9722760058939457,0.6332796793431044,0.6473915241658688,0.6653791340067983,0.4421315612271428,0.771260567009449,0.7676306888461113,0.7510663513094187,1.0,1.0,0.9999988488447912,0.0,0.49871697992071434,0.7888973155233195,0.7500503197059218,0.7497698967963067
1760,sobol_screened,0.6990167634458787,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,11522,351,1.0047928047694374,0.6990167634458787,0.016275765676262495,0.0020609964374619424,512,502,True,4.8828125e-05,0.0020597753649359138,False,0.3180792974308133,0.8078990308567882,0.7753470335155725,0.5489760981872678,0.5410858327522874,0.1167227253317833,0.9145699394866824,0.6792503213509917,0.48477063480580684,1.0,0.8930493942762641,0.7483342168878037,0.5737936743712622,6.873455260958394e-06,0.8991898415522589,0.6005286181851616
1761,sobol_screened,0.7003089714588371,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,12442,1044,38255.83907057262,0.7003089714588371,0.11033122261736288,0.099603014587994,512,502,True,4.8828125e-05,0.09960293588746542,False,0.18103834800422192,0.7601844947785139,0.7026517894119024,0.5874640746042132,0.5461680116131902,0.14640200976282358,0.1520303087309003,0.5987311210483313,0.06779624175106969,0.8124375636348735,0.5200174331991412,0.6920105957141404,0.49999704777351367,0.999999829020692,0.24216574480863168,0.6971839614526828
1762,sobol_screened,0.7005861031216529,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,937,495,11.20003892116674,0.7005861031216529,0.0010095556327166186,0.0010095086486214785,22,8,False,1e-05,0.0010095103134256738,True,0.7535028923302889,0.8332105986773968,0.16071883402764797,0.7465276820585132,0.62936529237777,0.188673990778625,0.7183108609169722,0.10278781782835722,0.9999997770235419,0.9999986728855252,8.949571402712821e-07,0.0,0.6859382142730147,0.16803936153572366,0.7500570410231046,0.2501049125628929
1763,sobol_screened,0.7006103497254661,True,False,2,ABNORMAL: ,4,8458,648,2.0280826919292267,0.7006103497254661,0.3469162870223718,0.0009612345987895291,379,365,False,1e-05,0.0009612345869723872,True,0.8221877906471491,0.3710678117349744,0.8529600631445646,0.6963575733825564,0.8059621332213283,0.7600986799225211,0.06914046034216881,0.39183663576841354,1.0,1.0,1.0,0.0,0.9930763379946567,0.6007330838870085,0.2500426271511939,0.24998978385678533
1764,sobol_screened,0.7006482827565046,True,False,2,ABNORMAL: ,1,3064,486,3.431521598897691,0.7006482827565046,0.6262026392273574,0.32733974918697056,115,101,False,1e-05,0.3273397493597014,True,0.25422591995447874,0.4044372318312526,0.6906921369954944,0.6980822430923581,0.25859138555824757,0.27895319275557995,0.40636529959738255,0.8447039555758238,0.2555871881494534,0.6905911838464499,0.6892118091838052,0.7198592939794308,0.13812805861147617,0.5313021204551666,0.3252486914807025,0.875707184200301
1765,sobol_screened,0.7008123020131803,True,False,2,ABNORMAL: ,0,1283,189,3.2654524944612846,0.7008123020131803,0.7008123020131803,0.4599505722780385,48,34,False,1e-05,0.45995057452793986,True,0.11001234594732523,0.841627974063158,0.21125122718513012,0.7704971982166171,0.834179375320673,0.17316625639796257,0.789626982063055,0.22658527735620737,0.07828909383129375,0.8544948230510894,0.18962009578635441,0.8391132171249895,0.8546259630406702,0.17147706474928326,0.7475853924340141,0.1853564446961862
1766,sobol_screened,0.7010318010502578,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,9254,864,17.922203777405418,0.7010318010502578,0.0013251540694679573,0.00032177851439778245,385,371,False,1e-05,0.0003217787169003925,True,0.19784813933074474,0.9553025187924504,0.5486170966178179,0.49038219917565584,0.1385689079761505,0.09616924449801445,0.22308953199535608,0.6443127309903502,0.2505235131041656,1.0,0.6829496852802291,0.3843414396432672,0.14007111626392557,0.9999962295206932,0.007341697952534587,0.5081406462285842
1767,sobol_screened,0.7012074274746746,False,False,2,ABNORMAL: ,1,11906,297,2.230077209124063,0.7012074274746746,0.25961308589615073,0.002020092593247953,512,503,True,9.765625e-05,0.0020179417453791842,False,0.9510492784902453,0.5382725726813078,0.7436807500198483,0.617853719741106,0.9787625512108207,0.8419293975457549,0.7015243908390403,0.7778093945235014,0.9736603913708008,0.5667742047773524,0.9416487765735819,0.8375700428973778,0.4995998466463898,4.122021555819089e-05,0.8555206731444551,0.6438235090104902
1768,sobol_screened,0.7012734734010294,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,4139,1269,99961254.7517117,0.7012734734010294,0.3874524874322507,0.0009612295453082022,149,135,False,1e-05,0.0009612295288134288,True,0.966225977987051,0.771579553373158,0.8522029370069504,0.4215790154412389,0.13831643387675285,0.4585436014458537,0.521840269677341,0.955940811894834,1.0,1.0,0.9999991855907145,0.0,0.13395492156664987,0.7323479878873205,0.7499677474557688,0.7500788015073968
1769,sobol_screened,0.7016112276125726,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,12643,981,1.448891580943713,0.7016112276125726,0.00030339260567739787,0.00018812223379621244,512,504,True,0.0001953125,0.00018216548934205635,False,0.7466494916006923,0.04076103027909994,0.7518596686422825,0.7624747175723314,0.6852861037477851,0.3587560160085559,0.2000953396782279,0.22539293579757214,0.7604098916770187,0.1259765625000009,0.9346719621401217,0.8142091701570051,0.9590085737916163,0.5000282110212247,0.13811066465910182,0.3620165641360333
1770,sobol_screened,0.701762653223604,False,False,2,ABNORMAL: ,5,12317,747,2.585323872218926,0.701762653223604,0.4142087602649513,0.003372626202917732,512,504,True,0.0001953125,0.0033696017291243593,False,0.7838541511446238,0.7440307075157762,0.6832991736009717,0.6133167063817382,0.34687947388738394,0.24530102498829365,0.8021380510181189,0.7881806697696447,0.9235679678507394,0.8093749999999982,0.9726957118792398,0.7996370155935297,0.999231518695186,0.9999735437752902,0.8183953029168337,0.6833072451904856
1771,sobol_screened,0.7021254229401427,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,13419,1989,99967885.6690785,0.7021254229401427,0.3211433137645503,0.004247773235146288,512,504,True,0.0001953125,0.004246996888691376,False,0.9826904395595193,0.3875895570963621,0.933994235470891,0.6756809297949076,0.6563452836126089,0.48890723194926977,0.7401124406605959,0.6923104180023074,0.9638137203743766,0.49500671998208223,0.9798103529127982,0.8349979032563312,0.4966446076956438,0.5000462276409439,0.706329234898322,0.7917189268134213
1772,sobol_screened,0.702158989055967,True,False,2,ABNORMAL: ,4,2917,927,1.809568520582126,0.702158989055967,0.36136885851221684,0.0009612345831993647,104,90,False,1e-05,0.0009612345759666401,True,0.7799187740311027,0.9962233547121286,0.7162352185696363,0.6105160275474191,0.6969566689804196,0.2552152890712023,0.10226495284587145,0.596320005133748,1.0,1.0,1.0,0.0,0.7036887184405181,0.3062813196050417,0.2500321425637598,0.74990082429369
1773,sobol_screened,0.7024062903258339,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,3017,1404,1.2227005784963927,0.7024062903258339,0.0012590840562408572,0.0011394563977637536,80,66,False,1e-05,0.001139456511581623,True,0.7282903073355556,0.41948698833584785,0.7294751591980457,0.7668933384120464,0.769907733425498,0.4011567961424589,0.6526019973680377,0.2433627611026168,1.0,0.021385839720533557,1.0,0.8408803995347691,0.8774456190251467,0.9895081767601913,0.2494617635674812,0.24932897958452635
1774,sobol_screened,0.7026814825061298,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,6316,522,3.7386292942903023,0.7026814825061298,0.03132846660116405,0.00023053072839049297,260,246,False,1e-05,0.00023053072839049083,True,0.5823831213638186,0.7314081182703376,0.9365599118173122,0.49647760204970837,0.9057949734851718,0.04588717967271805,0.9104275899007916,0.27817769069224596,0.5879225472075497,1.0,0.9948197808439648,0.7397356085362022,0.9301817949747522,0.9999978282043706,0.7629365481191677,0.2636611897508333
1775,sobol_screened,0.7027556579549832,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,3401,1089,0.3887338276706436,0.7027556579549832,0.00040402860758916075,3.1893507845766024e-05,103,89,False,1e-05,3.191363994324234e-05,True,0.598440071567893,0.12295435648411512,0.5542675871402025,0.7952284226194024,0.9898085258901119,0.49950884748250246,0.33237902633845806,0.20089222770184278,0.5319401436659426,0.10928103454434403,0.8951844502759146,0.8298266184686396,0.9999996448156827,0.49999937901060215,0.13368684240657136,0.36318109666574344
1776,sobol_screened,0.7028948178350222,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,12573,1098,76576.4600921121,0.7028948178350222,0.372014686908935,0.026869224223565497,512,504,True,0.0001953125,0.026865054589828553,False,0.7249414687976241,0.936833537183702,0.31289844308048487,0.7477459739893675,0.836809815838933,0.6113844336941838,0.671295365318656,0.2838954795151949,0.04718388634638418,0.8812794457822672,0.11839912951953095,0.16555739372563033,0.872696096543292,0.3725095256976588,0.7411630298903834,0.2649231734947009
1777,sobol_screened,0.703194146294064,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,11708,585,74.58496498335123,0.703194146294064,0.0021323657157389523,0.0012809862958235822,512,504,True,0.0001953125,0.0012809578351677595,False,0.9408516744151711,0.38882737793028355,0.9987869141623378,0.8122545713558793,0.9530699867755175,0.2073126332834363,0.043193758465349674,0.09140062890946865,0.9368568567255885,0.4445993384760919,1.0,0.834415283148859,0.9422713893518494,0.1997933431833868,0.24995724470760705,0.2502494028109787
1778,sobol_screened,0.7033859729707899,True,False,2,ABNORMAL: ,6,5864,1224,2.1808678594246502,0.7033859729707899,0.3766997736912223,0.0009612345964044373,231,217,False,1e-05,0.0009612345869421562,True,0.8324234206229448,0.5495900074020028,0.8264837563037872,0.6278371028602123,0.008887196891009808,0.7277666497975588,0.20722444728016853,0.3162739686667919,1.0,1.0,1.0,0.0,0.9978588620668344,0.8556680905419156,0.2499630636785467,0.2499933988528163
1779,sobol_screened,0.7039143050326102,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,11987,621,7.533377531461494,0.7039143050326102,0.0014921504171658267,0.0012170363453008221,512,504,True,0.0001953125,0.0012169542156297204,False,0.9461954925209284,0.08744777366518974,0.6762005817145109,0.7683821907266974,0.6454212833195925,0.917206228710711,0.2425192268565297,0.7181072505190969,0.9610614787406538,0.0011844278702102219,0.9996507537105614,0.8369433653919163,0.032516985460087994,0.44758748307871593,0.7493505296474591,0.24860266829409428
1780,sobol_screened,0.7040463909469716,False,False,2,ABNORMAL: ,18,12846,1269,49399.40341804217,0.7040463909469716,0.3280705992757353,0.2304026480642004,512,504,True,0.0001953125,0.23035733843598913,False,0.25386330857872963,0.5788207063451409,0.37419262435287237,0.6925240540876985,0.5868538124486804,0.11984439939260483,0.8329802537336946,0.2488702479749918,0.07733819719539763,0.6607259353189295,0.33492212382626113,0.09669101517258025,0.5974588085028505,0.09808272063688701,0.8080704457441634,0.2517751511003323
1781,sobol_screened,0.7042145425387928,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,8387,54,6.449602020463033,0.7042145425387928,0.7042145357498918,0.00024863237940212353,375,361,False,1e-05,0.00024864949374660766,True,0.1427142731845379,0.606168040074408,0.5686642369255424,0.6920438967645168,0.49664453137665987,0.7906086230650544,0.5959841050207615,0.8599526416510344,0.30873082090560294,0.5337900862022004,0.8745668704503872,0.7022626503225229,0.4999971454910643,0.499996815114079,0.5936359388645023,0.9021770902677644
1782,sobol_screened,0.7043881765496275,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,7440,1278,2.07069730877991,0.7043881765496275,0.48652371267948746,0.15557902718469194,284,270,False,1e-05,0.15557903000865272,True,0.22919490654021502,0.5310506848618388,0.8576149074360728,0.6876628967002034,0.30294855684041977,0.28988521359860897,0.8485542628914118,0.21584241092205048,0.10406103727056255,0.6142463105153899,0.7599056591494291,0.7059997712025442,0.017391053175975356,0.5034494462098835,0.7445420615716961,0.2972166998203248
1783,sobol_screened,0.704456582936894,False,False,2,ABNORMAL: ,6,12148,747,1.617121014047773,0.704456582936894,0.34952754557158366,0.0011590390095827217,512,502,True,4.8828125e-05,0.0011555560036045525,False,0.9542168593034148,0.8940870277583599,0.8400630448013544,0.7010138658806682,0.6953961001709104,0.5969671783968806,0.9356063241139054,0.45166962686926126,0.9603109729206355,0.9900085557951275,0.9937791039772523,0.8368422011914959,0.6170701671475748,0.49991131083506624,0.737112800517546,0.23833072042849843
1784,sobol_screened,0.7048721464918213,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,5237,954,82375.38858069146,0.7048721464918213,0.34427885786388823,0.0010095006903143354,233,219,False,1e-05,0.001009502872677361,True,0.5716460077092052,0.9052787022665143,0.04294121731072664,0.5982926627621055,0.47653958946466446,0.24277845304459333,0.41435048542916775,0.13844242971390486,1.0,1.0,1.1852208551729616e-06,0.0,0.5071084868864131,0.2129319401972095,0.24997855722201595,0.2500850648647819
1785,sobol_screened,0.7051242458410492,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,3669,1440,1.6617302037679471,0.7051242458410492,0.0008430293855161335,0.00017654565634925255,101,87,False,1e-05,0.0001765465690714956,True,0.9471006179228425,0.18584220483899117,0.8167493427172303,0.8376585599035025,0.30584181658923626,0.5230861734598875,0.6061279037967324,0.7274804720655084,0.9541981071913106,0.4914563880609759,0.9503180746890316,0.8362279155869227,0.2526995607735209,0.499996423485841,0.6562916075058711,0.8441729695741044
1786,sobol_screened,0.7054121542743468,True,False,2,ABNORMAL: ,4,4168,918,99958818.34713121,0.7054121542743468,0.411816533237649,0.0009612346138244044,159,145,False,1e-05,0.000961234595290864,True,0.888146267272532,0.6248481199145317,0.6579236434772611,0.6238403804600239,0.713486572727561,0.7285326197743416,0.285563662648201,0.19832517579197884,1.0,1.0,1.0,0.0,0.4790450230914865,0.9115705580914786,0.2499534561074801,0.24993121061705445
1787,sobol_screened,0.7059319374142198,True,False,2,ABNORMAL: ,0,2429,189,2.374819433923207,0.7059319374142198,0.7059319374142198,4.387172914921048e-05,99,85,False,1e-05,4.387472064373223e-05,True,0.3811461804434657,0.5113044828176498,0.8136646198108792,0.7433134485036135,0.5895754350349307,0.4271182147786021,0.356784594245255,0.15353089291602373,0.396690259289697,0.44657019133456494,0.8926114597179469,0.7429539593108664,0.5000152446576904,0.5000041458690521,0.10681876862970317,0.39108453799494003
1788,sobol_screened,0.7060671462402011,False,False,2,ABNORMAL: ,3,12516,864,99954369.50567673,0.7060671462402011,0.4563049477817511,0.0004601166724837381,512,501,True,2.44140625e-05,0.0004599211054173478,False,0.8537927381694317,0.3506111353635788,0.6326214391738176,0.7860337495803833,0.7349542500451207,0.6585217397660017,0.3582150833681226,0.12733523733913898,0.7781313952426213,0.25677886687627416,0.9444356397813192,0.8223357133427438,0.9998225044783534,0.9999963103841077,0.3479359911246464,0.15396085925761785
1789,sobol_screened,0.7060907568423782,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,8723,1449,1.2926910693834839,0.7060907568423782,0.426122170799602,0.32841245164047783,332,318,False,1e-05,0.3284124541105966,True,0.6098637022078037,0.989473732188344,0.4629694614559412,0.6860753493383527,0.6787100983783603,0.6042683348059654,0.1934174122288823,0.6287926509976387,0.6866710084889637,0.6074272063621641,0.7674967622578919,0.8106502372942596,0.900134168536169,0.4830660601211874,0.18324030560952467,0.7239706644479904
1790,sobol_screened,0.7063642515728217,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,12994,1467,81311.23008657762,0.7063642515728217,0.34364201805220523,0.04883357982481139,512,504,True,0.0001953125,0.04883031151835331,False,0.8129991963505745,0.7560458006337285,0.40718759037554264,0.8011951176449656,0.4873278820887208,0.1306127281859517,0.7872125683352351,0.8684612764045596,0.24036775560672627,0.8758906271457245,0.12249234231948546,0.22466370988985943,0.5487630156243792,0.0482028485458455,0.741183966710463,0.7497921257091847
1791,sobol_screened,0.7065800922942629,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,2490,612,3.7964412432382257,0.7065800922942629,0.0010506885487193943,0.0009612346971988686,101,87,False,1e-05,0.0009612346858562918,True,0.1918182810768485,0.4592688996344805,0.9838546449318528,0.2832821048796177,0.394594494253397,0.38286538515239954,0.09765591565519571,0.7952485969290137,1.0,1.0,1.0,0.0,0.39670065249845043,0.49074222664181794,0.2500778222798035,0.7498286968327571
1792,sobol_screened,0.7068064911879505,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11706,306,1.0281220523841652,0.7068064911879505,0.04313070924374102,0.010182890823320568,512,505,True,0.000390625,0.010181076610215258,False,0.5467222137376666,0.5678990688174963,0.888916153460741,0.5351543296128511,0.7791352290660143,0.053383938036859035,0.8688918584957719,0.3318801047280431,0.956020512557963,0.9989659234656338,0.9727711410647228,0.8170481724009254,0.9014918467903588,9.237585046695251e-05,0.8118892984858803,0.30550592759245215
1793,sobol_screened,0.7069250327547435,False,False,2,ABNORMAL: ,4,11739,576,2.7958544272044707,0.7069250327547435,0.4135395583375499,0.0017021068928000061,512,502,True,4.8828125e-05,0.0017008986558544143,False,0.0961290393024683,0.6565959006547928,0.5355628887191415,0.5314658991992474,0.29330320935696363,0.5325658079236746,0.6556861689314246,0.9083249224349856,0.4553632587682749,0.9999163870834418,0.8820411479997037,0.6929050098567887,0.2711173671686127,0.5000074792517926,0.5795628728789823,0.9201682413624998
1794,sobol_screened,0.7069844872434349,False,False,2,ABNORMAL: ,1,12067,441,3.9677704693595666,0.7069844872434349,0.4797436821133527,0.0004578455296488983,512,507,True,0.0015625,0.00042032255044013883,False,0.13176061864942312,0.4252059003338218,0.8420665804296732,0.6761991232633591,0.8144476162269711,0.9000444421544671,0.19375745207071304,0.7930184965953231,0.7664591837133647,0.33683635405098333,0.9952875798449023,0.8158043615518629,0.7413384016355233,0.9998280134023937,0.2593229686139591,0.7589807070736018
1795,sobol_screened,0.7070843703490309,True,False,2,ABNORMAL: ,4,4019,729,99960042.13644353,0.7070843703490309,0.3995786401143918,0.0009612217691947934,166,152,False,1e-05,0.0009612216909063384,True,0.8457155525684357,0.6572720548138022,0.7221795516088605,0.6117856120690703,0.08194298855960369,0.3272360684350133,0.21809781435877085,0.23482901975512505,1.0,0.9997336523437491,0.9999990504000617,0.0,0.006389711799575065,0.20657233305587705,0.25001992407988305,0.25004978985998255
1796,sobol_screened,0.7071656755177175,True,False,2,ABNORMAL: ,2,2588,477,1.3063950165632572,0.7071656755177175,0.4325650117008805,0.0009612348012124026,108,94,False,1e-05,0.0009612347624103995,True,0.7726731775328517,0.9498677952215075,0.6443434366956353,0.7127437070012093,0.5645875986665487,0.20085019152611494,0.820608644746244,0.17151136323809624,1.0,0.9999847106714235,1.0,0.0,0.5381210657294503,0.17824467582644946,0.7501122698979636,0.24982784338196082
1797,sobol_screened,0.7074980677679668,False,False,2,ABNORMAL: ,5,12279,810,2.5188334126506726,0.7074980677679668,0.353820626607078,0.0072173627821915855,512,503,True,9.765625e-05,0.007216336264393052,False,0.9536305777728558,0.4456989401951432,0.9210669538006186,0.6568237552419305,0.465462040156126,0.5380181055516005,0.8227848866954446,0.38855523709207773,0.9999460985110653,0.5732438929908991,0.9750967112742903,0.8371473919444998,0.9996608143025165,0.5000598998617166,0.698128696795326,0.2005735796386285
1798,sobol_screened,0.7075857297878163,False,False,2,ABNORMAL: ,2,11917,432,5.4795328977666244,0.7075857297878163,0.47137611483091696,0.0017921972861171835,512,504,True,0.0001953125,0.0017889052364612904,False,0.9958279216662049,0.6767453104257584,0.832358255982399,0.6330526312813163,0.9225535336881876,0.24224824458360672,0.6926108170300722,0.6716929506510496,0.872866692261052,0.25152079553194,0.957781425530291,0.838691780522268,0.5024530240278561,0.4999614481844556,0.6725329403264856,0.825074911904415
1799,sobol_screened,0.7076138714325079,False,False,2,ABNORMAL: ,3,12208,576,59242.80451790283,0.7076138714325079,0.4794550574243453,0.0076548244256782185,512,505,True,0.000390625,0.007644942816099031,False,0.3450865736231208,0.9925719518214464,0.14248385746032,0.5989390956237912,0.30347837693989277,0.7829493749886751,0.11128819268196821,0.6741181062534451,0.713782024771685,0.9565824848686075,0.04328693281955428,0.3528132732437108,0.30038150775271544,0.8017137858835846,0.18829250198074562,0.697682681312821
1800,sobol_screened,0.7081106403665041,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,2850,468,3.2961469613993963,0.7081106403665041,0.0031631938130088485,0.0009612345956908915,123,109,False,1e-05,0.0009612345863940601,True,0.44218225311487913,0.6080965669825673,0.9843765553086996,0.35875735245645046,0.13900643028318882,0.9110981104895473,0.44610315188765526,0.1556991981342435,1.0,1.0,1.0,0.0,0.9984187506402356,0.9276123916559685,0.25003485525225766,0.2500122828739676
1801,sobol_screened,0.708140073397528,False,False,2,ABNORMAL: ,2,12042,567,3.7841700964883045,0.708140073397528,0.5069666421328172,0.0004280676622358638,512,500,True,1.220703125e-05,0.0004272338804194249,False,0.4652746273204684,0.3017496783286333,0.7154223704710603,0.6229868866503239,0.11577759962528944,0.15820981096476316,0.6921250689774752,0.7183442804962397,0.4782060343687505,0.440070880743515,0.9028822862351974,0.7643478190131958,0.9999805269507327,0.9999929392674154,0.8868530265826143,0.6128078222526797
1802,sobol_screened,0.7084361924487192,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,2231,666,0.11253516486848272,0.7084361924487192,0.0013376492601973055,0.0009612345658733958,80,66,False,1e-05,0.0009612345642165779,True,0.8883064668625593,0.71259696315974,0.9532565483823419,0.7315616812556982,0.9650003584101796,0.6109775565564632,0.04907557927072048,0.6332337921485305,1.0,1.0,1.0,0.0,0.9846410957144786,0.5503522534222416,0.2500063859932734,0.750042765201643
1803,sobol_screened,0.7084703293476288,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,4137,1872,1.0488790844207225,0.7084703293476288,0.0011494462071402994,0.0011394596545257756,112,98,False,1e-05,0.0011394604386431963,True,0.3915058597922325,0.54018600191921,0.7964002676308155,0.6815685257315636,0.1343031134456396,0.7036049738526344,0.8239409001544118,0.6815049331635237,1.0,0.05128413135338475,1.0,0.8408780844619829,0.9929838196474586,0.6612946406445249,0.749267199275792,0.7490423874167038
1804,sobol_screened,0.7086519156957244,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,2919,252,24.456363016816443,0.7086519156957244,0.001179593240436677,0.0009612347283931563,145,131,False,1e-05,0.0009612346941088344,True,0.9299211418256164,0.9814226562157273,0.9925479786470532,0.5632885480299592,0.24730710312724113,0.5695782424882054,0.07757119741290808,0.25081649143248796,1.0,1.0,1.0,0.0,0.24688531471775685,0.4930098114685724,0.25009302193228167,0.25014641848756297
1805,sobol_screened,0.708713449466254,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,12953,1602,99955182.67092541,0.708713449466254,0.44817329529484157,0.00030183577649733656,512,500,True,1.220703125e-05,0.0003010566289593916,False,0.4534263927489519,0.6111384565010667,0.8668909557163715,0.6870870515704155,0.43100838270038366,0.8480037963017821,0.1577207464724779,0.3581075109541416,0.46049819218791405,0.482830440009648,0.9046552903264217,0.7579418141215621,0.5000514671659664,0.49999717922458864,0.11279887274888557,0.3837123914193076
1806,sobol_screened,0.7091261599303459,False,False,2,ABNORMAL: ,4,12221,810,1.5669405391761684,0.7091261599303459,0.40783840939469795,0.0011507456592455962,512,501,True,2.44140625e-05,0.0011485957404599155,False,0.5975670665502548,0.9730999078601599,0.8734947247430682,0.6891601281240582,0.8395278621464968,0.9354582633823156,0.1472481954842806,0.31380312610417604,0.6347522421178954,0.5895724208543102,0.9134432856092615,0.7943998377696799,0.4996670447738233,2.4980642620524215e-05,0.38080114451102454,0.11928291834615477
