rank_group,rank,rank_value,rank_observable,rank_spin_case,kinematic_point,s_regime,theta_in_regime,qOut_regime,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_rad,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,squared_amplitude_M2,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_M_e,unpolarized_M_p,unpolarized_M_gamma,unpolarized_F3,longitudinal_polarized_C_e_p,longitudinal_polarized_C_e_gamma,longitudinal_polarized_C_p_gamma,longitudinal_polarized_M_e,longitudinal_polarized_M_p,longitudinal_polarized_M_gamma,longitudinal_polarized_F3,Tx_C_e_p,Tx_C_e_gamma,Tx_C_p_gamma,Tx_M_e,Tx_M_p,Tx_M_gamma,Tx_F3,Ty_C_e_p,Ty_C_e_gamma,Ty_C_p_gamma,Ty_M_e,Ty_M_p,Ty_M_gamma,Ty_F3,double_transverse_C_e_p,double_transverse_C_e_gamma,double_transverse_C_p_gamma,double_transverse_M_e,double_transverse_M_p,double_transverse_M_gamma,double_transverse_F3
double_transverse_M_e,55,7.3004561576631133e-01,M_e,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.8568940775094355e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.4398966328953218e+00,2.1660592793669153e+01,9.1502158074710127e-01,-6.1095247238531760e+00,2.1093853800627522e-02,9.9941927954007356e-03,2.8914718942665418e+00,9.6586411983738873e-01,3.1131915021440633e+00,1.7837273388884779e+02,3.6411441702445417e-02,7.8119454766097283e+00,3.6411441702445417e-02,7.8119454766097283e+00,False,1.1332440757466258e+00,7.9170623588253891e-18,1.3057584234693885e-16,4.4037414463083645e-03,2.2204460492503128e-16,3.7806292384895412e-14,3.7362196398781772e-14,7.5772443773185502e-11,-3.1452202612291185e-15,-4.6502298965888083e-14,4.3795722772806056e-03,2.2204460492721586e-16,3.7808396920040349e-14,3.7364300933926708e-14,7.5772443773185502e-11,4.4036947001557473e-03,1.2619486082504105e-03,4.4036946897544841e-03,1.4961597831221890e-06,1.4961601590790605e-06,1.4961598753962983e-06,2.5817978794851627e-05,4.4036947073964284e-03,1.2619486081739820e-03,4.4036946587907543e-03,1.4961597197656331e-06,1.4961603680171859e-06,1.4961601482988180e-06,2.5817978794967101e-05,5.1954917226905661e-01,1.2619420340539880e-03,4.4668972501430426e-03,7.3004561576631133e-01,7.3004561574971827e-01,7.3004561555582337e-01,8.9204535682149400e-01
double_transverse_M_e,56,7.3004561567862158e-01,M_e,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.8568940775094355e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.7016960206944711e+00,2.1660592793669153e+01,9.1502158074710127e-01,-6.1095247238531760e+00,2.1093853800627522e-02,9.9941927954007356e-03,2.8914718942665418e+00,9.6586411983738873e-01,3.1131915021440597e+00,1.7837273388884759e+02,3.6411441702445625e-02,7.8119454766097283e+00,3.6411441702445625e-02,7.8119454766097283e+00,False,1.1332440757466136e+00,7.2715486556857337e-18,1.8673323537392617e-16,4.4037413931289054e-03,4.4408920985006271e-16,5.0529528545823106e-13,5.0618346726606298e-13,1.0715841763582959e-10,-3.6619266542716707e-14,-3.8799472441042334e-14,4.3795722239565711e-03,-2.2204460492216972e-16,5.0574846773013807e-13,5.0552642651324143e-13,1.0643812058934901e-10,4.4036946696662388e-03,1.2619486054913749e-03,4.4036947325261974e-03,1.4961600583966415e-06,1.4961600513489786e-06,1.4961595060967740e-06,2.5817978794993952e-05,4.4036946805823879e-03,1.2619486017471418e-03,4.4036946567817536e-03,1.4961599714818833e-06,1.4961606223170155e-06,1.4961601826576423e-06,2.5817978794878475e-05,5.1954917234316123e-01,1.2619462686251344e-03,4.4668956848440489e-03,7.3004561567862158e-01,7.3004561568670057e-01,7.3004561555911973e-01,8.9204535682149388e-01
double_transverse_M_e,57,7.3003682506317469e-01,M_e,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.9244470948391628e-01,1.7500000000000000e+00,1.5707949999999999e+00,5.3668874498825634e+00,2.2252947962927703e+00,1.8325957145940459e+00,2.0608150646691620e+01,9.0980184670702424e-01,-5.6636840262626835e+00,2.4001153307431487e-02,1.1931577940027575e-02,2.9229450750779518e+00,9.2420696798471558e-01,3.0843895178118133e+00,1.7672250174500795e+02,3.2397557598778026e-01,7.7962088862030186e+00,3.2397557598778026e-01,7.7962088862030186e+00,False,1.8048586142899659e-01,1.3911336493561927e-17,8.6866873937240724e-17,1.2306383196859760e-02,-7.7393790706655793e-33,2.0379090369436817e-11,2.0378646280226967e-11,0.0000000000000000e+00,-1.2503145722126850e-15,-2.2635070627699258e-15,-8.3941460722825034e-01,7.1147854115258145e-30,-1.2326134387886890e-08,-1.2326134720953797e-08,0.0000000000000000e+00,1.3818120271095632e-02,1.6756729300974828e-03,1.0083458551415049e-02,2.6281759147941250e-03,2.6281759230497464e-03,2.6281759215481416e-03,2.8230349343366318e-03,1.3818119887802828e-02,1.6756730270806803e-03,1.0083458433014487e-02,2.6281759250620955e-03,2.6281759360294045e-03,2.6281759236108913e-03,2.8230349343364267e-03,5.1075902990087640e-01,1.7702919577885032e-03,7.3541151186009610e-02,7.3003682506317469e-01,7.3003682630657585e-01,7.3003682211470577e-01,8.9108607486671043e-01
double_transverse_M_e,58,7.3003682229823008e-01,M_e,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.9244470948391628e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.0578905108868160e+00,9.1629785729702284e-01,1.3089969389957470e+00,2.0608150646691620e+01,9.0980184670702435e-01,-5.6636840262626809e+00,2.4001153307431501e-02,1.1931577940027586e-02,2.9229450750779500e+00,9.2420696798471536e-01,3.0843895178118097e+00,1.7672250174500775e+02,3.2397557598778015e-01,7.7962088862030194e+00,3.2397557598778015e-01,7.7962088862030194e+00,False,1.8048586142899709e-01,1.4224010175113494e-17,1.0147088916208494e-16,1.2306384024833836e-02,4.4408920985006271e-16,-8.6953014233337456e-17,3.5713619561672516e-16,2.9945732590882866e-10,-6.9417743357712512e-16,-9.9314472529827653e-16,-8.3941460576489257e-01,4.4408920985006439e-16,-1.3428848675634333e-08,-1.3428847898478216e-08,2.9945732590882866e-10,1.3818120064822657e-02,1.6756728422646246e-03,1.0083458495440267e-02,2.6281759207897591e-03,2.6281759298789724e-03,2.6281759229711166e-03,2.8230349343367060e-03,1.3818120148822503e-02,1.6756730631158157e-03,1.0083458998775864e-02,2.6281759177281708e-03,2.6281759174068050e-03,2.6281759120802407e-03,2.8230349343367060e-03,5.1075903259377420e-01,1.7702959404297669e-03,7.3541159735659278e-02,7.3003682229823008e-01,7.3003682229822997e-01,7.3003682084310273e-01,8.9108607486671043e-01
double_transverse_M_e,59,7.3000943856432332e-01,M_e,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.8568940775094355e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.9741883681838388e+00,1.8325957145940457e+00,1.7016960206944711e+00,2.1580094488612243e+01,9.1473162231993532e-01,-6.0290264187962661e+00,2.1579521245222076e-02,1.0311411029194263e-02,2.8914718942665418e+00,9.6257966141723650e-01,3.1131915021440597e+00,1.7837273388884759e+02,3.6411441702445507e-02,7.8119454766097283e+00,3.6411441702445507e-02,7.8119454766097283e+00,False,1.2045192459210217e+00,1.2897714412549145e-17,3.2655294104395576e-16,4.3848884474581218e-03,4.4408920985006262e-16,6.5666580619037473e-12,6.5666580619037473e-12,1.0669967640922903e-10,-1.0872261166538483e-14,-8.4409115785080461e-15,-7.3676768813695692e-01,1.9524307404220042e-28,6.5665470396012848e-12,6.5665470396012848e-12,-1.7928132417390641e-08,7.1963737653425331e-03,1.1236712249667147e-03,4.2734732677437506e-03,4.2000076678495949e-04,4.2000076672745520e-04,4.2000076651562567e-04,4.6659936688782925e-04,7.1963737515196432e-03,1.1236712054101278e-03,4.2734732677437593e-03,4.2000076702741507e-04,4.2000076692684860e-04,4.2000076655913200e-04,4.6659936688765236e-04,5.1907930849323725e-01,1.1252633227940142e-03,9.0440495075192473e-03,7.3000943856432332e-01,7.3000943855119715e-01,7.3000943490086179e-01,8.9178810759207106e-01
double_transverse_M_e,60,7.3000943734651569e-01,M_e,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.8568940775094355e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.4505895925855405e+00,1.3089969389957474e+00,1.4398966328953218e+00,2.1580094488612247e+01,9.1473162231993554e-01,-6.0290264187962643e+00,2.1579521245222087e-02,1.0311411029194270e-02,2.8914718942665396e+00,9.6257966141723672e-01,3.1131915021440633e+00,1.7837273388884779e+02,3.6411441702445702e-02,7.8119454766097283e+00,3.6411441702445702e-02,7.8119454766097283e+00,False,1.2045192459210108e+00,1.5467536648297583e-17,4.4712785745933897e-16,4.3848882096841910e-03,2.2204460492503111e-16,8.6518823281102417e-12,8.6518823281102417e-12,7.5448064738890057e-11,-1.5961641310193421e-14,-9.6702400595438435e-15,-7.3676768005981097e-01,3.5742794577498282e-28,-1.2316594052646195e-08,-1.2316594052646195e-08,-1.2677103955858441e-08,7.1963736901295393e-03,1.1236711371225396e-03,4.2734732677437593e-03,4.2000076806423089e-04,4.2000076781042084e-04,4.2000076671281955e-04,4.6659936688766320e-04,7.1963737840509898e-03,1.1236712424787883e-03,4.2734732677437177e-03,4.2000076647522749e-04,4.2000076645863345e-04,4.2000076647604834e-04,4.6659936688751868e-04,5.1907930965647031e-01,1.1252678493322166e-03,9.0440495075196359e-03,7.3000943734651569e-01,7.3000943734357626e-01,7.3000943489067516e-01,8.9178810759207106e-01
double_transverse_M_p,1,7.4908943633443759e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.4505895925855397e+00,7.0453343918391598e-01,4.0614175859091620e-02,-1.5101833768846615e-03,9.9580419425034084e-01,1.7840311274381044e+00,1.7522294077809050e+01,7.0778441901790090e-01,8.8082384148187876e-01,5.0467488611411902e+01,1.4502275693592070e-01,4.9653438483938173e-01,1.4502275693592070e-01,4.9653438483938173e-01,False,3.5759345529570512e+05,1.4970082372783295e-14,4.6180139549445584e-15,5.5930923843361502e-01,6.6613381477484839e-16,1.1510181696650079e-11,1.1510903341616086e-11,1.6668714226155865e-08,-5.4550718931493522e-14,-7.7536957669951523e-14,5.5715140139452268e-01,6.6613381478643094e-16,1.1510219224444807e-11,1.1510940869410814e-11,1.6668714226155865e-08,4.8089539593606906e-01,1.4755339875113244e-01,4.8089579672675947e-01,1.9464449596093038e-02,1.9464451098551772e-02,1.9464428476553053e-02,3.1254249759067732e-01,4.8089539055189051e-01,1.4755339831914271e-01,4.8089579828895213e-01,1.9464454902022758e-02,1.9464454774537593e-02,1.9464427101583054e-02,3.1254249759070257e-01,1.7824080172288616e-03,1.4755450787867644e-01,4.5789891908635005e-01,7.4908943472712919e-01,7.4908943633443759e-01,7.4908943813647544e-01,8.9352594360800530e-01
double_transverse_M_p,2,7.4908943515967319e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.9741883681838388e+00,7.0453343918391054e-01,4.0614175859091280e-02,-1.5101833768846615e-03,9.9580419425034084e-01,1.7840311274381044e+00,1.7522294077809068e+01,7.0778441901790135e-01,8.8082384148187554e-01,5.0467488611411717e+01,1.4502275693591976e-01,4.9653438483937762e-01,1.4502275693591976e-01,4.9653438483937762e-01,False,3.5759345529568329e+05,2.3803264936735734e-14,7.3845149854236448e-15,5.5930923844382019e-01,-6.2112648321837922e-28,-4.4408920985006262e-16,-4.4408920985006262e-16,0.0000000000000000e+00,-1.3068198464723081e-15,-3.7168407506345377e-14,5.5715140142519837e-01,1.9943527771590951e-27,-8.8306429734481742e-14,-8.8306429734481742e-14,0.0000000000000000e+00,4.8089541945682235e-01,1.4755339829585437e-01,4.8089579828875845e-01,1.9464427108572734e-02,1.9464426974231563e-02,1.9464427108569882e-02,3.1254249759075592e-01,4.8089541945684494e-01,1.4755339829430403e-01,4.8089579730300686e-01,1.9464427109026725e-02,1.9464427922290695e-02,1.9464428057092420e-02,3.1254249759075320e-01,1.7824086162061212e-03,1.4755451141407783e-01,4.5789892036696583e-01,7.4908943368179526e-01,7.4908943515967319e-01,7.4908943592050692e-01,8.9352594360814908e-01
double_transverse_M_p,3,7.3209030753160709e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.4240866423978540e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.8432886742842642e+00,1.7016960206944711e+00,2.2252947962927698e+00,2.0713763537376050e+01,9.0059782949281830e-01,-6.5049120300918970e+00,1.8923669765275986e-02,8.6102352759353292e-03,3.1660954071872061e+00,9.3843706019515816e-01,2.9912904088674468e+00,1.7138831572606711e+02,5.7020796650895145e-01,7.6746337201497914e+00,5.7020796650895145e-01,7.6746337201497914e+00,False,5.4909753110490053e-02,4.2511033370572266e-19,5.4151593904834530e-17,1.5518104915341344e-02,4.4408920985006271e-16,1.1757922543584320e-11,1.1757922543584320e-11,3.7760972724189889e-10,-2.6665186603844236e-16,-4.0296512415201335e-15,-3.1890415844826203e-01,4.4408920985007948e-16,-2.5517686490315189e-09,-2.5517686490315189e-09,3.7760972724189889e-10,2.1512374649831037e-02,1.5243904449604917e-02,1.5854849362169760e-02,2.6235814749834408e-05,2.6235814750152377e-05,2.6235804971938765e-05,6.4045355428817528e-04,2.1512374737657040e-02,1.5243904157452406e-02,1.5854848914595012e-02,2.6235819877788323e-05,2.6235825163920749e-05,2.6235828071932850e-05,6.4045355428827319e-04,5.1373575894627088e-01,1.5239288912974571e-02,5.8302840199217144e-02,7.3209030761713134e-01,7.3209030753160709e-01,7.3209030603194081e-01,8.9353340114789370e-01
double_transverse_M_p,4,7.3209030642468442e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.4240866423978540e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.5814892864851151e+00,1.4398966328953220e+00,9.1629785729702296e-01,2.0713763537376046e+01,9.0059782949281808e-01,-6.5049120300918970e+00,1.8923669765275986e-02,8.6102352759353292e-03,3.1660954071872087e+00,9.3843706019515793e-01,2.9912904088674463e+00,1.7138831572606708e+02,5.7020796650895134e-01,7.6746337201497923e+00,5.7020796650895134e-01,7.6746337201497923e+00,False,5.4909753110490095e-02,2.5636684637828562e-18,1.1993942839721296e-16,1.5518105294186955e-02,4.4408920985006271e-16,-9.4867690092481638e-18,-9.4867690092481638e-18,3.7760972724189889e-10,-6.8410668720979897e-16,-1.0697345313698874e-15,-3.1890416030321234e-01,4.4408920985006459e-16,-1.0694639574425867e-09,-1.0694644015317965e-09,3.7760972724189889e-10,2.1512374665831255e-02,1.5243904449604221e-02,1.5854849012084810e-02,2.6235814061450216e-05,2.6235825161947013e-05,2.6235816072604019e-05,6.4045355428772870e-04,2.1512374803466829e-02,1.5243903924670944e-02,1.5854849198916238e-02,2.6235824143779312e-05,2.6235813315842675e-05,2.6235826152745060e-05,6.4045355428794836e-04,5.1373576055964598e-01,1.5239288364708803e-02,5.8302835475823170e-02,7.3209030597614522e-01,7.3209030642468442e-01,7.3209030659942642e-01,8.9353340114789404e-01
double_transverse_M_p,5,7.3208013566622865e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.0391363676019774e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.9634954084936205e+00,2.1132751258962443e+01,9.0971557893816013e-01,-6.2424964566604686e+00,2.0325493068355922e-02,9.4979475593103997e-03,2.9771568932081176e+00,9.4782343244785339e-01,3.0547726061025218e+00,1.7502557770185396e+02,3.2397557598777948e-01,7.7691029771385827e+00,3.2397557598777948e-01,7.7691029771385827e+00,False,1.1578280265757480e-01,1.3196573085583454e-17,2.1726962606150089e-16,1.2489250587107181e-02,-4.7380239950107576e-32,7.2027345025815759e-15,7.6468508174859506e-15,0.0000000000000000e+00,-1.3108043863296137e-15,-8.0043306818656765e-16,1.2484176868919894e-02,2.7413170744620326e-30,6.8556619247465259e-15,7.7438674495041944e-15,0.0000000000000000e+00,1.2483507344426487e-02,1.1034479939160230e-02,1.2483507220424147e-02,1.0281561354388380e-05,1.0281564433620562e-05,1.0281564451244756e-05,2.9837499195623158e-04,1.2483507344426419e-02,1.1034479936335748e-02,1.2483506918611262e-02,1.0281561416723446e-05,1.0281571968988833e-05,1.0281572048944732e-05,2.9837499195623158e-04,5.1598171377257973e-01,1.1034479940131015e-02,3.9378853173024517e-02,7.3208013536688310e-01,7.3208013566622865e-01,7.3208013422127072e-01,8.9333288649732501e-01
double_transverse_M_p,6,7.3208013499799274e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.0391363676019774e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.1780972450961724e+00,2.1132751258962447e+01,9.0971557893816024e-01,-6.2424964566604686e+00,2.0325493068355922e-02,9.4979475593103997e-03,2.9771568932081167e+00,9.4782343244785339e-01,3.0547726061025231e+00,1.7502557770185405e+02,3.2397557598777948e-01,7.7691029771385836e+00,3.2397557598777948e-01,7.7691029771385836e+00,False,1.1578280265757490e-01,7.5482536309054742e-18,6.4713919800984080e-17,1.2489250453335212e-02,-4.2448675488846770e-33,3.3486260097269349e-12,3.3490701260418393e-12,0.0000000000000000e+00,-1.0868488350204541e-15,-4.8393478744698165e-15,1.2484176735206704e-02,2.5243282202126230e-29,3.3482783406762138e-12,3.3496106354108248e-12,0.0000000000000000e+00,1.2483507232119334e-02,1.1034479938235529e-02,1.2483506852323837e-02,1.0281564178325794e-05,1.0281576427516374e-05,1.0281573661573518e-05,2.9837499195578608e-04,1.2483507344426343e-02,1.1034479939222727e-02,1.2483507344460396e-02,1.0281561352568628e-05,1.0281561336809343e-05,1.0281561352606629e-05,2.9837499195591212e-04,5.1598171453837594e-01,1.1034479781211236e-02,3.9378851623484964e-02,7.3208013458011678e-01,7.3208013499799274e-01,7.3208013434681651e-01,8.9333288649732501e-01
double_transverse_M_p,7,7.3204925947801425e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.9244470948391628e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.5814892864851151e+00,1.4398966328953220e+00,1.8325957145940459e+00,2.1082639630254008e+01,9.1165251305412742e-01,-6.1381730098250626e+00,2.0924834348265742e-02,9.8844172102021156e-03,2.9229450750779478e+00,9.4356687048488874e-01,3.0843895178118133e+00,1.7672250174500795e+02,3.2397557598777960e-01,7.7962088862030186e+00,3.2397557598777960e-01,7.7962088862030186e+00,False,1.2478242251081051e-01,6.4249342398392229e-18,8.3979607541763228e-17,1.2590715409069456e-02,4.4408920985006271e-16,1.1923452866323056e-11,1.1923452866323056e-11,3.0637611358253099e-10,-1.2529158248189681e-15,-3.5965960508708425e-15,-4.0995206935425693e-01,4.4408920985007780e-16,-4.7153007434502965e-10,-4.7152965801139542e-10,3.0637611358253099e-10,6.9462516042628339e-03,1.2027136936127473e-02,1.2309835868980212e-02,1.8395707335051010e-04,1.8395707100690075e-04,1.8395707710728863e-04,4.0816947073784156e-04,6.9462516089373238e-03,1.2027137058107750e-02,1.2309835771049238e-02,1.8395707035097862e-04,1.8395707335254474e-04,1.8395707658439220e-04,4.0816947073754427e-04,5.1530270480352658e-01,1.2023826036615504e-02,4.6517059856344564e-02,7.3204925864398707e-01,7.3204925947801425e-01,7.3204925679476840e-01,8.9339152388914944e-01
double_transverse_M_p,8,7.3204925697382239e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,4.9244470948391628e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.8432886742842642e+00,1.7016960206944711e+00,1.3089969389957470e+00,2.1082639630254008e+01,9.1165251305412753e-01,-6.1381730098250626e+00,2.0924834348265742e-02,9.8844172102021156e-03,2.9229450750779447e+00,9.4356687048488863e-01,3.0843895178118097e+00,1.7672250174500775e+02,3.2397557598777937e-01,7.7962088862030194e+00,3.2397557598777937e-01,7.7962088862030194e+00,False,1.2478242251081070e-01,1.9692240565556290e-18,4.3595677467031411e-17,1.2590715507973964e-02,-1.9044609371943477e-33,9.4320076380292883e-12,9.4320076380292883e-12,0.0000000000000000e+00,-1.0871766913397616e-15,-6.8854809222311509e-15,-4.0995206955689073e-01,4.9196436888572219e-29,-2.1919674717896589e-10,-2.1919674717896589e-10,0.0000000000000000e+00,6.9462515248566318e-03,1.2027137007659115e-02,1.2309835869197108e-02,1.8395707273301929e-04,1.8395707210471171e-04,1.8395707538152912e-04,4.0816947073789257e-04,6.9462515654567635e-03,1.2027136872610455e-02,1.2309835717257000e-02,1.8395707541747931e-04,1.8395707528227816e-04,1.8395708237074220e-04,4.0816947073823599e-04,5.1530270652652177e-01,1.2023821289261201e-02,4.6517067686416377e-02,7.3204925698242129e-01,7.3204925697382239e-01,7.3204925618046668e-01,8.9339152388914922e-01
double_transverse_M_p,9,7.3191814126462362e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.2041611443749070e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0471975511965976e+00,2.0682089181768518e+01,9.0476400918221278e-01,-6.3639951175826246e+00,1.9658432751531018e-02,9.0725966091617077e-03,3.0568528502833905e+00,9.3268742683936823e-01,3.0238999773003150e+00,1.7325670636901350e+02,5.7020796650895123e-01,7.7292549986012649e+00,5.7020796650895123e-01,7.7292549986012649e+00,False,6.0429780894859952e-02,2.7381168250784839e-18,1.0820757100410018e-16,1.5821947680507698e-02,-1.1716375706355160e-32,3.8845226406174216e-12,3.8845226406174216e-12,0.0000000000000000e+00,-5.6294407335282184e-16,-7.1624480460239843e-16,1.5818822901676691e-02,-4.4408920985006173e-16,3.8845759263508163e-12,3.8841318371409678e-12,-7.6036580501524992e-14,1.5800768011137240e-02,1.9118504816172752e-02,1.5800767994443077e-02,1.4304863749659013e-05,1.4304869617582511e-05,1.4304864277442343e-05,5.8579906120788969e-04,1.5800768181379685e-02,1.9118504817216553e-02,1.5800768181384858e-02,1.4304858330268491e-05,1.4304858329568151e-05,1.4304858330327146e-05,5.8579906120796114e-04,5.1281985129061547e-01,1.9118501838482099e-02,6.8686510851128618e-02,7.3191814056874294e-01,7.3191814126462362e-01,7.3191813987680732e-01,8.9392035058419461e-01
double_transverse_M_p,10,7.3191814086474016e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.2041611443749070e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.0943951023931953e+00,2.0682089181768514e+01,9.0476400918221278e-01,-6.3639951175826246e+00,1.9658432751531018e-02,9.0725966091617077e-03,3.0568528502833914e+00,9.3268742683936812e-01,3.0238999773003150e+00,1.7325670636901350e+02,5.7020796650895167e-01,7.7292549986012640e+00,5.7020796650895167e-01,7.7292549986012640e+00,False,6.0429780894859869e-02,5.5835848588251871e-18,5.7893435995407518e-17,1.5821947627176498e-02,-3.3828263512300485e-33,5.5721295633137657e-12,5.5721295633137657e-12,0.0000000000000000e+00,-5.3218926657298609e-16,-8.3623378092523385e-16,1.5818822848343062e-02,1.0852802934241225e-30,5.5726269534291783e-12,5.5726269534291783e-12,0.0000000000000000e+00,1.5800768141080834e-02,1.9118504816278817e-02,1.5800767971027245e-02,1.4304859638964156e-05,1.4304866250697506e-05,1.4304865013362999e-05,5.8579906120763685e-04,1.5800768118108766e-02,1.9118504813992715e-02,1.5800768074337421e-02,1.4304860452330512e-05,1.4304863711889909e-05,1.4304861836016429e-05,5.8579906120763685e-04,5.1281985207809078e-01,1.9118498971597994e-02,6.8686507882694259e-02,7.3191813987069809e-01,7.3191814086474016e-01,7.3191814039421110e-01,8.9392035058419472e-01
double_transverse_M_p,11,7.3183278471591251e-01,M_p,double_transverse,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,5.7049068673930547e-01,1.7500000000000000e+00,1.5707949999999999e+00,4.9741883681838388e+00,1.8325957145940457e+00,2.3561944901923448e+00,2.0708688382400659e+01,8.9495676161654847e-01,-6.6442142800245065e+00,1.8235666614788256e-02,8.1832699178631830e-03,3.3104728120913189e+00,9.4412081275865745e-01,2.9564081198419494e+00,1.6938970778515059e+02,5.7020796650895300e-01,7.6024450176969296e+00,5.7020796650895300e-01,7.6024450176969296e+00,False,5.0149106207985412e-02,2.1694520386041331e-18,2.5274561580546882e-17,1.5081334249267941e-02,-6.4350998523666008e-34,-3.7188134516252802e-17,-3.7188134516252802e-17,0.0000000000000000e+00,-1.3846336803581542e-15,-1.2460081751263746e-15,-6.0478504658981858e-01,3.5387392146892637e-30,-9.9418815219199860e-09,-9.9418815219199860e-09,0.0000000000000000e+00,2.7688403377256317e-02,8.7214118564026191e-03,1.5640247419319589e-02,3.0614520679673579e-04,3.0614523329408855e-04,3.0614523733025361e-04,9.4348938287779440e-04,2.7688403301639651e-02,8.7214120578083219e-03,1.5640247624502442e-02,3.0614520747083908e-04,3.0614523106305456e-04,3.0614522739894810e-04,9.4348938287769650e-04,5.1453103683166712e-01,8.7050061992563592e-03,4.7293121026606939e-02,7.3183278438696331e-01,7.3183278471591251e-01,7.3183278086048509e-01,8.9273818068355537e-01
