kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned,unpolarized_purity,unpolarized_C_e_p,unpolarized_C_p_gamma,unpolarized_C_e_gamma,unpolarized_D_W,L_proton_purity,L_proton_C_e_p,L_proton_C_p_gamma,L_proton_C_e_gamma,L_proton_D_W,L_electron_purity,L_electron_C_e_p,L_electron_C_p_gamma,L_electron_C_e_gamma,L_electron_D_W,Tx_proton_purity,Tx_proton_C_e_p,Tx_proton_C_p_gamma,Tx_proton_C_e_gamma,Tx_proton_D_W,Ty_proton_purity,Ty_proton_C_e_p,Ty_proton_C_p_gamma,Ty_proton_C_e_gamma,Ty_proton_D_W,Tx_electron_purity,Tx_electron_C_e_p,Tx_electron_C_p_gamma,Tx_electron_C_e_gamma,Tx_electron_D_W,Ty_electron_purity,Ty_electron_C_e_p,Ty_electron_C_p_gamma,Ty_electron_C_e_gamma,Ty_electron_D_W,LL_purity,LL_C_e_p,LL_C_p_gamma,LL_C_e_gamma,LL_D_W,LTx_purity,LTx_C_e_p,LTx_C_p_gamma,LTx_C_e_gamma,LTx_D_W,LTy_purity,LTy_C_e_p,LTy_C_p_gamma,LTy_C_e_gamma,LTy_D_W,TxTx_purity,TxTx_C_e_p,TxTx_C_p_gamma,TxTx_C_e_gamma,TxTx_D_W,TxTy_purity,TxTy_C_e_p,TxTy_C_p_gamma,TxTy_C_e_gamma,TxTy_D_W
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.4361169648638361e+00,2.9452431127404299e-01,4.7123889803846897e+00,9.8986121277730206e+00,6.8091930640102571e-01,-1.2768744066068663e+01,5.3442503084688833e-03,1.5112656998177920e-03,5.5183613598483179e+00,7.0445482029310602e-01,0.0000000000000000e+00,True,4.1226817625967582e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,7.9804627850016008e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.8520231469482776e-04,1.1543627705544544e+00,8.2453634309888191e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5703714963356223e-04,1.1543213224654150e+00,5.0223218529901270e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.0644146099043201e-05,1.1546712997082895e+00,5.2425788872028756e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6695163461177541e-04,1.1546041568549366e+00,5.0000000079381313e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.9239116228440358e-01,9.4573026780373715e-01,5.0000000862657834e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.9239112129908944e-01,9.4573027102263141e-01,1.0000000000000002e+00,1.8977820573254032e-12,9.3184072261688912e-09,7.0101026598476065e-04,1.1542959464396496e+00,1.0000000000000000e+00,2.0053836887747028e-11,5.0896387905842321e-08,6.6335838500386024e-04,1.1543176459027307e+00,1.0000000000000002e+00,2.5176127991010412e-11,6.8064716802309789e-08,6.2852665943571406e-04,1.1543377330948952e+00,1.0000000000000002e+00,1.9729849070469849e-07,5.4467159671389709e-08,5.9237842060630896e-01,9.4573109111634968e-01,1.0000000000000002e+00,1.8816998441287598e-07,4.9181670030360391e-08,5.9243319441167130e-01,9.4572680030920520e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.4361169648638361e+00,2.9452431127404299e-01,4.8105637508093704e+00,1.0114899280200852e+01,6.8623929164919517e-01,-1.2759472220902245e+01,5.3520334636263439e-03,1.5142998685707628e-03,5.5045543622204640e+00,7.1426680698442624e-01,7.2521812553026113e+00,True,4.1445363214828801e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.0208230306482531e-01,0.0000000000000000e+00,3.2856933495690522e-03,3.7945970813608548e-04,1.1525872645314903e+00,8.2890726269647907e-01,0.0000000000000000e+00,6.9779607786328181e-05,5.1795334713514325e-04,1.1543612790362909e+00,5.0226040455538357e-01,0.0000000000000000e+00,1.1341586018171973e-02,0.0000000000000000e+00,1.1481898145410647e+00,5.2456455667636648e-01,0.0000000000000000e+00,1.0938748318388163e-02,0.0000000000000000e+00,1.1484197803025926e+00,5.0000000013545254e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5637206746350327e-01,1.0720491905061100e+00,5.0000000146464418e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5637181666100528e-01,1.0720493098879309e+00,1.0000000000000002e+00,1.0117255649875899e-05,1.8892379314929964e-03,5.1431797715172903e-04,1.1533078237369716e+00,1.0000000000000004e+00,5.2517394077763713e-05,1.0608490056992241e-02,5.1746652654789378e-04,1.1482776284305760e+00,1.0000000000000000e+00,7.1228683822734362e-05,1.4142163671048567e-02,5.2018100757364114e-04,1.1462499052585251e+00,1.0000000000000000e+00,7.8388712215912471e-01,1.1341846994562385e-02,1.5636194414236596e-01,8.3880996911978745e-01,9.9999999999999978e-01,7.5665718574829777e-01,1.0939010603258442e-02,1.5640563599579332e-01,8.3572924555282535e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.5342917352885173e+00,3.9269908169872458e-01,4.6142142099600090e+00,1.0413998733878685e+01,6.9247956505654773e-01,-1.3673192528863966e+01,4.6556050671490183e-03,1.2496228566551274e-03,5.5045543622204640e+00,7.2876086869515078e-01,7.2521812553026113e+00,True,4.2833042590593806e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.3159847562183464e-01,0.0000000000000000e+00,3.2994607294295764e-03,3.9131664421160654e-04,1.1525724863994307e+00,8.5666085013862270e-01,0.0000000000000000e+00,1.3531388522524106e-04,4.9523315310158272e-04,1.1543365486350248e+00,5.0367029029037091e-01,0.0000000000000000e+00,1.2107745248500697e-02,0.0000000000000000e+00,1.1477527044172022e+00,5.2139208589967068e-01,0.0000000000000000e+00,1.1785757700966402e-02,0.0000000000000000e+00,1.1479363631389288e+00,5.0000000024663149e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2201307371876671e-01,1.0888234132309726e+00,5.0000000142662171e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2201289100345958e-01,1.0888235046292287e+00,9.9999999999999967e-01,1.0236217905424737e-05,1.8938376188304224e-03,4.9996843896843262e-04,1.1533133920693632e+00,1.0000000000000004e+00,5.2236665416521626e-05,1.1106029486523290e-02,4.9595291999550070e-04,1.1480060832415813e+00,9.9999999999999989e-01,7.2811536789492214e-05,1.5017834150541488e-02,4.9286767612555834e-04,1.1457665988664665e+00,9.9999999999999989e-01,8.1275160294180515e-01,1.2107804220955375e-02,1.2202934630219980e-01,8.6395481580145250e-01,1.0000000000000002e+00,7.9208830054184443e-01,1.1785969713611094e-02,1.2197394975951545e-01,8.6098168931594166e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.5342917352885173e+00,3.9269908169872458e-01,4.7123889803846897e+00,1.0607463013534336e+01,6.9575473362496776e-01,-1.3683128369647802e+01,4.6487535987069957e-03,1.2470877079772719e-03,5.5183613598483179e+00,7.3880502841148332e-01,0.0000000000000000e+00,True,4.3039212277420458e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.3861802251067274e-15,1.1547005383792495e+00,8.3543047181200103e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.5931791774604944e-04,1.1543777063622656e+00,8.6078423704798801e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.0188253575726969e-04,1.1543531459428886e+00,5.0371296434666535e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.8846122693473422e-05,1.1546665645541465e+00,5.2164080938976121e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.4206732954136998e-04,1.1546185215950784e+00,5.0000000124485933e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2766609222117922e-01,9.5300055014940277e-01,5.0000000725554894e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2766607517996444e-01,9.5300055263496142e-01,9.9999999999999967e-01,3.2349674696820208e-12,7.2576602879956262e-09,6.3835157680067168e-04,1.1543320994017021e+00,1.0000000000000002e+00,1.4760754928559437e-11,4.0035377346002965e-08,6.0830839951823458e-04,1.1543494150846334e+00,1.0000000000000004e+00,1.7997448841254651e-11,5.4973565747528840e-08,5.8060580296677910e-04,1.1543653910455423e+00,1.0000000000000000e+00,1.6723231954552748e-07,3.8452335542668072e-08,5.2764624646502545e-01,9.5300330108334474e-01,1.0000000000000004e+00,1.6452579343351204e-07,3.9750031499029661e-08,5.2771402674718071e-01,9.5299341690367678e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.5342917352885173e+00,3.9269908169872458e-01,4.8105637508093704e+00,1.0816867588195981e+01,7.0050273507859084e-01,-1.3673192528863966e+01,4.6556050671490183e-03,1.2496228566551274e-03,5.5045543622204640e+00,7.4828349223726376e-01,7.2521812553026113e+00,True,4.3239512609354264e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.3918192641756439e-01,0.0000000000000000e+00,3.0372763903095349e-03,4.0543879204255008e-04,1.1527152449117759e+00,8.6479025041196578e-01,0.0000000000000000e+00,1.2913767925197569e-04,5.1885783383499905e-04,1.1543264812027296e+00,5.0375024251946454e-01,0.0000000000000000e+00,1.1135175583095369e-02,0.0000000000000000e+00,1.1483076350399919e+00,5.2185808325005645e-01,0.0000000000000000e+00,1.0838472701358817e-02,0.0000000000000000e+00,1.1484770389035586e+00,5.0000000026168911e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.4008454626478545e-01,1.0798970406551869e+00,5.0000000151343071e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.4008434946874138e-01,1.0798971366173842e+00,9.9999999999999989e-01,1.0523105856585767e-05,1.7373305338558023e-03,5.1547109152578921e-04,1.1533944906941342e+00,9.9999999999999956e-01,5.3753398463568095e-05,1.0203415995926944e-02,5.1836567498874005e-04,1.1485078730819456e+00,9.9999999999999967e-01,7.5237866791541061e-05,1.3856059315118371e-02,5.2050758047783466e-04,1.1464102787769475e+00,9.9999999999999978e-01,8.2391958539049504e-01,1.1135514701521992e-02,1.4006729172622656e-01,8.5542765522957864e-01,1.0000000000000000e+00,8.0300074987979797e-01,1.0838801501507501e-02,1.4012641045076185e-01,8.5202219007990965e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,4.6142142099600090e+00,1.1104037051317466e+01,7.0597084175692737e-01,-1.4550467853355855e+01,4.1011113666362467e-03,1.0492464377267416e-03,5.5045543622204640e+00,7.6219943848436678e-01,7.2521812553026113e+00,True,4.4502503027808904e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.6675947330553194e-01,0.0000000000000000e+00,2.9908770484107132e-03,4.1305102321473591e-04,1.1527375583921227e+00,8.9005005873323229e-01,0.0000000000000000e+00,1.9821338528223966e-04,4.9536075388570714e-04,1.1543001570151783e+00,5.0517550142138012e-01,0.0000000000000000e+00,1.1679414039923546e-02,0.0000000000000000e+00,1.1479970339649914e+00,5.1811508582926635e-01,0.0000000000000000e+00,1.1465067472127633e-02,0.0000000000000000e+00,1.1481193424361293e+00,5.0000000040776371e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0575207713254937e-01,1.0970478866672666e+00,5.0000000141518242e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0575195819705634e-01,1.0970479474783392e+00,9.9999999999999956e-01,1.0583596337050639e-05,1.7184114087876847e-03,4.9960685455670826e-04,1.1534145251573185e+00,9.9999999999999978e-01,5.3009323969327371e-05,1.0518511988044189e-02,4.9599814699603480e-04,1.1483412074117663e+00,1.0000000000000000e+00,7.5649677664404281e-05,1.4376220207799120e-02,4.9374504622500546e-04,1.1461294743493231e+00,1.0000000000000000e+00,8.4885995174478224e-01,1.1679415892659173e-02,1.0577581011886222e-01,8.8136328761923000e-01,1.0000000000000004e+00,8.3447072143167533e-01,1.1465249646467503e-02,1.0570782332725213e-01,8.7870468394196499e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,4.7123889803846897e+00,1.1288040412771338e+01,7.0875581364965856e-01,-1.4561041205384278e+01,4.0950108674667231e-03,1.0470953281784565e-03,5.5183613598483179e+00,7.7178513152491446e-01,0.0000000000000000e+00,True,4.4685773943205298e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.7021245426884375e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2709687692588055e-04,1.1543962990795447e+00,8.9371547139981722e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.4907940687278650e-04,1.1543836142919293e+00,5.0522270801313218e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.2605543163697845e-05,1.1546643941835375e+00,5.1828031658210161e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1712693553694978e-04,1.1546329190719749e+00,5.0000000165868519e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6105210219051546e-01,9.6496955289460107e-01,5.0000000580562431e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6105209846636874e-01,9.6496955368813775e-01,1.0000000000000002e+00,1.3116080718788573e-12,5.5104800448411783e-09,5.7844029613084277e-04,1.1543666691520851e+00,1.0000000000000004e+00,1.2419445978356300e-11,2.9666097049012754e-08,5.5496587292783324e-04,1.1543802004763690e+00,1.0000000000000000e+00,1.7845925786934801e-11,4.1723265869506026e-08,5.3407137357200807e-04,1.1543922503837196e+00,1.0000000000000002e+00,1.3926585407109116e-07,3.3284623612850339e-08,4.6102565169342574e-01,9.6497507007219119e-01,1.0000000000000002e+00,1.3588896134198370e-07,3.2612277545140955e-08,4.6110160447650600e-01,9.6495888980507061e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,4.8105637508093704e+00,1.1488609494870047e+01,7.1298835973982089e-01,-1.4550467853355855e+01,4.1011113666362467e-03,1.0492464377267416e-03,5.5045543622204640e+00,7.8083543617862972e-01,7.2521812553026113e+00,True,4.4861667553148055e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.7355285153454287e-01,0.0000000000000000e+00,2.7647874386730487e-03,4.2860020791159149e-04,1.1528587558264050e+00,8.9723334917491859e-01,0.0000000000000000e+00,1.9025232696104024e-04,5.1928353144145014e-04,1.1542909474536582e+00,5.0526214546196746e-01,0.0000000000000000e+00,1.0778349258354320e-02,0.0000000000000000e+00,1.1485113729526564e+00,5.1841835406645043e-01,0.0000000000000000e+00,1.0579838663126784e-02,0.0000000000000000e+00,1.1486247493279236e+00,5.0000000042243697e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2321262699923247e-01,1.0882238658105887e+00,5.0000000146560597e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2321249027861131e-01,1.0882239340882502e+00,1.0000000000000000e+00,1.0792641912468576e-05,1.5858278984447309e-03,5.1625351157326101e-04,1.1534812306297195e+00,1.0000000000000002e+00,5.3880597460386638e-05,9.6962855087560414e-03,5.1888488582418262e-04,1.1487974388208118e+00,1.0000000000000002e+00,7.7196204044177277e-05,1.3300781293225077e-02,5.2031102854430405e-04,1.1467255423297296e+00,9.9999999999999989e-01,8.5829891033437422e-01,1.0778753677130113e-02,1.2318735513121186e-01,8.7308741445856464e-01,9.9999999999999956e-01,8.4378243916764728e-01,1.0580240567439572e-02,1.2326007443662704e-01,8.7012075016019486e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.7306412761378791e+00,5.8904862254808599e-01,4.6142142099600090e+00,1.1761083368522527e+01,7.1776098013832612e-01,-1.5382849553435582e+01,3.6571202577690811e-03,8.9596055602747624e-04,5.5045543622204640e+00,7.9403924879252097e-01,7.2521812553026113e+00,True,4.5960849145425781e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.9828526315515278e-01,0.0000000000000000e+00,2.6698384905900997e-03,4.3207438145338414e-04,1.1529114294818050e+00,9.1921698100978966e-01,0.0000000000000000e+00,2.6082087661502312e-04,4.9587421524492257e-04,1.1542637135693705e+00,5.0646073158501725e-01,0.0000000000000000e+00,1.1104396614555485e-02,0.0000000000000000e+00,1.1483252060304023e+00,5.1447098816834513e-01,0.0000000000000000e+00,1.0981444225789599e-02,0.0000000000000000e+00,1.1483954022096357e+00,5.0000000058926330e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.9526910142068566e-02,1.1054316747090980e+00,5.0000000130946254e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.9526838141363391e-02,1.1054317123002693e+00,1.0000000000000002e+00,1.0794448566866201e-05,1.5489922983067783e-03,4.9953977351429191e-04,1.1535121211643717e+00,1.0000000000000000e+00,5.2640103179730558e-05,9.8442155521564351e-03,4.9631814101124157e-04,1.1487266541497378e+00,1.0000000000000007e+00,7.6346783119697145e-05,1.3493148848790690e-02,4.9498608501698878e-04,1.1466311555814310e+00,1.0000000000000002e+00,8.7924438874970534e-01,1.1104350281666672e-02,8.9558075518082036e-02,8.9889129741453422e-01,1.0000000000000000e+00,8.7067469141616705e-01,1.0981581217458155e-02,8.9480383180034956e-02,8.9704303758952331e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.7306412761378791e+00,5.8904862254808599e-01,4.7123889803846897e+00,1.1933789993087926e+01,7.2010431250984042e-01,-1.5394027792753974e+01,3.6516260770513378e-03,8.9410589161340644e-04,5.5183613598483179e+00,8.0307751321165854e-01,0.0000000000000000e+00,True,4.6116593832322761e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.5495165674510645e-14,1.1547005383792079e+00,9.0125948138784129e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.8936660918852100e-04,1.1544180715844499e+00,9.2233187027893038e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.9787458291968478e-04,1.1544131619291280e+00,5.0650415209700128e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.2304153100583255e-05,1.1546645681803034e+00,5.1456824316153515e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.3244940138792476e-05,1.1546467058979990e+00,5.0000000196541217e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9412719771981169e-01,9.8141054152822438e-01,5.0000000440216963e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9412719972503929e-01,9.8141054097136904e-01,9.9999999999999967e-01,1.1948547169001206e-12,4.0475245954378317e-09,5.2074236438161216e-04,1.1543999635980338e+00,9.9999999999999989e-01,7.8600107945873766e-12,1.9893368399268329e-08,5.0282909494541567e-04,1.1544102913791963e+00,1.0000000000000002e+00,1.2436069318430554e-11,2.8833291285701458e-08,4.8791363631219670e-04,1.1544188933905222e+00,1.0000000000000000e+00,1.0955220508385207e-07,1.8287377194556061e-08,3.9409565304060645e-01,9.8141921517018538e-01,1.0000000000000000e+00,1.1163239016509507e-07,1.9648600462257171e-08,3.9417441960301935e-01,9.8139733979534338e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.7306412761378791e+00,5.8904862254808599e-01,4.8105637508093704e+00,1.2123655758450301e+01,7.2387095380529887e-01,-1.5382849553435582e+01,3.6571202577690811e-03,8.9596055602747624e-04,5.5045543622204640e+00,8.1160914579366594e-01,7.2521812553026113e+00,True,4.6264092908246346e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.0410023758814229e-01,0.0000000000000000e+00,2.4772402800683230e-03,4.4860496393649190e-04,1.1530128118573295e+00,9.2528185624252535e-01,0.0000000000000000e+00,2.5151347822056122e-04,5.1929474756574434e-04,1.1542555704688409e+00,5.0653786527953826e-01,0.0000000000000000e+00,1.0274684486445747e-02,0.0000000000000000e+00,1.1487990786727538e+00,5.1464375529724671e-01,0.0000000000000000e+00,1.0160246287356964e-02,0.0000000000000000e+00,1.1488644693296697e+00,5.0000000059678951e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0615238881687510e-01,1.0968432634439444e+00,5.0000000132561206e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0615230908293836e-01,1.0968433041899779e+00,1.0000000000000000e+00,1.0936781196436972e-05,1.4375607520315486e-03,5.1669764460776310e-04,1.1535663859410970e+00,1.0000000000000002e+00,5.2873696482531879e-05,9.0979443112795873e-03,5.1908221310275617e-04,1.1491401906954213e+00,1.0000000000000000e+00,7.7001421996643769e-05,1.2509918541096629e-02,5.1972750808219447e-04,1.1471767856261617e+00,9.9999999999999956e-01,8.8695440770393241e-01,1.0275143810393050e-02,1.0611909516906558e-01,8.9083674151930747e-01,1.0000000000000000e+00,8.7833895752455948e-01,1.0160723897280117e-02,1.0620234843316666e-01,8.8877751075367084e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.8288160465625602e+00,6.8722339297276669e-01,4.6142142099600090e+00,1.2378809970281143e+01,7.2801453629690449e-01,-1.6162321338305262e+01,3.3001971460008181e-03,7.7770107488190580e-04,5.5045543622204640e+00,8.2397366484093593e-01,7.2521812553026113e+00,True,4.7175693308804678e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.2535779582065802e-01,0.0000000000000000e+00,2.3462015436330782e-03,4.4829419665957319e-04,1.1530884808384452e+00,9.4351386428782413e-01,0.0000000000000000e+00,3.2156134916534935e-04,4.9670424740994815e-04,1.1542281675018635e+00,5.0730697902321165e-01,0.0000000000000000e+00,1.0391496126981410e-02,0.0000000000000000e+00,1.1487323397361902e+00,5.1084909133222434e-01,0.0000000000000000e+00,1.0340224595227503e-02,0.0000000000000000e+00,1.1487616321287211e+00,5.0000000076244133e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.3738112759338295e-02,1.1137563283445462e+00,5.0000000112582843e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.3738082803600377e-02,1.1137563442920313e+00,1.0000000000000002e+00,1.0885107390249117e-05,1.3880802697858732e-03,4.9973978265674163e-04,1.1536047430028742e+00,1.0000000000000000e+00,5.1116963325715614e-05,9.0929312375703404e-03,4.9686267892222913e-04,1.1491569589823369e+00,9.9999999999999956e-01,7.4922072918655921e-05,1.2417063049951231e-02,4.9645242870569972e-04,1.1472444604926260e+00,1.0000000000000000e+00,9.0402917761009449e-01,1.0391413596326234e-02,7.3775872051272340e-02,9.1572794198581808e-01,1.0000000000000002e+00,9.0035702397012229e-01,1.0340303984691646e-02,7.3692211442943398e-02,9.1487386124855463e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.8288160465625602e+00,6.8722339297276669e-01,4.7123889803846897e+00,1.2538492833023025e+01,7.2995781525626868e-01,-1.6174066015563739e+01,3.2952003696117243e-03,7.7607868186683115e-04,5.5183613598483188e+00,8.3238081072991688e-01,0.0000000000000000e+00,True,4.7301736994788213e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.2779833271221324e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4710886029072303e-04,1.1544424576792955e+00,9.4603473463030163e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4767417102515287e-04,1.1544421314430604e+00,5.0733931084132178e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.8562738582845775e-05,1.1546667281564338e+00,5.1089709634228031e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.1359058699660169e-05,1.1546593406775216e+00,5.0000000211910156e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.2852781225146960e-01,1.0016120874640595e+00,5.0000000314632387e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.2852781463523384e-01,1.0016120866593134e+00,9.9999999999999978e-01,4.7634819910943774e-13,2.8539208161705503e-09,4.6482605421800302e-04,1.1544322316699409e+00,9.9999999999999978e-01,3.9289199776492290e-12,1.0796030701630963e-08,4.5153145337522281e-04,1.1544398992048943e+00,1.0000000000000002e+00,6.7366181138661564e-12,1.6744167851503572e-08,4.4149192778045410e-04,1.1544456895021997e+00,9.9999999999999978e-01,8.9049557172593552e-08,1.2366587685792313e-08,3.2849340674149319e-01,1.0016236356016113e+00,9.9999999999999956e-01,8.8295651520788774e-08,1.2994109233055440e-08,3.2856974325963761e-01,1.0015978651400874e+00
