polarization,polarization_label,rank,D_W,purity,C_e_p,C_p_gamma,C_e_gamma,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned
unpolarized,Unpolarized,42,1.1546952981431173e+00,4.9999939464684595e-01,9.0763964186120554e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2179847172627660e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,4.5160394395353274e+00,1.5383786633819723e+01,7.7044797320477487e-01,-1.9734903299596748e+01,2.1626015539292229e-03,4.3417102276143500e-04,5.4633843874052577e+00,9.6759678590249021e-01,1.4481664543228248e+01,False
unpolarized,Unpolarized,43,1.1546953060760801e+00,4.9995791061743666e-01,9.0626559996089555e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2702724843574137e-01,1.8000000000000000e+00,1.5707949999999999e+00,3.8288160465625602e+00,6.8722339297276669e-01,7.8539816339744828e-01,1.6744850527422741e+01,8.4445775421464175e-01,-3.1690134050476289e+00,5.9785154665755451e-02,4.1681738030191623e-02,3.9641091907409214e+00,9.6089920377367710e-01,1.7727882197029950e+02,False
unpolarized,Unpolarized,44,1.1546953060762424e+00,4.9995791061743666e-01,9.0626557185786871e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2702724843574137e-01,1.8000000000000000e+00,1.5707949999999999e+00,5.5959619142068195e+00,2.4543692606170264e+00,2.3561944901923448e+00,1.6744850527422741e+01,8.4445775421464175e-01,-3.1690134050476297e+00,5.9785154665755416e-02,4.1681738030191602e-02,3.9641091907409214e+00,9.6089920377367688e-01,1.7727882197029950e+02,False
unpolarized,Unpolarized,45,1.1546960958574193e+00,4.9999803427301026e-01,7.6947031313378601e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2100487756413432e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0069132916587327e+00,1.5434030579603492e+01,7.7364407878478580e-01,-1.9664316985538584e+01,2.1792902329439475e-03,4.3879934705385649e-04,5.3955952423510540e+00,9.6674656301566886e-01,2.1666378865396450e+01,False
unpolarized,Unpolarized,46,1.1546960958575569e+00,4.9999803427301026e-01,7.6947028930963928e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2100487756413432e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,4.4178646691106467e+00,1.5434030579603492e+01,7.7364407878478592e-01,-1.9664316985538584e+01,2.1792902329439475e-03,4.3879934705385649e-04,5.3955952423510523e+00,9.6674656301566875e-01,2.1666378865396503e+01,False
unpolarized,Unpolarized,47,1.1546967298563799e+00,4.9999985761602928e-01,6.5965768724903732e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6993440952737560e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.6689710972195777e+00,1.9550048149821166e+01,9.8738009813515337e-01,-1.5172115014369759e+01,3.7629105958225961e-03,9.3187411663070842e-04,1.1297170626328636e+00,9.5948446709607227e-01,1.7565292434627273e+02,False
unpolarized,Unpolarized,48,1.1546967298598549e+00,4.9999985761602939e-01,6.5965708538030251e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6993440952737560e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.4726215563702154e+00,1.9550048149821166e+01,9.8738009813515337e-01,-1.5172115014369759e+01,3.7629105958225961e-03,9.3187411663070842e-04,1.1297170626328636e+00,9.5948446709607227e-01,1.7565292434627293e+02,False
unpolarized,Unpolarized,49,1.1546967387898119e+00,4.9999884512103121e-01,6.5811036124978813e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2198730301872320e+00,1.0000000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,4.6142142099600090e+00,1.0914295121167340e+01,5.4158548019141584e-01,-1.9751701746237757e+01,2.1586631238019092e-03,4.3307901152948451e-04,1.0118037304685275e+01,9.7656952320480628e-01,1.0200877220911694e+01,False
unpolarized,Unpolarized,50,1.1546967387915581e+00,4.9999884512103110e-01,6.5811005883640492e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2198730301872320e+00,1.0000000000000000e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,4.8105637508093704e+00,1.0914295121167340e+01,5.4158548019141584e-01,-1.9751701746237757e+01,2.1586631238019092e-03,4.3307901152948451e-04,1.0118037304685275e+01,9.7656952320480628e-01,1.0200877220911694e+01,False
unpolarized,Unpolarized,51,1.1546968383643665e+00,4.9999972330956083e-01,6.4086343049237122e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.3744467859455345e+00,1.9519662692231705e+01,9.8615568727036496e-01,-1.5197916948680492e+01,3.7497329404590544e-03,9.2737781930479757e-04,1.1538740727121946e+00,9.5918264273142118e-01,1.7129718701671220e+02,False
unpolarized,Unpolarized,52,1.1546968383689080e+00,4.9999972330956088e-01,6.4086264387240881e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.7671458676442586e+00,1.9519662692231702e+01,9.8615568727036484e-01,-1.5197916948680492e+01,3.7497329404590544e-03,9.2737781930479757e-04,1.1538740727121946e+00,9.5918264273142118e-01,1.7129718701671231e+02,False
unpolarized,Unpolarized,53,1.1546969851822022e+00,4.9999651696822406e-01,6.1543367564298383e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2179847172627660e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,4.9087385212340520e+00,1.5389313286941920e+01,7.7051149214134151e-01,-1.9687388837932879e+01,2.1738146307318062e-03,4.3727951314833215e-04,5.4633843874052577e+00,9.6786460200988156e-01,1.4481664543228248e+01,False
unpolarized,Unpolarized,54,1.1546969851822599e+00,4.9999651696822411e-01,6.1543366567543604e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2179847172627660e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,4.5160394395353274e+00,1.5389313286941920e+01,7.7051149214134151e-01,-1.9687388837932879e+01,2.1738146307318062e-03,4.3727951314833215e-04,5.4633843874052577e+00,9.6786460200988156e-01,1.4481664543228248e+01,False
unpolarized,Unpolarized,55,1.1546970973352959e+00,4.9999637242032413e-01,5.9600807235498967e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,4.6142142099600090e+00,1.5337858393652830e+01,7.6833089875471061e-01,-1.9730145034243229e+01,2.1637188624601873e-03,4.3448098783337673e-04,5.5045543622204640e+00,9.6736620510137061e-01,7.2521812553026113e+00,True
unpolarized,Unpolarized,56,1.1546970973352968e+00,4.9999637242032391e-01,5.9600807218115124e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,4.8105637508093704e+00,1.5337858393652830e+01,7.6833089875471050e-01,-1.9730145034243229e+01,2.1637188624601873e-03,4.3448098783337673e-04,5.5045543622204640e+00,9.6736620510137084e-01,7.2521812553026113e+00,True
unpolarized,Unpolarized,57,1.1546971880671850e+00,4.9999616820789927e-01,5.8029275572354810e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2100487756413432e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,4.4178646691106467e+00,1.5460227157335121e+01,7.7394092284250782e-01,-1.9616972530453669e+01,2.1905834899062539e-03,4.4193953668291396e-04,5.3955952423510523e+00,9.6801602308850798e-01,2.1666378865396503e+01,False
unpolarized,Unpolarized,58,1.1546971880672119e+00,4.9999616820789927e-01,5.8029275108981912e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2100487756413432e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0069132916587327e+00,1.5460227157335117e+01,7.7394092284250782e-01,-1.9616972530453669e+01,2.1905834899062539e-03,4.4193953668291396e-04,5.3955952423510549e+00,9.6801602308850776e-01,2.1666378865396450e+01,False
unpolarized,Unpolarized,59,1.1546972227323553e+00,4.9999902734100971e-01,5.7428853745279253e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.2762720155208536e+00,1.9469346471299705e+01,9.8411701232045012e-01,-1.5240833946923411e+01,3.7279502628187193e-03,9.1996151132534118e-04,1.1940661771000585e+00,9.5869203812431514e-01,1.6692411579184559e+02,False
unpolarized,Unpolarized,60,1.1546972227326660e+00,4.9999902734100965e-01,5.7428848362377047e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8653206380689396e+00,1.9469346471299705e+01,9.8411701232045012e-01,-1.5240833946923411e+01,3.7279502628187193e-03,9.1996151132534118e-04,1.1940661771000585e+00,9.5869203812431514e-01,1.6692411579184554e+02,False
unpolarized,Unpolarized,61,1.1546974969149093e+00,4.9999565392181644e-01,5.2679846460009485e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1991310575366367e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,4.3196898986859651e+00,1.5549916456077009e+01,7.7856756516371850e-01,-1.9520130287251501e+01,2.2139252292586991e-03,4.4845368289986575e-04,5.3023964109084094e+00,9.6784595462828493e-01,2.8785467214800036e+01,False
unpolarized,Unpolarized,62,1.1546974969149304e+00,4.9999565392181650e-01,5.2679846092749704e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1991310575366367e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.1050880620834143e+00,1.5549916456077009e+01,7.7856756516371828e-01,-1.9520130287251501e+01,2.2139252292586991e-03,4.4845368289986575e-04,5.3023964109084094e+00,9.6784595462828504e-01,2.8785467214800001e+01,False
unpolarized,Unpolarized,63,1.1546977702061119e+00,4.9999811639956226e-01,4.7946280164128386e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.8653206380689396e+00,1.9485813993609650e+01,9.8413022206672107e-01,-1.5204260354447285e+01,3.7465026469972237e-03,9.2627674149622550e-04,1.1940661771000565e+00,9.5949003785867781e-01,1.6692411579184554e+02,False
unpolarized,Unpolarized,64,1.1546977702062491e+00,4.9999811639956243e-01,4.7946277783170262e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.2762720155208536e+00,1.9485813993609650e+01,9.8413022206672096e-01,-1.5204260354447285e+01,3.7465026469972237e-03,9.2627674149622550e-04,1.1940661771000565e+00,9.5949003785867792e-01,1.6692411579184559e+02,False
unpolarized,Unpolarized,65,1.1546977865034964e+00,4.9999514470394257e-01,4.7663999829846469e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1991310575366367e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,4.3196898986859651e+00,1.5503694317401616e+01,7.7805391696645465e-01,-1.9567240859075504e+01,2.2025294589256557e-03,4.4526938612781726e-04,5.3023964109084112e+00,9.6560607581164049e-01,2.8785467214800036e+01,False
unpolarized,Unpolarized,66,1.1546977865035941e+00,4.9999514470394280e-01,4.7663998140409576e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1991310575366367e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.1050880620834143e+00,1.5503694317401616e+01,7.7805391696645454e-01,-1.9567240859075504e+01,2.2025294589256557e-03,4.4526938612781726e-04,5.3023964109084112e+00,9.6560607581164071e-01,2.8785467214800001e+01,False
unpolarized,Unpolarized,67,1.1546977968100016e+00,4.9999801212079376e-01,4.7485485077887912e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7141616202510144e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.9634954084936207e+00,1.9436405099534305e+01,9.8130227279168192e-01,-1.5264011536088500e+01,3.7162565510736479e-03,9.1598845069166927e-04,1.2501851380344398e+00,9.5981520101742701e-01,1.6252501845889014e+02,False
unpolarized,Unpolarized,68,1.1546977968100232e+00,4.9999801212079376e-01,4.7485484703744091e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7141616202510144e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.1780972450961724e+00,1.9436405099534309e+01,9.8130227279168192e-01,-1.5264011536088500e+01,3.7162565510736479e-03,9.1598845069166927e-04,1.2501851380344398e+00,9.5981520101742712e-01,1.6252501845889012e+02,False
unpolarized,Unpolarized,69,1.1546978616159833e+00,4.9999781566056933e-01,4.6363007278868475e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7229895581797585e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0799224746714913e+00,1.9367475524706386e+01,9.7767620674993305e-01,-1.5340509575613526e+01,3.6780308739018152e-03,9.0303115397363863e-04,1.3220717195704144e+00,9.5995849461819616e-01,1.5809117559155666e+02,False
unpolarized,Unpolarized,70,1.1546978616161139e+00,4.9999781566056928e-01,4.6363005019920424e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7229895581797585e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,2.0616701789183018e+00,1.9367475524706386e+01,9.7767620674993327e-01,-1.5340509575613526e+01,3.6780308739018152e-03,9.0303115397363863e-04,1.3220717195704144e+00,9.5995849461819593e-01,1.5809117559155666e+02,False
unpolarized,Unpolarized,71,1.1546978754916708e+00,4.9999790859483317e-01,4.6122672210681127e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.7671458676442586e+00,1.9515225413556696e+01,9.8615258300635222e-01,-1.5161449288180517e+01,3.7683758876073496e-03,9.3374105614043147e-04,1.1538740727121928e+00,9.5896761662504604e-01,1.7129718701671231e+02,False
unpolarized,Unpolarized,72,1.1546978754916868e+00,4.9999790859483317e-01,4.6122671932352250e-06,0.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,5.0000000000000000e-01,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.3744467859455345e+00,1.9515225413556696e+01,9.8615258300635222e-01,-1.5161449288180517e+01,3.7683758876073496e-03,9.3374105614043147e-04,1.1538740727121928e+00,9.5896761662504604e-01,1.7129718701671220e+02,False
