optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6
773,sobol_screened,0.5978806640937353,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11143,744,1.6245132735742553,0.5978806640937353,0.4040220415248273,0.05258846451327913,512,503,True,9.765625e-05,0.05253533615847017,False,0.10763364471495152,0.6149745723232627,0.4704611459746957,0.6357180718332529,0.17171712405979633,0.2984284106642008,0.6736072655767202,0.04375039787655801,0.4623830052343287,0.530773686399616,0.7005965112984375,0.44091020059213465,0.2310757582255749,0.5840336877203479
774,sobol_screened,0.5984527162809333,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,2647,464,7.6408007921627235,0.5984527162809333,0.014436289384441888,0.009598377177109872,107,93,False,1e-05,0.009598921880925534,True,0.09341549500823021,0.6991958376020193,0.45202991738915443,0.8905924167484045,0.12784776464104652,0.5946789225563407,0.10611331090331078,0.11833171088562251,0.6941548636159042,0.4231565922684656,0.9191695527542788,0.3275492754071982,0.5408567204454711,0.033106237902827934
775,sobol_screened,0.5986854252974718,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,11293,808,0.9890751595837244,0.5986854252974718,0.16663512690595497,0.0010682132802832401,512,501,True,2.44140625e-05,0.0009859909038558116,False,0.9311291901394725,0.5326896067708731,0.5268035009503365,0.9814771264791489,0.5196904866024852,0.7886379696428776,0.27698661386966705,0.7855947812991697,0.9107163013561037,0.5376649117373479,0.029392727049046836,0.6575926507192271,0.9980476637503061,0.4943667139341963
776,sobol_screened,0.598778847581153,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,2714,1672,1.063026629062997,0.598778847581153,0.012009476560872345,0.010554547448707326,54,40,False,1e-05,0.010554801345144854,True,0.2165329735726118,0.38687689416110516,0.28720145020633936,0.05678632855415344,0.9905878426507115,0.710034835152328,0.25898390356451273,0.03636708454786093,0.514618134399435,0.5233689776926996,0.14510448388270977,0.9961662114208674,0.7529642070209309,0.4350611432247923
777,sobol_screened,0.5991515565858461,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74,11683,1280,3.991510153976385,0.5991515565858461,0.08161417213773862,0.022139510396452275,512,503,True,9.765625e-05,0.021712535034911676,False,0.9847482834011316,0.7270996673032641,0.3273032195866108,0.5445216931402683,0.10925436485558748,0.4342595161870122,0.053271335549652576,0.7702804549118956,0.9320957515684855,0.5005179468593236,0.5059497053285619,0.16618212524272183,0.4986263505548923,0.004068258405459773
778,sobol_screened,0.6002209416662836,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,7887,504,7.839565592359329,0.6002209416662836,0.25399501715710526,0.0015005229614130729,365,351,False,1e-05,0.0015006311610374589,True,0.6020325878635049,0.5679898951202631,0.6452313223853707,0.7340962020680308,0.9165544714778662,0.19979239534586668,0.6555250864475965,0.37193476810143905,0.7811119311174345,0.48684022625121687,0.5275124852006974,0.9111775095960639,0.01234277516592936,0.5053672263096937
779,sobol_screened,0.600262103065818,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,11669,1400,2.3202757261412694,0.600262103065818,0.27195938535725805,0.2557445631405128,512,504,True,0.0001953125,0.25572438409557285,False,0.2442852444946766,0.5843910211697221,0.5670378496870399,0.01217945571988821,0.10822436213493347,0.10389710497111082,0.3450943538919091,0.09335231773130917,0.4607132586937652,0.5709742157319188,0.21308593750000185,0.9447265624999893,0.18065225551031427,0.406673127107435
780,sobol_screened,0.6004518057053141,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,4154,512,7.526003949571558,0.6004518057053141,0.04013491520527468,0.0021088014214849333,179,165,False,1e-05,0.002109250209087351,True,0.46432263124734163,0.6321612596511841,0.4648489160463214,0.2597467452287674,0.42043198458850384,0.35071319434791803,0.09533186908811331,0.2890558791661022,0.7375760232272126,0.4984185687778025,0.19731924227206263,0.5946624029251761,0.4816049126690842,0.9958107779246911
781,sobol_screened,0.6007106615928778,True,False,2,ABNORMAL: ,21,1437,1056,2.5244528046177614,0.6007106615928778,0.010105470195004263,0.010054923823301495,25,11,False,1e-05,0.01005511725131492,True,0.08945438731461763,0.20565918553620577,0.4742033099755645,0.6591980177909136,0.49194932263344526,0.3268147800117731,0.14987268205732107,0.03301034194714882,0.5802308758631564,0.5177079450688421,0.35563716682119517,0.5146505850834903,0.2423065805371789,0.06652922001732858
782,sobol_screened,0.601452716406283,True,False,2,ABNORMAL: ,59,2240,1072,9.8446645684036,0.601452716406283,0.00317223167866819,0.00272563375404957,60,46,False,1e-05,0.0027257488534287704,True,0.5910093812271953,0.4623613562434912,0.6091699544340372,0.16675542015582323,0.013304932974278927,0.277997219003737,0.27244019135832787,0.4435899933286272,0.8048548760201109,0.5025246416427743,0.490017664195496,0.09978951826272314,0.00922015544669717,0.5066322527177183
783,sobol_screened,0.6016958910388318,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,7182,656,0.33520265349179307,0.6016958910388318,0.0405817710310678,0.0029240590651696593,323,309,False,1e-05,0.0029248474675558477,True,0.901784191839397,0.5684729237109423,0.7385524204000831,0.6199912391602993,0.15065746568143368,0.6953413616865873,0.7903684768825769,0.21707590251606473,0.7168515586886512,0.4727326592004006,0.6431739442362833,0.24791485472873587,0.5244694793168203,0.9921215551555799
784,sobol_screened,0.6016993891040134,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,2889,944,2.4794733242549207,0.6016993891040134,0.0033861482105580977,0.0029446554989687713,97,83,False,1e-05,0.0029447229388416683,True,0.7814439525827765,0.4167094063013792,0.48845114279538393,0.8139243656769395,0.17335056699812412,0.34216844011098146,0.10309080593287945,0.22535932969806124,0.7131521867632459,0.4916141279584112,0.8411356752114661,0.23898413759348477,0.5241895243960751,0.008037347702755817
785,sobol_screened,0.6019186114750794,True,False,2,ABNORMAL: ,2,9306,472,3.9007038381588575,0.6019186114750794,0.41363724222788856,0.03030580325265251,426,412,False,1e-05,0.030305839939130032,True,0.1301211779937148,0.5122004393488169,0.4853805787861347,0.3949305275455117,0.2502168947830796,0.2751681972295046,0.03363961447030306,0.03843448552401614,0.5169019159509594,0.5261038833218585,0.034956956007437874,0.004092036773521657,0.2532936769704508,0.9983912352738493
786,sobol_screened,0.6020687725206879,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,3426,1216,3.3918044439118993,0.6020687725206879,0.12418071249592709,0.012517943458419539,113,99,False,1e-05,0.012518053507260764,True,0.013351121917366982,0.41915389616042376,0.4881491204723716,0.4391332948580384,0.5755367018282413,0.8749062763527036,0.5791563838720322,0.037181349336974714,0.4719584542824246,0.5232712685146595,0.3064754394611243,0.5197563827393562,0.7559347968824427,0.5685998267149994
787,sobol_screened,0.6023349506993879,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,3705,856,4.109233138357383,0.6023349506993879,0.003058723787042922,0.0006188831211299166,141,127,False,1e-05,0.0006189793168722127,True,0.6631582686677575,0.6586045660078526,0.5132322954013944,0.5831430125981569,0.8262731321156025,0.6353015610948205,0.19620760437101126,0.6249908973233295,0.8328444543838537,0.5392890281625455,0.43275485893265125,0.8123558798942381,0.5068931097712853,0.009791997124356668
788,sobol_screened,0.6025068907287684,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,1610,1216,12.996829637456067,0.6025068907287684,0.0016364123083843155,0.0016257395930566556,19,5,False,1e-05,0.0016268613075749174,True,0.7022295081987977,0.5945661747828126,0.44009168166667223,0.13376936502754688,0.6063602780923247,0.6374362241476774,0.8042861828580499,0.3495656341435234,0.7697671714882762,0.4848161666098749,0.07998598603852507,0.48194692911358505,0.5137811885278036,0.9947931068086466
789,sobol_screened,0.6029823401067108,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1069,544,12.524068354874982,0.6029823401067108,0.0005473981133527121,0.0004170518620252014,25,11,False,1e-05,0.0004176416000651389,True,0.8320488585159183,0.6581263057887554,0.6069195969030261,0.68778754491359,0.1238488145172596,0.13878462091088295,0.3740121154114604,0.5251382090296738,0.7639388127952894,0.5695226640265764,0.8908059251300321,0.27986246283751387,0.014058444751146933,0.48598678873328366
790,sobol_screened,0.6033442341530821,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,1446,800,5.833056873893248,0.6033442341530821,0.0007745416001369428,0.0005342428740494838,31,17,False,1e-05,0.0005352106671506268,True,0.9646408213302493,0.45208012871444225,0.779691812582314,0.8445698544383049,0.38926868606358767,0.7140106214210391,0.15371157601475716,0.4891223963293482,0.7282233437988376,0.6028801234739266,0.6307112705054222,0.2401192104917169,0.48074573246888336,0.016802736245935788
791,sobol_screened,0.6036026751477087,False,False,2,ABNORMAL: ,17,11442,1184,63292.33342596365,0.6036026751477087,0.06723030880984289,0.008404706575413676,512,500,True,1.220703125e-05,0.008398650610035606,False,0.3585374020040035,0.5471286028623581,0.4333497788757086,0.6130868494510651,0.1664722692221403,0.8617165116593242,0.6065397271886468,0.33796454494224076,0.619884033346554,0.6991411512522008,0.694609915344075,0.2915065204726386,0.9549040227070155,0.5315647266561986
792,sobol_screened,0.6036218507295124,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,11255,736,15.232142459136053,0.6036218507295124,0.08046363634443202,0.015028868423171617,512,502,True,4.8828125e-05,0.014934110443520353,False,0.8214481770992279,0.6451452551409602,0.26179239619523287,0.978718314319849,0.6043497249484062,0.4392823586240411,0.9060027673840523,0.7823261283637396,0.9480257762184098,0.48357994545545596,0.0014642954232302584,0.6732019870937076,0.5008371165548359,0.9966285329114638
