detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,theta_e,theta_p,sqrt_s,theta_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_04_local_minimum_577,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_577,gradient_local_minimum,254,254,1.0170731159317836e-02,1.0000000000000004e+00,1.4160913211526620e+00,1.1790888341930324e-01,2.1650236125545064,1.9095141092841235,4.412454899117778,0.6132588321266315,1.9014078233440364
dw_mixing_angles_polarization_04_local_minimum_583,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_583,gradient_local_minimum,255,255,1.0247714707397720e-02,9.9999999999999989e-01,1.7202536144543044e+00,1.0671720247430426e-01,2.2956816319108895,1.9293649634953811,1.909279794985905,0.6788130701919097,4.414470966271136
dw_mixing_angles_polarization_04_local_minimum_607,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_607,gradient_local_minimum,256,256,1.1497517674745885e-02,9.9999999999999967e-01,1.4135050439486629e+00,1.1917852934412450e-01,2.166955675174025,1.9062374752446212,1.8700556115446136,0.6144769419226107,4.369565462094532
dw_mixing_angles_polarization_04_local_minimum_628,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_628,gradient_local_minimum,257,257,1.2423779016153731e-02,1.0000000000000002e+00,1.4553455474116166e+00,7.9085314020250139e-02,2.4725907089326022,2.003476029194271,1.9754822876721714,0.7616179124309026,4.615039951329705
dw_mixing_angles_polarization_04_local_minimum_631,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_631,gradient_local_minimum,258,258,1.2510086360649500e-02,1.0000000000000000e+00,1.5241450633554183e+00,1.7908022240346794e-02,2.377257128734045,2.362535883125709,2.4749023130478176,0.5470935049456591,6.185937797535534
dw_mixing_angles_polarization_04_local_minimum_641,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_641,gradient_local_minimum,259,259,1.3661764519519868e-02,1.0000000000000000e+00,1.4883726645656028e+00,2.9426335952257344e-02,1.771370061190845,2.2572172097277763,0.6376653377091387,0.2975179540263763,4.496971017668451
dw_mixing_angles_polarization_04_local_minimum_648,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_648,gradient_local_minimum,260,260,1.4492727666190237e-02,1.0000000000000000e+00,1.4356976434942319e+00,3.0494342217598218e+00,2.425436111742267,1.9632329434965297,1.1925766605412622,0.7424248134769525,4.932854732550907
dw_mixing_angles_polarization_04_local_minimum_658,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_658,gradient_local_minimum,261,261,1.5454821913402063e-02,9.9999999999999989e-01,1.8086812933239356e+00,3.0095431902545711e-01,1.1544001443221616,2.217364369806235,5.614923942087907,0.08892358741878709,2.1930988410975663
dw_mixing_angles_polarization_04_local_minimum_667,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_667,gradient_local_minimum,262,262,1.6997356179096448e-02,9.9999999999999989e-01,1.4238098863389101e+00,1.1978780196417653e-01,2.053695969104872,1.9167901466587247,1.812050249414911,0.5577494615574311,4.389411335505175
dw_mixing_angles_polarization_04_local_minimum_671,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_671,gradient_local_minimum,263,263,1.7395800350645071e-02,1.0000000000000004e+00,1.4341496092173724e+00,9.2182781177090348e-02,2.431901583963012,1.9604156192389282,4.333834852294931,0.7469487826149228,1.7966908024717865
dw_mixing_angles_polarization_04_local_minimum_672,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_672,gradient_local_minimum,264,264,1.7420230863128047e-02,1.0000000000000000e+00,1.5184475374228474e+00,3.1338370916514089e+00,2.1468204867236236,2.39138136802899,0.45732362499387763,0.4078016711413942,2.7787075927828035
dw_mixing_angles_polarization_04_local_minimum_673,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_673,gradient_local_minimum,265,265,1.7435943419776615e-02,1.0000000000000000e+00,1.7179987937333856e+00,1.2019348585107116e-01,2.05494553254164,1.9164934483298761,1.8115179925212799,0.5584668616358736,4.387161861999819
dw_mixing_angles_polarization_04_local_minimum_674,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_674,gradient_local_minimum,266,266,1.7467520061501447e-02,1.0000000000000004e+00,1.4074497060062772e+00,3.0160792321587153e+00,2.1356107325148663,1.8907557202447667,1.2725993000885476,0.5987697344807604,5.07294423343785
dw_mixing_angles_polarization_04_local_minimum_677,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_677,gradient_local_minimum,267,267,1.8019146667240041e-02,9.9999999999999978e-01,1.4081650347701113e+00,3.0146860165937266e+00,2.1091749292957838,1.8908622779819677,1.2855316455311638,0.5855865824670783,5.077243785827036
dw_mixing_angles_polarization_04_local_minimum_687,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_687,gradient_local_minimum,268,268,1.9648526920289702e-02,1.0000000000000002e+00,1.4510116242718027e+00,3.0488062422205124e+00,1.5754503328353828,2.0790509858465116,2.2834598591995663,0.29103054973938275,5.094985562002669
dw_mixing_angles_polarization_04_local_minimum_694,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_694,gradient_local_minimum,269,269,2.0833432860060619e-02,9.9999999999999978e-01,1.7144869469548283e+00,3.0229921540580360e+00,2.0291169046023985,1.9230487400575504,1.350304581713331,0.5455578712527667,5.0303632606605415
dw_mixing_angles_polarization_04_local_minimum_696,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_696,gradient_local_minimum,270,270,2.1335101683365155e-02,9.9999999999999989e-01,1.6968633653802572e+00,3.0389207260311615e+00,1.531688902798607,2.069709961240266,2.3229915939576946,0.27497216828328025,5.138029950840814
dw_mixing_angles_polarization_04_local_minimum_697,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_697,gradient_local_minimum,271,271,2.1521787164034852e-02,1.0000000000000000e+00,1.7318605315883979e+00,3.0191643634440006e+00,2.201512464520392,1.9037751860178396,1.2343626458555153,0.6214291740955277,5.075725356637211
dw_mixing_angles_polarization_04_local_minimum_699,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_699,gradient_local_minimum,272,272,2.2172849051586275e-02,1.0000000000000002e+00,1.7385126329697618e+00,1.3052500893938918e-01,2.1017456000772716,1.881343850593516,4.425033964997488,0.5818677437541031,1.9515790119138023
dw_mixing_angles_polarization_04_local_minimum_701,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_701,gradient_local_minimum,273,273,2.2391629271228463e-02,9.9999999999999967e-01,1.6805757127770513e+00,3.0660067357341916e+00,1.637104369866167,2.086176857261139,2.2484235625111824,0.31931093976086505,5.0164502716821024
dw_mixing_angles_polarization_04_local_minimum_705,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_705,gradient_local_minimum,274,274,2.2951807784289829e-02,1.0000000000000000e+00,1.4027816138042903e+00,1.3143903308826813e-01,2.0870510566561182,1.8808709568603041,4.432478681088615,0.574525059625608,1.9569777869349914
dw_mixing_angles_polarization_04_local_minimum_713,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_713,gradient_local_minimum,275,275,2.5120879017128384e-02,1.0000000000000000e+00,1.3986259150699083e+00,3.0096676010522074e+00,2.1175477152573974,1.8744805542777998,1.2725860339695054,0.5897705198553383,5.101855076482842
dw_mixing_angles_polarization_04_local_minimum_719,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_719,gradient_local_minimum,276,276,2.8744627060544280e-02,9.9999999999999989e-01,1.3960877897780812e+00,3.0060104305450572e+00,2.0899411129297043,1.8668010674616946,5.005204835396389,0.5759697471628319,1.174314553270392
dw_mixing_angles_polarization_04_local_minimum_720,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_720,gradient_local_minimum,277,277,2.8823501491223018e-02,9.9999999999999978e-01,1.7215276303379372e+00,3.0151696962600418e+00,1.9895000154956097,1.9081420213298281,1.3611767731465807,0.5257458306328233,5.065441614736739
dw_mixing_angles_polarization_04_local_minimum_722,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_722,gradient_local_minimum,278,278,2.9611392521524442e-02,1.0000000000000000e+00,1.7458253515662632e+00,3.0046464370202530e+00,2.0707089179540765,1.8658207065483394,1.28682957560049,0.5663532721189382,5.114751472651625
dw_mixing_angles_polarization_04_local_minimum_727,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_727,gradient_local_minimum,279,279,3.4604029114181763e-02,1.0000000000000000e+00,1.7307119458424358e+00,3.0071901632077469e+00,1.9719929914810799,1.8900967349613094,1.3561904794339412,0.5169961686324985,5.0986487849287245
dw_mixing_angles_polarization_04_local_minimum_729,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_729,gradient_local_minimum,280,280,3.5999501701938975e-02,9.9999999999999989e-01,1.4154299645712816e+00,3.0095011826013089e+00,1.9604321047497388,1.897461036698592,4.914939766455699,0.511215887207568,1.19888201797268
dw_mixing_angles_polarization_04_local_minimum_733,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_733,gradient_local_minimum,281,281,4.1056161904950872e-02,1.0000000000000000e+00,1.3853428347074055e+00,2.9959899453543235e+00,2.0396321937978903,1.8449131577712616,1.2876181768381267,0.5508145328407579,5.140768073734692
dw_mixing_angles_polarization_04_local_minimum_735,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_735,gradient_local_minimum,282,282,4.2983212388295187e-02,9.9999999999999967e-01,1.3875759323387593e+00,1.4753680365216112e-01,1.9957570533599918,1.8480134040991403,1.830222939921458,0.5288781558966522,4.27798969823275
dw_mixing_angles_polarization_04_local_minimum_736,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_736,gradient_local_minimum,283,283,4.7295760005392186e-02,9.9999999999999956e-01,1.6604493422396305e+00,6.1486232642050491e-02,2.7131821089984083,2.0687045351654727,2.14271860571136,0.8624953194341191,4.874203385512653
